age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,Female,NHB,added_sugar,FL,mrh-eq,-81392.98796252038,-78943.5928645423,-76330.78398306906,-78886.25469489487,2664.7805793083835,0,0,0,0,0,-81392.98796252038,-78943.5928645423,-76330.78398306906,-78886.25469489487,2664.7805793083835,-80208864.49596642,-77795103.7479119,-75220306.59678082,-77738599.7468324,2626012.7530353027,-53818.38735765675,-52198.80688181,-50471.17451451797,-52160.89393744323,1761.996911901332,-27574.60060486362,-26744.785982732297,-25859.60946855099,-26725.360757451603,902.7836674071068,126696.04685124574,129308.8557327191,131758.25083069707,129251.51756307161,2664.7805793083994,50365.2628681768,50365.2628681768,50365.2628681768,50365.2628681768,0,83773.51780308124,85501.15017037309,87120.73064621986,85463.2372260064,1761.9969119012362,33302.343288563105,33302.343288563105,33302.343288563105,33302.343288563105,0,42922.52904816459,43807.705562346004,44637.520184477224,43788.28033706523,902.7836674071116,17062.9195796136,17062.9195796136,17062.9195796136,17062.9195796136,0,0,0,0,0,0,-27574.60060486362,-26744.785982732297,-25859.60946855099,-26725.360757451603,902.7836674071068,0,0,0,0,0,0,0,0,0,0,42922.52904816459,43807.705562346004,44637.520184477224,43788.28033706523,902.7836674071116,17062.9195796136,17062.9195796136,17062.9195796136,17062.9195796136,0
20-34,Female,NHB,added_sugar,Food_price,USD,-3808331.6700359876,-3665792.9046269143,-3636265.896674378,-3705446.152857278,96853.33097170225,0,0,0,0,0,-3808331.6700359876,-3665792.9046269143,-3636265.896674378,-3705446.152857278,96853.33097170225,-80208864.49596642,-77795103.7479119,-75220306.59678082,-77738599.7468324,2626012.7530353027,-2518131.771975335,-2423882.787114377,-2404359.0419947873,-2450102.169479769,64041.02139013036,-1290199.8980606499,-1241910.117512537,-1231906.8546795896,-1255343.9833775072,32812.30958157086,5992007.220056383,6021534.22800892,6164072.993417991,6061187.476239284,96853.33097170154,2355741.323382006,2355741.323382006,2355741.323382006,2355741.323382006,0,3962014.09594848,3981537.84106807,4075786.8259290215,4007757.2234334596,64041.02139012638,1557655.053953689,1557655.053953689,1557655.053953689,1557655.0539536893,0,2029993.1241079075,2039996.3869408541,2088286.1674889699,2053430.252805826,32812.30958157219,798086.269428316,798086.269428316,798086.269428316,798086.269428316,0,0,0,0,0,0,-1290199.8980606499,-1241910.117512537,-1231906.8546795896,-1255343.9833775072,32812.30958157086,0,0,0,0,0,0,0,0,0,0,2029993.1241079075,2039996.3869408541,2088286.1674889699,2053430.252805826,32812.30958157219,798086.269428316,798086.269428316,798086.269428316,798086.269428316,0
20-34,Female,NHB,oil,CED,MJ,-265241.14694677206,-212752.5714583093,-210671.0443413489,-230439.2550974329,32550.208139416212,0,0,0,0,0,-265241.14694677206,-212752.5714583093,-210671.0443413489,-230439.2550974329,32550.208139416212,-28645676.51809569,-22976983.06066662,-22752181.01489634,-24887120.39809076,3515377.3978571948,-221573.56327608784,-177726.3667300767,-175987.52874935608,-192501.2293845646,27191.352796691586,-43667.58367068444,-35026.204728233,-34683.515591992254,-37938.02571286834,5358.855342724834,1586234.0617365744,1588315.5888535348,1640804.1643419978,1606002.2724926586,32550.208139416514,1375563.017395225,1375563.017395225,1375563.017395225,1375563.017395225,0,1325086.7646089848,1326825.602589705,1370672.799135716,1341600.4652441929,27191.352796691266,1149099.2358596278,1149099.2358596278,1149099.2358596278,1149099.2358596278,0,261147.29712758947,261489.98626382998,270131.36520628125,264401.8072484653,5358.855342724647,226463.7815355976,226463.7815355976,226463.7815355976,226463.7815355976,0,0,0,0,0,0,-43667.58367068444,-35026.204728233,-34683.515591992254,-37938.02571286834,5358.855342724834,0,0,0,0,0,0,0,0,0,0,261147.29712758947,261489.98626382998,270131.36520628125,264401.8072484653,5358.855342724647,226463.7815355976,226463.7815355976,226463.7815355976,226463.7815355976,0
20-34,Female,NHB,oil,FL,mrh-eq,-13663.987699131667,-10960.02091993799,-10852.790344105546,-11871.1564298893,1676.8350187778938,0,0,0,0,0,-13663.987699131667,-10960.02091993799,-10852.790344105546,-11871.1564298893,1676.8350187778938,-28645676.51809569,-22976983.06066662,-22752181.01489634,-24887120.39809076,3515377.3978571948,-11414.437306986907,-9155.63409661496,-9066.057267933436,-9916.766160365987,1400.771767177217,-2249.5503921447494,-1804.386823323027,-1786.7330761721048,-1954.3902695233076,276.0632516006736,81715.3860063112,81822.6165821436,84526.58336133738,82733.75209209496,1676.835018777952,70862.5956622057,70862.5956622057,70862.5956622057,70862.5956622057,0,68262.2943699335,68351.8711986149,70610.67440898684,69113.00326236598,1400.7717671771754,59196.237102,59196.237102,59196.237102,59196.23710200001,0,13453.09163637776,13470.745383528669,13915.908952350397,13620.748829728958,276.06325160067297,11666.358560205641,11666.358560205641,11666.358560205641,11666.358560205641,0,0,0,0,0,0,-2249.5503921447494,-1804.386823323027,-1786.7330761721048,-1954.3902695233076,276.0632516006736,0,0,0,0,0,0,0,0,0,0,13453.09163637776,13470.745383528669,13915.908952350397,13620.748829728958,276.06325160067297,11666.358560205641,11666.358560205641,11666.358560205641,11666.358560205641,0
20-34,Female,NHB,oil,Food_price,USD,-203197.25465016766,-157195.1869725192,-150057.89496594833,-170831.95036587978,30359.260728735702,0,0,0,0,0,-203197.25465016766,-157195.1869725192,-150057.89496594833,-170831.95036587978,30359.260728735702,-28645676.51809569,-22976983.06066662,-22752181.01489634,-24887120.39809076,3515377.3978571948,-169744.17536277467,-131315.5900141749,-125353.33551391399,-142707.28504867977,25361.10877036655,-33453.07928739353,-25879.59695834384,-24704.559452034377,-28124.665317200055,4998.151958369584,1178925.9799337334,1186063.271940304,1232065.3396179527,1199700.0353336646,30359.260728735786,1028868.084967785,1028868.084967785,1028868.084967785,1028868.084967785,0,984835.2460377928,990797.5005380539,1029226.0858866535,1002189.1955725587,25361.10877036654,859481.91052388,859481.91052388,859481.91052388,859481.9105238799,0,194090.7338959403,195265.7714022491,202839.25373129893,197510.8397611056,4998.151958369419,169386.174443906,169386.174443906,169386.174443906,169386.174443906,0,0,0,0,0,0,-33453.07928739353,-25879.59695834384,-24704.559452034377,-28124.665317200055,4998.151958369584,0,0,0,0,0,0,0,0,0,0,194090.7338959403,195265.7714022491,202839.25373129893,197510.8397611056,4998.151958369419,169386.174443906,169386.174443906,169386.174443906,169386.174443906,0
20-34,Female,NHB,sat_fat,CED,MJ,-3691401.453747176,-3422102.796717,-3375166.8585936856,-3500124.8033509864,179631.85299615862,0,0,0,0,0,-3691401.453747176,-3422102.796717,-3375166.8585936856,-3500124.8033509864,179631.85299615862,-76869805.72227687,-71261925.9761805,-70284531.21428874,-72886657.54958563,3740656.7165243872,-2857762.868830749,-2649280.61288278,-2612944.337117817,-2709682.7111926065,139065.13447096985,-833638.584916424,-772822.183834219,-762222.521475867,-790442.0921583781,40566.7185251879,7175683.972400126,7222619.91052344,7491918.567553606,7300641.917157424,179631.85299615297,3800517.11380644,3800517.11380644,3800517.11380644,3800517.11380644,0,5555180.998797288,5591517.27456226,5799999.530510219,5651919.37287208,139065.13447096763,2942236.66167947,2942236.66167947,2942236.66167947,2942236.6616794704,0,1620502.973602829,1631102.635961181,1691919.037043386,1648722.54428534,40566.718525187884,858280.4521269619,858280.4521269619,858280.4521269619,858280.4521269618,0,0,0,0,0,0,-833638.584916424,-772822.183834219,-762222.521475867,-790442.0921583781,40566.7185251879,0,0,0,0,0,0,0,0,0,0,1620502.973602829,1631102.635961181,1691919.037043386,1648722.54428534,40566.718525187884,858280.4521269619,858280.4521269619,858280.4521269619,858280.4521269618,0
20-34,Female,NHB,sat_fat,FL,mrh-eq,-96718.58886724313,-89662.681668268,-88432.91087272394,-91706.9400554368,4706.542909268262,0,0,0,0,0,-96718.58886724313,-89662.681668268,-88432.91087272394,-91706.9400554368,4706.542909268262,-76869805.72227687,-71261925.9761805,-70284531.21428874,-72886657.54958563,3740656.7165243872,-74876.383794545,-69413.93007559821,-68461.88154857847,-70996.52838855507,3643.6523459165564,-21842.205072698223,-20248.75159266978,-19971.029324145453,-20710.41166688175,1062.890563351773,188010.44445147656,189240.2152470207,196296.12244599612,191284.47363418958,4706.542909268459,99577.5335787528,99577.5335787528,99577.5335787528,99577.53357875282,0,145551.56729441852,146503.6158214382,151966.06954038498,148086.2141343951,3643.6523459165255,77089.6857458401,77089.6857458401,77089.6857458401,77089.6857458401,0,42458.87715705808,42736.599425582506,44330.05290561093,43198.25949979443,1062.8905633517966,22487.847832912703,22487.847832912703,22487.847832912703,22487.847832912707,0,0,0,0,0,0,-21842.205072698223,-20248.75159266978,-19971.029324145453,-20710.41166688175,1062.890563351773,0,0,0,0,0,0,0,0,0,0,42458.87715705808,42736.599425582506,44330.05290561093,43198.25949979443,1062.8905633517966,22487.847832912703,22487.847832912703,22487.847832912703,22487.847832912707,0
20-34,Female,NHB,sat_fat,Food_price,USD,-401592.17695338035,-387425.61448836164,-380000.49901402375,-389791.03448509175,11547.200402745622,0,0,0,0,0,-401592.17695338035,-387425.61448836164,-380000.49901402375,-389791.03448509175,11547.200402745622,-76869805.72227687,-71261925.9761805,-70284531.21428874,-72886657.54958563,3740656.7165243872,-310899.59357990813,-299932.3019702658,-294184.0192204166,-301763.5331491406,8939.46674816865,-90692.58337347233,-87493.3125180956,-85816.47979360695,-88027.50133595108,2607.733654577129,804214.7901027929,811639.905577132,825806.4680421505,814005.3255738616,11547.200402746035,424214.2910887706,424214.2910887706,424214.2910887706,424214.2910887706,0,622596.9173272394,628345.2000770881,639312.4916867303,630176.431255963,8939.466748168335,328412.8981068226,328412.8981068226,328412.8981068226,328412.8981068226,0,181617.87277555515,183294.70550004393,186493.97635542022,183828.89431789922,2607.733654576948,95801.39298194779,95801.39298194779,95801.39298194779,95801.39298194779,0,0,0,0,0,0,-90692.58337347233,-87493.3125180956,-85816.47979360695,-88027.50133595108,2607.733654577129,0,0,0,0,0,0,0,0,0,0,181617.87277555515,183294.70550004393,186493.97635542022,183828.89431789922,2607.733654576948,95801.39298194779,95801.39298194779,95801.39298194779,95801.39298194779,0
20-34,Female,NHW,added_sugar,CED,MJ,-5881685.980124284,-5870159.173944229,-5552997.255702792,-5762918.783747253,196347.4539183704,0,0,0,0,0,-5881685.980124284,-5870159.173944229,-5552997.255702792,-5762918.783747253,196347.4539183704,-236184894.70475382,-235722024.447294,-222986075.1774172,-231415680.93416524,7884525.438108316,-3897568.8950631632,-3889930.52038988,-3679759.417849946,-3818866.4053489505,130111.96646729433,-1984117.085061122,-1980228.6535543539,-1873237.8378528461,-1944052.3783983048,66235.4874510783,10434477.309362965,10751639.2276044,10763166.033784445,10644398.837407421,196347.45391836757,4881480.05366017,4881480.05366017,4881480.05366017,4881480.05366017,0,6914530.006302046,7124701.10884198,7132339.483515264,7053636.99380105,130111.96646729433,3234770.5884521,3234770.5884521,3234770.5884521,3234770.5884520994,0,3519947.3030609074,3626938.1187624102,3630826.55026918,3590761.843606364,66235.48745107591,1646709.46520806,1646709.46520806,1646709.46520806,1646709.46520806,0,0,0,0,0,0,-1984117.085061122,-1980228.6535543539,-1873237.8378528461,-1944052.3783983048,66235.4874510783,0,0,0,0,0,0,0,0,0,0,3519947.3030609074,3626938.1187624102,3630826.55026918,3590761.843606364,66235.48745107591,1646709.46520806,1646709.46520806,1646709.46520806,1646709.46520806,0
20-34,Female,NHW,added_sugar,FL,mrh-eq,-270631.0444880739,-270100.66738078604,-255507.25632559185,-265166.2695043277,9034.436166104373,0,0,0,0,0,-270631.0444880739,-270100.66738078604,-255507.25632559185,-265166.2695043277,9034.436166104373,-236184894.70475382,-235722024.447294,-222986075.1774172,-231415680.93416524,7884525.438108316,-179336.86779600632,-178985.40712248388,-169314.91039861934,-175715.5699118375,5986.776156434092,-91294.17669206766,-91115.2602583016,-86192.34592697275,-89450.6995924901,3047.660009669997,480116.3310082628,494709.742063456,495240.11917074386,489775.344186998,9034.436166103786,224609.07468267,224609.07468267,224609.07468267,224609.07468267003,0,318154.77468079835,327825.271404663,328176.7320781856,324555.4341940167,5986.776156434221,148839.86428217927,148839.86428217927,148839.86428217927,148839.86428217927,0,161961.55632746388,166884.4706587926,167063.38709255884,165219.9099929812,3047.660009669992,75769.2104004911,75769.2104004911,75769.2104004911,75769.2104004911,0,0,0,0,0,0,-91294.17669206766,-91115.2602583016,-86192.34592697275,-89450.6995924901,3047.660009669997,0,0,0,0,0,0,0,0,0,0,161961.55632746388,166884.4706587926,167063.38709255884,165219.9099929812,3047.660009669992,75769.2104004911,75769.2104004911,75769.2104004911,75769.2104004911,0
20-34,Female,NHW,added_sugar,Food_price,USD,-12717823.21988428,-12216484.70606988,-11913725.693617627,-12286161.724091686,427489.42993479164,0,0,0,0,0,-12717823.21988428,-12216484.70606988,-11913725.693617627,-12286161.724091686,427489.42993479164,-236184894.70475382,-235722024.447294,-222986075.1774172,-231415680.93416524,7884525.438108316,-8427616.224708008,-8095398.31917152,-7894771.472784016,-8141570.620627304,283280.93521356676,-4290206.995176273,-4121086.3868983597,-4018954.2208336126,-4144591.1034643836,144208.49472122532,22400830.41381797,22703589.42627015,23204927.9400846,22773266.444291998,427489.42993478745,10487104.7202003,10487104.7202003,10487104.7202003,10487104.7202003,0,14844175.656354358,15044802.50274187,15377020.408278318,15090974.804197637,283280.93521354866,6949404.18357036,6949404.18357036,6949404.18357036,6949404.18357036,0,7556654.757463562,7658786.92352831,7827907.531806233,7682291.640094336,144208.4947212308,3537700.53662995,3537700.53662995,3537700.53662995,3537700.53662995,0,0,0,0,0,0,-4290206.995176273,-4121086.3868983597,-4018954.2208336126,-4144591.1034643836,144208.49472122532,0,0,0,0,0,0,0,0,0,0,7556654.757463562,7658786.92352831,7827907.531806233,7682291.640094336,144208.4947212308,3537700.53662995,3537700.53662995,3537700.53662995,3537700.53662995,0
20-34,Female,NHW,oil,CED,MJ,-408512.49196376256,-391912.055353412,-381722.5575727233,-394161.507574346,14233.90504031795,0,0,0,0,0,-408512.49196376256,-391912.055353412,-381722.5575727233,-394161.507574346,14233.90504031795,-43731282.10779001,-41954204.562303096,-40863418.32993622,-42195008.5318189,1523740.2259630894,-340697.15432154696,-326852.4821881352,-318354.49750923796,-328728.51287392975,11870.997919322734,-67815.33764221489,-65059.573165277194,-63368.06006348622,-65432.9947004164,2362.9071209943845,5883579.443406698,5893768.94118738,5910369.3777977405,5896018.393408321,14233.905040320307,5501856.8858339805,5501856.8858339805,5501856.8858339805,5501856.8858339805,0,4906872.649003911,4915370.63368281,4929215.305816229,4917246.664368606,11870.99791932824,4588518.15149468,4588518.15149468,4588518.15149468,4588518.15149468,0,976706.7944027875,978398.307504579,981154.0719815167,978771.729039718,2362.907120994677,913338.7343393019,913338.7343393019,913338.7343393019,913338.7343393019,0,0,0,0,0,0,-67815.33764221489,-65059.573165277194,-63368.06006348622,-65432.9947004164,2362.9071209943845,0,0,0,0,0,0,0,0,0,0,976706.7944027875,978398.307504579,981154.0719815167,978771.729039718,2362.907120994677,913338.7343393019,913338.7343393019,913338.7343393019,913338.7343393019,0
20-34,Female,NHW,oil,FL,mrh-eq,-21778.17848967942,-20893.19387202693,-20349.982328308186,-21013.114248845788,758.8226325296414,0,0,0,0,0,-21778.17848967942,-20893.19387202693,-20349.982328308186,-21013.114248845788,758.8226325296414,-43731282.10779001,-41954204.562303096,-40863418.32993622,-42195008.5318189,1523740.2259630894,-18162.880165727438,-17424.80789918999,-16971.772482206983,-17524.820828858217,632.8538701346813,-3615.298323951974,-3468.3859728369102,-3378.2098461012174,-3488.2934199875667,125.9687623949526,313659.05767230835,314202.269216027,315087.2538336789,314322.1895928457,758.822632529253,293309.075343999,293309.075343999,293309.075343999,293309.075343999,0,261589.9158002069,262042.95121719,262781.0234837279,262142.96414685834,632.8538701349703,244618.143318,244618.143318,244618.143318,244618.143318,0,52069.14187210066,52159.3179988364,52306.230349951446,52179.22544598704,125.9687623949644,48690.9320259994,48690.9320259994,48690.9320259994,48690.93202599939,0,0,0,0,0,0,-3615.298323951974,-3468.3859728369102,-3378.2098461012174,-3488.2934199875667,125.9687623949526,0,0,0,0,0,0,0,0,0,0,52069.14187210066,52159.3179988364,52306.230349951446,52179.22544598704,125.9687623949644,48690.9320259994,48690.9320259994,48690.9320259994,48690.93202599939,0
20-34,Female,NHW,oil,Food_price,USD,-318490.8796813011,-244565.1913102222,-233666.28402601226,-266679.85134070256,48579.081578212536,0,0,0,0,0,-318490.8796813011,-244565.1913102222,-233666.28402601226,-266679.85134070256,48579.081578212536,-43731282.10779001,-41954204.562303096,-40863418.32993622,-42195008.5318189,1523740.2259630894,-265619.6285777503,-203966.01417243588,-194876.3858991479,-222409.51807841007,40514.684810959254,-52871.25110355124,-40599.17713778691,-38789.898126864005,-44270.333262292675,8064.396767253516,4071349.2297857646,4082248.137069976,4156173.8254410587,4104362.797100457,48579.0815782156,3837682.9457597546,3837682.9457597546,3837682.9457597546,3837682.9457597546,0,3395482.694223898,3404572.322497184,3466225.936902504,3423015.826403161,40514.68481096212,3200606.3083247556,3200606.3083247556,3200606.3083247556,3200606.3083247556,0,675866.5355618692,677675.8145727922,689947.8885385557,681346.9706972976,8064.39676725308,637076.6374350048,637076.6374350048,637076.6374350048,637076.6374350048,0,0,0,0,0,0,-52871.25110355124,-40599.17713778691,-38789.898126864005,-44270.333262292675,8064.396767253516,0,0,0,0,0,0,0,0,0,0,675866.5355618692,677675.8145727922,689947.8885385557,681346.9706972976,8064.39676725308,637076.6374350048,637076.6374350048,637076.6374350048,637076.6374350048,0
20-34,Female,NHW,sat_fat,CED,MJ,-17284479.83955813,-16323068.82351638,-15870317.997688629,-16501546.08324059,760175.4386435251,0,0,0,0,0,-17284479.83955813,-16323068.82351638,-15870317.997688629,-16501546.08324059,760175.4386435251,-335690980.51222914,-317018911.138658,-308225799.04847074,-320485211.9398453,14763767.306177536,-13525527.5095985,-12773199.91477303,-12418911.338745913,-12912862.728386486,594855.8419422512,-3758952.3299596575,-3549868.90874335,-3451406.6589427367,-3588683.35485412,165319.59670128085,31827068.411877833,32279819.2377055,33241230.25374723,32458296.49742973,760175.4386434744,15956750.414189141,15956750.414189141,15956750.414189141,15956750.41418914,0,24905458.15382381,25259746.72985088,26012074.324676357,25399409.54346436,594855.8419422347,12486546.81507786,12486546.81507786,12486546.81507786,12486546.815077862,0,6921610.258054008,7020072.507854629,7229155.929070928,7058886.953965393,165319.59670127954,3470203.59911127,3470203.59911127,3470203.59911127,3470203.59911127,0,0,0,0,0,0,-3758952.3299596575,-3549868.90874335,-3451406.6589427367,-3588683.35485412,165319.59670128085,0,0,0,0,0,0,0,0,0,0,6921610.258054008,7020072.507854629,7229155.929070928,7058886.953965393,165319.59670127954,3470203.59911127,3470203.59911127,3470203.59911127,3470203.59911127,0
20-34,Female,NHW,sat_fat,FL,mrh-eq,-450507.70226780855,-425449.206334325,-413648.57732281776,-430101.08946484304,19813.433401677525,0,0,0,0,0,-450507.70226780855,-425449.206334325,-413648.57732281776,-430101.08946484304,19813.433401677525,-335690980.51222914,-317018911.138658,-308225799.04847074,-320485211.9398453,14763767.306177536,-352533.27707112563,-332924.392149881,-323690.1118124174,-336564.604284541,15504.495421415508,-97974.42519668209,-92524.8141844448,-89958.46551040036,-93536.48518030194,4308.937980261483,829549.9542508617,841350.583262369,866409.0791958525,846002.4663928869,19813.433401677543,415901.376928044,415901.376928044,415901.376928044,415901.376928044,0,649143.0943225323,658377.374659996,677986.2595812406,662017.586794656,15504.495421415475,325452.982510115,325452.982510115,325452.982510115,325452.982510115,0,180406.85992832965,182973.2086023742,188422.8196146112,183984.8795982312,4308.937980261359,90448.3944179291,90448.3944179291,90448.3944179291,90448.3944179291,0,0,0,0,0,0,-97974.42519668209,-92524.8141844448,-89958.46551040036,-93536.48518030194,4308.937980261483,0,0,0,0,0,0,0,0,0,0,180406.85992832965,182973.2086023742,188422.8196146112,183984.8795982312,4308.937980261359,90448.3944179291,90448.3944179291,90448.3944179291,90448.3944179291,0
20-34,Female,NHW,sat_fat,Food_price,USD,-2058883.2605121087,-1973365.444393763,-1860540.283404213,-1963783.9198775508,104720.31112952327,0,0,0,0,0,-2058883.2605121087,-1973365.444393763,-1860540.283404213,-1963783.9198775508,104720.31112952327,-335690980.51222914,-317018911.138658,-308225799.04847074,-320485211.9398453,14763767.306177536,-1611126.4231032976,-1544206.643902178,-1455918.2005758944,-1536708.8670161555,81946.20041469032,-447756.8374088124,-429158.8004915883,-404622.0828283166,-427075.0528613962,22774.11071483474,3749093.773874679,3861918.9348642277,3947436.7509825835,3852337.410348019,104720.31112952752,1888553.490470466,1888553.490470466,1888553.490470466,1888553.490470466,0,2933757.4196796212,3022045.863005895,3088965.6422070144,3014548.086119876,81946.200414685,1477839.219103716,1477839.219103716,1477839.219103716,1477839.219103716,0,815336.3541950668,839873.071858339,858471.1087755631,837789.3242281467,22774.110714834987,410714.2713667503,410714.2713667503,410714.2713667503,410714.2713667503,0,0,0,0,0,0,-447756.8374088124,-429158.8004915883,-404622.0828283166,-427075.0528613962,22774.11071483474,0,0,0,0,0,0,0,0,0,0,815336.3541950668,839873.071858339,858471.1087755631,837789.3242281467,22774.110714834987,410714.2713667503,410714.2713667503,410714.2713667503,410714.2713667503,0
20-34,Female,OTH,added_sugar,CED,MJ,-1170820.5187297375,-927727.195723929,-908602.4423580995,-1006312.6587555007,153877.81572161798,0,0,0,0,0,-1170820.5187297375,-927727.195723929,-908602.4423580995,-1006312.6587555007,153877.81572161798,-45609850.975880526,-36140038.943925604,-35395025.39401593,-39201371.744643234,5994380.975806147,-775743.8364390872,-614678.887555337,-602007.5093981983,-666746.807108534,101953.9418733991,-395076.6822906497,-313048.308168592,-306594.93295990024,-339565.851646966,51923.87384821864,1981547.0850848998,2000671.838450732,2243765.1614565416,2079257.301482303,153877.81572161964,1072944.642726798,1072944.642726798,1072944.642726798,1072944.642726798,0,1312902.2879921673,1325573.666149304,1486638.6150330561,1377641.5857025024,101953.94187339964,710894.7785939691,710894.7785939691,710894.7785939691,710894.7785939691,0,668644.7970927302,675098.1723014221,757126.5464234797,701615.7157797959,51923.873848218595,362049.864132829,362049.864132829,362049.864132829,362049.864132829,0,0,0,0,0,0,-395076.6822906497,-313048.308168592,-306594.93295990024,-339565.851646966,51923.87384821864,0,0,0,0,0,0,0,0,0,0,668644.7970927302,675098.1723014221,757126.5464234797,701615.7157797959,51923.873848218595,362049.864132829,362049.864132829,362049.864132829,362049.864132829,0
20-34,Female,OTH,added_sugar,FL,mrh-eq,-53228.657312444484,-42176.9794692358,-41307.51662090854,-45749.686484983664,6995.700357147692,0,0,0,0,0,-53228.657312444484,-42176.9794692358,-41307.51662090854,-45749.686484983664,6995.700357147692,-45609850.975880526,-36140038.943925604,-35395025.39401593,-39201371.744643234,5994380.975806147,-35267.406209156616,-27944.9594019543,-27368.884388907576,-30312.107399903634,4635.101065293772,-17961.251103287843,-14232.02006728149,-13938.632232000984,-15437.579085080033,2360.5992918539064,90086.47273699203,90955.9355853193,102007.61342852797,94528.64260106716,6995.70035714769,48778.9561160835,48778.9561160835,48778.9561160835,48778.95611608351,0,59688.07759542758,60264.1526084744,67586.59941567673,62631.3006064237,4635.101065293802,32319.1932065201,32319.1932065201,32319.1932065201,32319.1932065201,0,30398.39514156427,30691.7829768449,34421.01401285126,31897.3419946434,2360.5992918539487,16459.76290956336,16459.76290956336,16459.76290956336,16459.76290956336,0,0,0,0,0,0,-17961.251103287843,-14232.02006728149,-13938.632232000984,-15437.579085080033,2360.5992918539064,0,0,0,0,0,0,0,0,0,0,30398.39514156427,30691.7829768449,34421.01401285126,31897.3419946434,2360.5992918539487,16459.76290956336,16459.76290956336,16459.76290956336,16459.76290956336,0
