age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
65-74,NHB,oil,FL,mrh-eq,-2121.9482294346503,-1473.540091626783,-591.2799812420282,-1391.4867679155943,808.7427747049275,0,0,0,0,0,-2121.9482294346503,-1473.540091626783,-591.2799812420282,-1391.4867679155943,808.7427747049275,-4692566.075805126,-3210217.0952640167,-1239648.675144041,-3038912.028745116,1823370.2407776527,-1772.624346797791,-1230.3470708976163,-493.08153439589603,-1161.9301373532144,676.0450579759525,-349.3238826368606,-243.1930207291645,-98.19844684613678,-229.55663056238146,132.69781888493307,36141.161597374165,37023.42170775895,37671.82984556679,36941.36838404774,808.7427747049294,35549.88161613218,35549.88161613218,35549.88161613218,35549.88161613218,0,30213.128442276804,30950.39397877852,31492.671254678688,30881.977045234118,676.0450579759464,29720.04690788092,29720.04690788092,29720.04690788092,29720.046907880915,0,5928.033155097384,6073.02772898041,6179.158590888114,6059.391338813631,132.69781888493583,5829.83470825123,5829.83470825123,5829.83470825123,5829.83470825123,0,0,0,0,0,0,-349.3238826368606,-243.1930207291645,-98.19844684613678,-229.55663056238146,132.69781888493307,0,0,0,0,0,0,0,0,0,0,5928.033155097384,6073.02772898041,6179.158590888114,6059.391338813631,132.69781888493583,5829.83470825123,5829.83470825123,5829.83470825123,5829.83470825123,0
65-74,NHB,oil,Food_price,USD,-41473.49278180209,-32445.356892425672,-9333.526263187436,-27503.709615281176,17448.73192253229,0,0,0,0,0,-41473.49278180209,-32445.356892425672,-9333.526263187436,-27503.709615281176,17448.73192253229,-4692566.075805126,-3210217.0952640167,-1239648.675144041,-3038912.028745116,1823370.2407776527,-34651.874913786174,-27108.444125399892,-7800.88786300899,-22980.680801187744,14577.209235076763,-6821.6178680158755,-5336.912767025766,-1532.6384001784431,-4523.028814093411,2871.522755867218,353734.78644997196,376846.6170792101,385874.75296858686,371904.96980206575,17448.731922532403,344401.26018678467,344401.26018678467,344401.26018678467,344401.26018678467,0,295590.2465685761,314897.802830967,322441.2336193528,310770.03950675466,14577.209235076562,287789.3587055673,287789.3587055673,287789.3587055673,287789.3587055673,0,58144.53988139602,61948.81424824334,63433.51934923349,61134.930295311,2871.5227558672345,56611.901481217574,56611.901481217574,56611.901481217574,56611.90148121757,0,0,0,0,0,0,-6821.6178680158755,-5336.912767025766,-1532.6384001784431,-4523.028814093411,2871.522755867218,0,0,0,0,0,0,0,0,0,0,58144.53988139602,61948.81424824334,63433.51934923349,61134.930295311,2871.5227558672345,56611.901481217574,56611.901481217574,56611.901481217574,56611.90148121757,0
65-74,NHB,sat_fat,CED,MJ,-1988658.8849879613,-1981892.841721432,-1974599.3375030723,-1981707.767703246,7401.49744959281,0,0,0,0,0,-1988658.8849879613,-1981892.841721432,-1974599.3375030723,-1981707.767703246,7401.49744959281,-40955807.75968795,-40868407.6376312,-40674927.669703916,-40831186.63908014,151305.12809069155,-1525754.9667329802,-1523448.582388263,-1515449.6772592415,-1521451.2066744722,5692.990022099568,-462941.04461870115,-459186.786607549,-458481.3856968879,-460256.5610287739,2523.4121236335545,4075751.4556365274,4083044.9598548897,4089811.003121419,4082859.8858367023,7401.497449593991,2101152.118133463,2101152.118133463,2101152.118133463,2101152.118133463,0,3126907.609823488,3134906.5149525097,3137212.8992972206,3132909.1392387166,5692.990022096902,1611457.932564246,1611457.932564246,1611457.932564246,1611457.9325642462,0,948175.5712661031,948880.9721767651,952635.2301879164,949950.7465979895,2523.412123633432,489694.1855692161,489694.1855692161,489694.1855692161,489694.1855692161,0,0,0,0,0,0,-462941.04461870115,-459186.786607549,-458481.3856968879,-460256.5610287739,2523.4121236335545,0,0,0,0,0,0,0,0,0,0,948175.5712661031,948880.9721767651,952635.2301879164,949950.7465979895,2523.412123633432,489694.1855692161,489694.1855692161,489694.1855692161,489694.1855692161,0
65-74,NHB,sat_fat,FL,mrh-eq,-52832.552948025135,-52456.78185990453,-52426.30963009687,-52577.93935404942,238.17019482365853,0,0,0,0,0,-52832.552948025135,-52456.78185990453,-52426.30963009687,-52577.93935404942,238.17019482365853,-40955807.75968795,-40868407.6376312,-40674927.669703916,-40831186.63908014,151305.12809069155,-40517.478843906196,-40306.39670047726,-40218.80053811843,-40349.72511488782,161.6155106255417,-12318.080626884892,-12210.51561474417,-12153.391682193047,-12228.214239161573,88.02314814603393,108288.57228550594,108319.0445153137,108694.81560343434,108440.20200945856,238.1701948237104,55862.2626554091,55862.2626554091,55862.2626554091,55862.26265540909,0,83043.60531442487,83131.20147678361,83342.28362021255,83174.52989119421,161.61551062550205,42824.80477630632,42824.80477630632,42824.80477630632,42824.80477630632,0,25190.849561295858,25247.973493846963,25355.538505987686,25265.67211826437,88.0231481460267,13037.4578791028,13037.4578791028,13037.4578791028,13037.457879102798,0,0,0,0,0,0,-12318.080626884892,-12210.51561474417,-12153.391682193047,-12228.214239161573,88.02314814603393,0,0,0,0,0,0,0,0,0,0,25190.849561295858,25247.973493846963,25355.538505987686,25265.67211826437,88.0231481460267,13037.4578791028,13037.4578791028,13037.4578791028,13037.457879102798,0
65-74,NHB,sat_fat,Food_price,USD,-208297.86475842437,-207690.4690878065,-205983.64865419356,-207304.70601307144,1262.994263551006,0,0,0,0,0,-208297.86475842437,-207690.4690878065,-205983.64865419356,-207304.70601307144,1262.994263551006,-40955807.75968795,-40868407.6376312,-40674927.669703916,-40831186.63908014,151305.12809069155,-160428.35494617274,-159547.32773276904,-158272.6289081208,-159409.19734285865,1140.8814524487575,-48128.739694891105,-47855.10815210578,-47696.61808592656,-47895.50867021319,230.10793052284953,426954.36160530057,428661.1820389133,429268.57770953054,428275.418964178,1262.994263550597,220970.71295110582,220970.71295110582,220970.71295110582,220970.71295110582,0,328006.0930151593,329280.7918398075,330161.8190532102,329142.6614498968,1140.8814524482527,169733.46410703834,169733.46410703834,169733.46410703834,169733.46410703834,0,98933.8669299942,99092.35699617343,99365.98853895874,99132.75751428083,230.10793052285155,51237.24884406765,51237.24884406765,51237.24884406765,51237.24884406765,0,0,0,0,0,0,-48128.739694891105,-47855.10815210578,-47696.61808592656,-47895.50867021319,230.10793052284953,0,0,0,0,0,0,0,0,0,0,98933.8669299942,99092.35699617343,99365.98853895874,99132.75751428083,230.10793052285155,51237.24884406765,51237.24884406765,51237.24884406765,51237.24884406765,0
65-74,NHW,added_sugar,CED,MJ,-7071815.934068244,-6857733.377398903,-6630525.188273736,-6853127.892326683,232292.53081112128,0,0,0,0,0,-7071815.934068244,-6857733.377398903,-6630525.188273736,-6853127.892326683,232292.53081112128,-275419117.6085276,-266549760.0460165,-258186196.5096593,-266727231.63414064,9071260.597458024,-4697225.91243647,-4555623.503855415,-4404164.679435351,-4552165.112332956,154271.8301588874,-2374590.0216317656,-2302109.873543493,-2226360.508838386,-2300962.7799937264,78021.85760831088,12673811.01680983,12901019.20593501,13115101.762604352,12896413.720862785,232292.53081112925,6043285.828536106,6043285.828536106,6043285.828536106,6043285.828536105,0,8418656.26322118,8570115.08764124,8711717.496222299,8566656.696118783,154271.8301588864,4014491.583785829,4014491.583785829,4014491.583785829,4014491.5837858296,0,4255154.753588654,4330904.118293765,4403384.266382031,4329757.024743996,78021.85760830929,2028794.244750272,2028794.244750272,2028794.244750272,2028794.2447502718,0,0,0,0,0,0,-2374590.0216317656,-2302109.873543493,-2226360.508838386,-2300962.7799937264,78021.85760831088,0,0,0,0,0,0,0,0,0,0,4255154.753588654,4330904.118293765,4403384.266382031,4329757.024743996,78021.85760830929,2028794.244750272,2028794.244750272,2028794.244750272,2028794.2447502718,0
65-74,NHW,added_sugar,FL,mrh-eq,-344121.13941322576,-333727.5745989495,-322649.60637578275,-333487.4330519704,11302.720322998295,0,0,0,0,0,-344121.13941322576,-333727.5745989495,-322649.60637578275,-333487.4330519704,11302.720322998295,-275419117.6085276,-266549760.0460165,-258186196.5096593,-266727231.63414064,9071260.597458024,-228572.34188216046,-221697.68170236488,-214313.0351023683,-221518.7390987856,7506.498112451082,-115548.79753106594,-112029.8928965848,-108336.57127341528,-111968.69395318536,3796.278540033136,616738.9265040768,627816.8947272426,638210.4595415198,627576.7531802641,11302.720322998255,294089.3201282921,294089.3201282921,294089.3201282921,294089.3201282921,0,409674.31870698405,417058.96530698123,423933.62548677647,416880.02270340157,7506.498112451233,195361.2836046162,195361.2836046162,195361.2836046162,195361.2836046162,0,207064.60779709215,210757.9294202617,214276.83405474294,210696.73047686229,3796.278540033194,98728.0365236769,98728.0365236769,98728.0365236769,98728.0365236769,0,0,0,0,0,0,-115548.79753106594,-112029.8928965848,-108336.57127341528,-111968.69395318536,3796.278540033136,0,0,0,0,0,0,0,0,0,0,207064.60779709215,210757.9294202617,214276.83405474294,210696.73047686229,3796.278540033194,98728.0365236769,98728.0365236769,98728.0365236769,98728.0365236769,0
65-74,NHW,added_sugar,Food_price,USD,-11331020.320864812,-11147850.22099323,-10678105.6693378,-11047297.781770827,354501.1376533497,0,0,0,0,0,-11331020.320864812,-11147850.22099323,-10678105.6693378,-11047297.781770827,354501.1376533497,-275419117.6085276,-266549760.0460165,-258186196.5096593,-266727231.63414064,9071260.597458024,-7525190.6977609685,-7403582.42277302,-7091318.054303409,-7336685.547867174,235588.52617675372,-3805829.6231038375,-3744267.79822021,-3586787.6150344065,-3710612.233903657,118912.6386795498,20496257.793753278,20966002.34540871,21149172.445280276,20865449.9061863,354501.1376533423,9818152.12441547,9818152.12441547,9818152.12441547,9818152.12441547,0,13612321.34456248,13924585.71303209,14046193.988020029,13857688.83812624,235588.5261767492,6521003.290259071,6521003.290259071,6521003.290259071,6521003.290259071,0,6883936.449190799,7041416.632376609,7102978.457260233,7007761.068060053,118912.63867955212,3297148.8341564042,3297148.8341564042,3297148.8341564042,3297148.834156404,0,0,0,0,0,0,-3805829.6231038375,-3744267.79822021,-3586787.6150344065,-3710612.233903657,118912.6386795498,0,0,0,0,0,0,0,0,0,0,6883936.449190799,7041416.632376609,7102978.457260233,7007761.068060053,118912.63867955212,3297148.8341564042,3297148.8341564042,3297148.8341564042,3297148.834156404,0
65-74,NHW,oil,CED,MJ,-448911.1406020248,-380691.2123400141,-281962.2122737869,-369986.2748648504,88355.57176061175,0,0,0,0,0,-448911.1406020248,-380691.2123400141,-281962.2122737869,-369986.2748648504,88355.57176061175,-48767983.44778837,-41522471.41251064,-30258260.295626424,-40112401.55931538,9818197.323869966,-374786.0429530736,-318095.8784711723,-234806.9052749882,-308762.9631328275,74115.2639660244,-74125.09764895182,-62595.3338688423,-47155.30699879844,-61223.311732023234,14244.27111217871,6749593.78938422,6848322.789450441,6916542.7177124545,6837617.85197528,88355.57176060945,6467631.57711044,6467631.57711044,6467631.57711044,6467631.57711044,0,5640166.033682078,5723455.0068782605,5780145.171360165,5714122.091539917,74115.26396602468,5405359.1284070965,5405359.1284070965,5405359.1284070965,5405359.1284070965,0,1109427.7557021303,1124867.782572175,1136397.5463522847,1123495.7604353556,14244.271112179214,1062272.448703332,1062272.448703332,1062272.448703332,1062272.448703332,0,0,0,0,0,0,-74125.09764895182,-62595.3338688423,-47155.30699879844,-61223.311732023234,14244.27111217871,0,0,0,0,0,0,0,0,0,0,1109427.7557021303,1124867.782572175,1136397.5463522847,1123495.7604353556,14244.271112179214,1062272.448703332,1062272.448703332,1062272.448703332,1062272.448703332,0
65-74,NHW,oil,FL,mrh-eq,-21428.998858026036,-18218.08434992604,-13356.91751787506,-17639.048446785342,4277.955952330289,0,0,0,0,0,-21428.998858026036,-18218.08434992604,-13356.91751787506,-17639.048446785342,4277.955952330289,-48767983.44778837,-41522471.41251064,-30258260.295626424,-40112401.55931538,9818197.323869966,-17890.725164225227,-15222.730964759621,-11122.768709253969,-14720.286032815746,3588.5608275191903,-3538.273693800801,-2995.3533851664233,-2234.1488086210547,-2918.762413969585,689.5790176705741,323068.6006998131,327929.7675318643,331140.68203996465,327350.7316287237,4277.955952330569,309711.6831819389,309711.6831819389,309711.6831819389,309711.6831819389,0,269968.8948731222,274068.85712862737,276736.8513280931,273566.41219668376,3588.5608275189607,258846.1261638678,258846.1261638678,258846.1261638678,258846.1261638678,0,53099.7058266917,53860.91040323711,54403.83071187139,53784.31943204022,689.5790176705532,50865.557018070685,50865.557018070685,50865.557018070685,50865.557018070685,0,0,0,0,0,0,-3538.273693800801,-2995.3533851664233,-2234.1488086210547,-2918.762413969585,689.5790176705741,0,0,0,0,0,0,0,0,0,0,53099.7058266917,53860.91040323711,54403.83071187139,53784.31943204022,689.5790176705532,50865.557018070685,50865.557018070685,50865.557018070685,50865.557018070685,0
65-74,NHW,oil,Food_price,USD,-385068.14134097,-372156.7571614784,-326626.32763091824,-360711.478090928,32316.445059891405,0,0,0,0,0,-385068.14134097,-372156.7571614784,-326626.32763091824,-360711.478090928,32316.445059891405,-48767983.44778837,-41522471.41251064,-30258260.295626424,-40112401.55931538,9818197.323869966,-321434.2567858986,-310083.0201015926,-272735.0514484598,-300961.3597616534,26820.88578976914,-63633.88455507107,-62073.73705988616,-53891.27618245823,-59750.11832927458,5508.411164622401,5841269.418658227,5886799.848188782,5899711.232368275,5875354.569118234,32316.445059889138,5514643.0910273,5514643.0910273,5514643.0910273,5514643.0910273,0,4879759.0424482655,4917107.011101407,4928458.247785715,4907985.350761465,26820.885789775086,4607023.990999815,4607023.990999815,4607023.990999815,4607023.990999815,0,961510.3762099447,969692.8370873726,971252.9845825572,967369.2183567608,5508.411164622232,907619.1000274864,907619.1000274864,907619.1000274864,907619.1000274863,0,0,0,0,0,0,-63633.88455507107,-62073.73705988616,-53891.27618245823,-59750.11832927458,5508.411164622401,0,0,0,0,0,0,0,0,0,0,961510.3762099447,969692.8370873726,971252.9845825572,967369.2183567608,5508.411164622232,907619.1000274864,907619.1000274864,907619.1000274864,907619.1000274863,0
65-74,NHW,sat_fat,CED,MJ,-22259228.879047543,-21960955.435521428,-21300772.47452051,-21833969.63991623,516298.9371657803,0,0,0,0,0,-22259228.879047543,-21960955.435521428,-21300772.47452051,-21833969.63991623,516298.9371657803,-420947424.3381877,-415307228.03414345,-402917423.489165,-412938944.4408333,9708588.70628996,-17053353.323883325,-16824828.97072912,-16317205.452027181,-16726899.438957984,396619.76785274316,-5205875.555164228,-5136126.464792311,-4983567.022493347,-5107070.200958259,119679.78416151018,41409572.06867882,42069755.0296797,42368028.473205864,41942769.23407454,516298.93716578156,20108799.5941583,20108799.5941583,20108799.5941583,20108799.5941583,0,31718637.345345616,32226260.864047572,32454785.21720175,32128331.332276423,396619.76785274065,15401431.89331846,15401431.89331846,15401431.89331846,15401431.89331846,0,9690934.723333174,9843494.165632151,9913243.256004073,9814437.901798097,119679.78416151974,4707367.700839832,4707367.700839832,4707367.700839832,4707367.700839832,0,0,0,0,0,0,-5205875.555164228,-5136126.464792311,-4983567.022493347,-5107070.200958259,119679.78416151018,0,0,0,0,0,0,0,0,0,0,9690934.723333174,9843494.165632151,9913243.256004073,9814437.901798097,119679.78416151974,4707367.700839832,4707367.700839832,4707367.700839832,4707367.700839832,0
65-74,NHW,sat_fat,FL,mrh-eq,-607137.1600557603,-599001.7658507172,-581040.3973539586,-595554.0555729223,14055.925894576392,0,0,0,0,0,-607137.1600557603,-599001.7658507172,-581040.3973539586,-595554.0555729223,14055.925894576392,-420947424.3381877,-415307228.03414345,-402917423.489165,-412938944.4408333,9708588.70628996,-465114.4384144039,-458881.8297819458,-445071.75089303957,-456223.0682884552,10797.156121265109,-142022.7216413557,-140119.93606877117,-135968.64646091955,-139330.98728446694,3258.786677037748,1129632.608194145,1147593.9766909028,1155729.3708959464,1144146.2664131082,14055.92589457627,548592.2108401861,548592.2108401861,548592.2108401861,548592.2108401861,0,865215.3879557229,879025.46684463,885258.0754770878,876366.7053511391,10797.156121265481,420143.6370626837,420143.6370626837,420143.6370626837,420143.6370626837,0,264417.22023842175,268568.5098462733,270471.2954188584,267779.56106196926,3258.786677037946,128448.5737775021,128448.5737775021,128448.5737775021,128448.5737775021,0,0,0,0,0,0,-142022.7216413557,-140119.93606877117,-135968.64646091955,-139330.98728446694,3258.786677037748,0,0,0,0,0,0,0,0,0,0,264417.22023842175,268568.5098462733,270471.2954188584,267779.56106196926,3258.786677037946,128448.5737775021,128448.5737775021,128448.5737775021,128448.5737775021,0
65-74,NHW,sat_fat,Food_price,USD,-2573237.657283946,-2554097.941772115,-2465390.3186679217,-2529688.1496344437,60570.41803357882,0,0,0,0,0,-2573237.657283946,-2554097.941772115,-2465390.3186679217,-2529688.1496344437,60570.41803357882,-420947424.3381877,-415307228.03414345,-402917423.489165,-412938944.4408333,9708588.70628996,-1970874.7803888754,-1956120.320638402,-1887933.858797979,-1937372.2497296475,46574.802343452444,-602362.8768950705,-597977.6211337155,-577456.4598699345,-592315.8999047941,13995.634042462163,4789604.061287465,4878311.684391669,4897451.399903499,4853901.892253994,60570.41803358457,2324213.74261955,2324213.74261955,2324213.74261955,2324213.74261955,0,3667460.350753403,3735646.812593824,3750401.272344294,3716898.7416850687,46574.802343450276,1779526.491955423,1779526.491955423,1779526.491955423,1779526.491955423,0,1122143.7105340615,1142664.871797843,1147050.1275591983,1137003.1505689214,13995.634042462405,544687.2506641273,544687.2506641273,544687.2506641273,544687.2506641273,0,0,0,0,0,0,-602362.8768950705,-597977.6211337155,-577456.4598699345,-592315.8999047941,13995.634042462163,0,0,0,0,0,0,0,0,0,0,1122143.7105340615,1142664.871797843,1147050.1275591983,1137003.1505689214,13995.634042462405,544687.2506641273,544687.2506641273,544687.2506641273,544687.2506641273,0
65-74,OTH,added_sugar,CED,MJ,-473985.41689448286,-357911.1063928942,-272003.9346308072,-368496.0673541229,106700.54306472308,0,0,0,0,0,-473985.41689448286,-357911.1063928942,-272003.9346308072,-368496.0673541229,106700.54306472308,-18847209.71215132,-14294385.12531806,-10843553.972277245,-14681049.488052249,4225739.021789572,-315166.4867839765,-238001.71008580632,-180870.46463403368,-245031.0192950686,70943.78086489798,-158818.9301105061,-119909.39630708809,-91133.46999677367,-123465.04805905426,35756.763345604704,833986.7583300454,919893.9300921318,1035968.2405937203,930478.8910533605,106700.5430647227,561982.823699237,561982.823699237,561982.823699237,561982.823699237,0,554544.5902313886,611675.8356831609,688840.6123813319,618705.1448924235,70943.78086489825,373674.1255973554,373674.1255973554,373674.1255973554,373674.1255973554,0,279442.1680986563,308218.0944089714,347127.628212389,311773.7461609372,35756.76334560483,188308.6981018826,188308.6981018826,188308.6981018826,188308.6981018826,0,0,0,0,0,0,-158818.9301105061,-119909.39630708809,-91133.46999677367,-123465.04805905426,35756.763345604704,0,0,0,0,0,0,0,0,0,0,279442.1680986563,308218.0944089714,347127.628212389,311773.7461609372,35756.76334560483,188308.6981018826,188308.6981018826,188308.6981018826,188308.6981018826,0
65-74,OTH,added_sugar,FL,mrh-eq,-24926.321096636766,-18793.59486893345,-14291.713362498424,-19365.821086922326,5619.057234057953,0,0,0,0,0,-24926.321096636766,-18793.59486893345,-14291.713362498424,-19365.821086922326,5619.057234057953,-18847209.71215132,-14294385.12531806,-10843553.972277245,-14681049.488052249,4225739.021789572,-16574.151135406177,-12497.20326430223,-9503.308331443377,-12877.22183912507,3736.019894003944,-8352.1699612306,-6296.3916046312315,-4788.405031055046,-6488.599247797261,1883.0373999233739,43853.31050805815,48355.19201449319,54487.91824219653,48927.418232482065,5619.057234057971,29561.597145559703,29561.597145559703,29561.597145559703,29561.597145559703,0,29159.34460724444,32153.239540103306,36230.187411207226,32533.258114926128,3736.0198940039336,19656.036275801103,19656.036275801103,19656.036275801103,19656.036275801103,0,14693.965900813677,16201.95247438987,18257.73083098923,16394.160117555894,1883.0373999233714,9905.56086975863,9905.56086975863,9905.56086975863,9905.56086975863,0,0,0,0,0,0,-8352.1699612306,-6296.3916046312315,-4788.405031055046,-6488.599247797261,1883.0373999233739,0,0,0,0,0,0,0,0,0,0,14693.965900813677,16201.95247438987,18257.73083098923,16394.160117555894,1883.0373999233714,9905.56086975863,9905.56086975863,9905.56086975863,9905.56086975863,0
65-74,OTH,added_sugar,Food_price,USD,-694379.3048928088,-538810.0625521282,-445361.2776756668,-560606.7142939594,132414.4996262011,0,0,0,0,0,-694379.3048928088,-538810.0625521282,-445361.2776756668,-560606.7142939594,132414.4996262011,-18847209.71215132,-14294385.12531806,-10843553.972277245,-14681049.488052249,4225739.021789572,-461690.3740257019,-358279.765739263,-296133.82566005894,-372758.59668917,88032.60799502263,-232688.93086710814,-180530.296812866,-149227.4520156083,-187848.11760479037,44381.893546478954,1305539.0217712088,1398987.806647671,1554557.0489883514,1420784.458389502,132414.49962620123,860177.74409554,860177.74409554,860177.74409554,860177.74409554,0,868059.0944511541,930205.0345303591,1033615.6428167978,944683.8654802656,88032.60799502298,571925.2687910959,571925.2687910959,571925.2687910959,571925.2687910959,0,437479.92732005427,468782.7721173116,520941.4061715545,476100.5929092364,44381.893546479194,288252.47530444514,288252.47530444514,288252.47530444514,288252.47530444514,0,0,0,0,0,0,-232688.93086710814,-180530.296812866,-149227.4520156083,-187848.11760479037,44381.893546478954,0,0,0,0,0,0,0,0,0,0,437479.92732005427,468782.7721173116,520941.4061715545,476100.5929092364,44381.893546479194,288252.47530444514,288252.47530444514,288252.47530444514,288252.47530444514,0
65-74,OTH,oil,CED,MJ,-55627.85859629563,-55133.75263867404,-33943.01184085109,-47871.77550176129,13031.138324502414,0,0,0,0,0,-55627.85859629563,-55133.75263867404,-33943.01184085109,-47871.77550176129,13031.138324502414,-5941154.962208956,-5901354.051869955,-3594995.89669142,-5106070.808066609,1413908.9064635672,-46144.343283948096,-45786.28732121435,-28035.803135536367,-39683.68092719884,10898.059661135638,-9483.515312347576,-9347.465317459715,-5907.208705314723,-8188.094574562477,2133.3150437533955,659259.2410518732,680449.9818496959,680944.0878073178,673188.0047127833,13031.138324502384,625316.2292110212,625316.2292110212,625316.2292110212,625316.2292110212,0,549109.0987226131,566859.58290829,567217.6388710248,560756.9765142752,10898.059661135343,521073.2955870769,521073.2955870769,521073.2955870769,521073.295587077,0,110150.14232926042,113590.3989414054,113726.44893629318,112431.02819850814,2133.3150437533645,104242.9336239457,104242.9336239457,104242.9336239457,104242.9336239457,0,0,0,0,0,0,-9483.515312347576,-9347.465317459715,-5907.208705314723,-8188.094574562477,2133.3150437533955,0,0,0,0,0,0,0,0,0,0,110150.14232926042,113590.3989414054,113726.44893629318,112431.02819850814,2133.3150437533645,104242.9336239457,104242.9336239457,104242.9336239457,104242.9336239457,0
65-74,OTH,oil,FL,mrh-eq,-2971.9675960969857,-2929.9310902125453,-1849.8216264642624,-2565.694964646285,669.5618250855695,0,0,0,0,0,-2971.9675960969857,-2929.9310902125453,-1849.8216264642624,-2565.694964646285,669.5618250855695,-5941154.962208956,-5901354.051869955,-3594995.89669142,-5106070.808066609,1413908.9064635672,-2465.342309631606,-2433.114894241438,-1528.3362956299552,-2126.9565843392224,559.9174172525948,-506.62528646537453,-496.8161959711109,-321.4853308343012,-438.7383803070596,109.6573473662319,34545.043748291115,35625.15321203933,35667.18971792383,35260.91708647311,669.5618250855459,32695.22212182689,32695.22212182689,32695.22212182689,32695.222121826886,0,28770.55634391051,29675.334942522,29707.56235791219,29369.176632619794,559.9174172526067,27242.22004828058,27242.22004828058,27242.22004828058,27242.22004828058,0,5774.487404380542,5949.8182695173455,5959.627360011616,5891.740453853298,109.65734736622998,5453.002073546235,5453.002073546235,5453.002073546235,5453.002073546235,0,0,0,0,0,0,-506.62528646537453,-496.8161959711109,-321.4853308343012,-438.7383803070596,109.6573473662319,0,0,0,0,0,0,0,0,0,0,5774.487404380542,5949.8182695173455,5959.627360011616,5891.740453853298,109.65734736622998,5453.002073546235,5453.002073546235,5453.002073546235,5453.002073546235,0
