age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
55-64,Male,NHW,FL,mrh-eq,-681475.1464044567,-620606.51513623,-610838.9555993116,-638536.7157437067,40289.50392068131,0,0,0,0,0,-681475.1464044567,-620606.51513623,-610838.9555993116,-638536.7157437067,40289.50392068131,-510822598.05177164,-468626125.0250269,-468309576.4700564,-483320835.36600035,25741091.54059265,-485449.10743478645,-445291.79028956825,-436867.6844002936,-456426.250379373,27326.994099898035,-196026.03896967127,-175314.72484666144,-173971.27119901832,-182110.46536433394,13014.489984312131,1452632.8420259124,1462400.401562829,1523269.0328310567,1480330.6021703065,40289.50392068128,841793.8864265998,841793.8864265998,841793.8864265998,841793.8864265998,0,1072341.3296014788,1080765.4354907533,1120922.752635971,1091899.895580558,27326.99409989777,635473.6452011839,635473.6452011839,635473.6452011839,635473.6452011839,0,380291.51242443296,381634.96607207577,402346.2801950868,388430.7065897488,13014.489984312726,206320.2412254148,206320.2412254148,206320.2412254148,206320.2412254148,0,0,0,0,0,0,-196026.03896967127,-175314.72484666144,-173971.27119901832,-182110.46536433394,13014.489984312131,0,0,0,0,0,0,0,0,0,0,380291.51242443296,381634.96607207577,402346.2801950868,388430.7065897488,13014.489984312726,206320.2412254148,206320.2412254148,206320.2412254148,206320.2412254148,0
55-64,Male,NHW,Food_price,USD,-10945538.913484858,-10267512.469241979,-9220911.460096477,-10138188.060504215,914582.1225034638,0,0,0,0,0,-10945538.913484858,-10267512.469241979,-9220911.460096477,-10138188.060504215,914582.1225034638,-510822598.05177164,-468626125.0250269,-468309576.4700564,-483320835.36600035,25741091.54059265,-7380374.01057569,-6942603.825330791,-6243590.6285513705,-6850939.610757274,603550.3823896517,-3565164.902909169,-3324908.6439111847,-2977320.8315451173,-3287248.4497469454,311105.91449444625,21026485.42112242,22073086.430267923,22751112.87451079,21943762.021530155,914582.1225034567,11805573.961025935,11805573.961025935,11805573.961025935,11805573.961025933,0,14866853.409333305,15565866.606112748,16003636.791357622,15474202.391539216,603550.3823896518,8623262.780781936,8623262.780781936,8623262.780781936,8623262.780781936,0,6159632.011789118,6507219.8241551835,6747476.083153167,6469559.629990944,311105.9144944446,3182311.1802439983,3182311.1802439983,3182311.1802439983,3182311.1802439983,0,0,0,0,0,0,-3565164.902909169,-3324908.6439111847,-2977320.8315451173,-3287248.4497469454,311105.91449444625,0,0,0,0,0,0,0,0,0,0,6159632.011789118,6507219.8241551835,6747476.083153167,6469559.629990944,311105.9144944446,3182311.1802439983,3182311.1802439983,3182311.1802439983,3182311.1802439983,0
55-64,Male,OTH,CED,MJ,-2033301.7876376456,-1643634.774835426,-1499904.6301255103,-1729928.41276255,290512.09697170986,0,0,0,0,0,-2033301.7876376456,-1643634.774835426,-1499904.6301255103,-1729928.41276255,290512.09697170986,-52823053.25958372,-38796852.789674275,-37236509.98163629,-43170837.93419058,9035778.893569902,-1491518.9353647945,-1220226.246352428,-1107480.6352133057,-1275856.799992163,207787.7636956335,-541782.8522728486,-423408.52848299674,-392423.9949122041,-454071.61277038587,82974.02515538211,4699170.465813555,4842900.61052347,5232567.623325691,4929194.248450595,290512.0969717101,3199265.835688046,3199265.835688046,3199265.835688046,3199265.8356880457,0,3513963.2241343325,3626708.8352734516,3898001.524285816,3682339.3889131867,207787.76369563065,2406482.5889210235,2406482.5889210235,2406482.5889210235,2406482.5889210235,0,1185207.2416792251,1216191.7752500176,1334566.099039869,1246854.8595374066,82974.02515538177,792783.2467670206,792783.2467670206,792783.2467670206,792783.2467670204,0,0,0,0,0,0,-541782.8522728486,-423408.52848299674,-392423.9949122041,-454071.61277038587,82974.02515538211,0,0,0,0,0,0,0,0,0,0,1185207.2416792251,1216191.7752500176,1334566.099039869,1246854.8595374066,82974.02515538177,792783.2467670206,792783.2467670206,792783.2467670206,792783.2467670204,0
55-64,Male,OTH,FL,mrh-eq,-70788.52284805957,-51885.89899973948,-49663.590610841806,-57738.641266203485,12219.224102394577,0,0,0,0,0,-70788.52284805957,-51885.89899973948,-49663.590610841806,-57738.641266203485,12219.224102394577,-52823053.25958372,-38796852.789674275,-37236509.98163629,-43170837.93419058,9035778.893569902,-51091.566074501636,-38154.348706936384,-36196.687982992844,-42006.82472224225,8519.830998183088,-19696.9567735579,-13731.550292803096,-13466.902627848942,-15731.81654396122,3708.433838902681,170193.36376531684,172415.6721542145,191318.29600253465,178268.4144206785,12219.224102394597,120529.77315447503,120529.77315447503,120529.77315447503,120529.77315447503,0,126433.12889098356,128390.78961492729,141328.0069824925,132243.26563023307,8519.830998183128,90236.44090799085,90236.44090799085,90236.44090799085,90236.44090799085,0,43760.234874333284,44024.88253928735,49990.289020042226,46025.14879044553,3708.4338389026943,30293.332246484348,30293.332246484348,30293.332246484348,30293.332246484348,0,0,0,0,0,0,-19696.9567735579,-13731.550292803096,-13466.902627848942,-15731.81654396122,3708.433838902681,0,0,0,0,0,0,0,0,0,0,43760.234874333284,44024.88253928735,49990.289020042226,46025.14879044553,3708.4338389026943,30293.332246484348,30293.332246484348,30293.332246484348,30293.332246484348,0
55-64,Male,OTH,Food_price,USD,-802113.2867318952,-523780.4136197859,-494996.40620563424,-611341.4191278411,178543.65484000582,0,0,0,0,0,-802113.2867318952,-523780.4136197859,-494996.40620563424,-611341.4191278411,178543.65484000582,-52823053.25958372,-38796852.789674275,-37236509.98163629,-43170837.93419058,9035778.893569902,-554751.5375568215,-363558.3332195279,-349031.6369176805,-425546.58165301784,120851.50630433617,-247361.74917507402,-160222.0804002581,-145964.76928795298,-185794.83747482332,57779.69483071654,2195391.5009615957,2224175.508375748,2502508.381487858,2311736.5138838035,178543.65484000664,1700395.0947559613,1700395.0947559613,1700395.0947559613,1700395.0947559613,0,1604199.0327904255,1618725.7290922732,1809918.933429567,1680713.977525763,120851.5063043364,1255167.3958727447,1255167.3958727447,1255167.3958727447,1255167.3958727447,0,591192.4681711711,605449.7792834758,692589.4480582908,631022.5363580409,57779.69483071576,445227.69888321654,445227.69888321654,445227.69888321654,445227.69888321654,0,0,0,0,0,0,-247361.74917507402,-160222.0804002581,-145964.76928795298,-185794.83747482332,57779.69483071654,0,0,0,0,0,0,0,0,0,0,591192.4681711711,605449.7792834758,692589.4480582908,631022.5363580409,57779.69483071576,445227.69888321654,445227.69888321654,445227.69888321654,445227.69888321654,0
65-74,Female,HIS,CED,MJ,-1595301.9695845502,-1470638.9279988438,-1415090.0195411602,-1494889.5010262204,97145.69320152585,0,0,0,0,0,-1595301.9695845502,-1470638.9279988438,-1415090.0195411602,-1494889.5010262204,97145.69320152585,-44329026.98317552,-38669281.103988424,-33979313.86843384,-39009554.31228054,5455182.591715686,-1182654.5765726396,-1095437.0712310716,-1048654.8398587652,-1109624.8866588827,71588.49246157378,-412647.39301190973,-375201.85676777246,-366435.1796823959,-385264.6143673376,25836.303606238882,3744943.521959602,3800492.4304172797,3925155.472002986,3824743.003444658,97145.69320152325,2329853.502418435,2329853.502418435,2329853.502418435,2329853.502418435,0,2829230.125849818,2876012.357222122,2963229.8625636874,2890200.172649933,71588.49246157087,1780575.2859910508,1780575.2859910508,1780575.2859910508,1780575.285991051,0,915713.3961097865,924480.0731951636,961925.6094393006,934542.8307947285,25836.3036062389,549278.2164273899,549278.2164273899,549278.2164273899,549278.2164273899,0,0,0,0,0,0,-412647.39301190973,-375201.85676777246,-366435.1796823959,-385264.6143673376,25836.303606238882,0,0,0,0,0,0,0,0,0,0,915713.3961097865,924480.0731951636,961925.6094393006,934542.8307947285,25836.3036062389,549278.2164273899,549278.2164273899,549278.2164273899,549278.2164273899,0
65-74,Female,HIS,FL,mrh-eq,-56294.52205403632,-50079.91262429136,-48025.70172911546,-51539.701583789276,4531.912947569783,0,0,0,0,0,-56294.52205403632,-50079.91262429136,-48025.70172911546,-51539.701583789276,4531.912947569783,-44329026.98317552,-38669281.103988424,-33979313.86843384,-39009554.31228054,5455182.591715686,-40825.41405545655,-36531.33855648989,-34750.45327596131,-37413.15968576641,3287.2844713942422,-15469.107998579771,-13548.574067801434,-13275.248453154176,-14126.541898022866,1258.4838359200558,132192.33985178795,134246.5507469638,140461.16017670862,135706.33970646167,4531.912947569677,84166.6381226723,84166.6381226723,84166.6381226723,84166.6381226723,0,98594.8047308084,100375.69001133708,104669.76551030375,101257.51114061357,3287.2844713942895,63844.35145484717,63844.35145484717,63844.35145484717,63844.35145484717,0,33597.5351209795,33870.86073562679,35791.394666404994,34448.82856584816,1258.4838359199903,20322.28666782529,20322.28666782529,20322.28666782529,20322.28666782529,0,0,0,0,0,0,-15469.107998579771,-13548.574067801434,-13275.248453154176,-14126.541898022866,1258.4838359200558,0,0,0,0,0,0,0,0,0,0,33597.5351209795,33870.86073562679,35791.394666404994,34448.82856584816,1258.4838359199903,20322.28666782529,20322.28666782529,20322.28666782529,20322.28666782529,0
65-74,Female,HIS,Food_price,USD,-679567.9020894596,-577212.7481674682,-543729.4453430267,-601378.3099560821,74494.0402825226,0,0,0,0,0,-679567.9020894596,-577212.7481674682,-543729.4453430267,-601378.3099560821,74494.0402825226,-44329026.98317552,-38669281.103988424,-33979313.86843384,-39009554.31228054,5455182.591715686,-469020.7378803055,-400450.06410484004,-370337.0484625308,-413943.9792392808,53237.21989996828,-210547.164209155,-176762.68406262813,-173392.39688049527,-187434.33071680146,21629.067467250043,1626128.3168611056,1659611.6196855474,1761966.77360754,1683777.1814741616,74494.0402825233,1082398.871518079,1082398.871518079,1082398.871518079,1082398.871518079,0,1175878.820343879,1205991.8359861884,1274562.5097616527,1219485.7511206286,53237.21989996771,805541.771881348,805541.771881348,805541.771881348,805541.771881348,0,450249.4965172276,453619.7836993592,487404.26384588575,464291.43035353284,21629.06746724941,276857.0996367312,276857.0996367312,276857.0996367312,276857.0996367312,0,0,0,0,0,0,-210547.164209155,-176762.68406262813,-173392.39688049527,-187434.33071680146,21629.067467250043,0,0,0,0,0,0,0,0,0,0,450249.4965172276,453619.7836993592,487404.26384588575,464291.43035353284,21629.06746724941,276857.0996367312,276857.0996367312,276857.0996367312,276857.0996367312,0
65-74,Female,NHB,CED,MJ,-1878821.6205477188,-1830797.3953982955,-1796232.5841036183,-1835519.996750838,43659.8987977457,0,0,0,0,0,-1878821.6205477188,-1830797.3953982955,-1796232.5841036183,-1835519.996750838,43659.8987977457,-54362315.175480634,-53733966.76401009,-53522230.4973175,-53880146.46393218,459916.13497719273,-1392401.1265281413,-1345289.2259056922,-1324265.1526651785,-1354442.8495484765,36726.77127868771,-486420.49401957844,-485508.1694926033,-471967.4314384402,-481077.1472023619,8519.977512750824,3732316.252492462,3766881.063787141,3814905.288936561,3771603.665139681,43659.89879774462,1936083.6683888466,1936083.6683888466,1936083.6683888466,1936083.6683888466,0,2810007.715332676,2831031.7885731948,2878143.689195644,2840185.412215978,36726.771278690125,1485742.5626675026,1485742.5626675026,1485742.5626675026,1485742.5626675028,0,922308.5371597847,935849.2752139473,936761.5997409214,931418.2529237057,8519.97751275019,450341.1057213445,450341.1057213445,450341.1057213445,450341.1057213445,0,0,0,0,0,0,-486420.49401957844,-485508.1694926033,-471967.4314384402,-481077.1472023619,8519.977512750824,0,0,0,0,0,0,0,0,0,0,922308.5371597847,935849.2752139473,936761.5997409214,931418.2529237057,8519.97751275019,450341.1057213445,450341.1057213445,450341.1057213445,450341.1057213445,0
65-74,Female,NHB,FL,mrh-eq,-64380.81545885114,-64127.834390088785,-62961.905213732316,-63807.501720757515,796.65697507999,0,0,0,0,0,-64380.81545885114,-64127.834390088785,-62961.905213732316,-63807.501720757515,796.65697507999,-54362315.175480634,-53733966.76401009,-53522230.4973175,-53880146.46393218,459916.13497719273,-46469.815733287505,-46179.85702852922,-45366.9168700714,-45996.35476407324,601.8337098014313,-18185.697445860867,-17642.757672340238,-17579.727359200017,-17811.146956684242,350.69016874563,131571.14747863603,132737.0766549925,132990.0577237547,132416.7439856612,796.6569750799283,68609.24226490367,68609.24226490367,68609.24226490367,68609.24226490367,0,97722.39433158333,98535.33449004123,98825.29319479951,98351.83222558524,601.8337098014802,52355.477461511924,52355.477461511924,52355.477461511924,52355.47746151193,0,33833.492162591734,33896.52247573199,34439.46224925261,34064.91176007598,350.690168745638,16253.764803391701,16253.764803391701,16253.764803391701,16253.764803391701,0,0,0,0,0,0,-18185.697445860867,-17642.757672340238,-17579.727359200017,-17811.146956684242,350.69016874563,0,0,0,0,0,0,0,0,0,0,33833.492162591734,33896.52247573199,34439.46224925261,34064.91176007598,350.690168745638,16253.764803391701,16253.764803391701,16253.764803391701,16253.764803391701,0
65-74,Female,NHB,Food_price,USD,-1066056.4974554696,-1057466.6937736454,-1007820.4146932142,-1043060.9129320289,33092.33030321194,0,0,0,0,0,-1066056.4974554696,-1057466.6937736454,-1007820.4146932142,-1043060.9129320289,33092.33030321194,-54362315.175480634,-53733966.76401009,-53522230.4973175,-53880146.46393218,459916.13497719273,-721374.4603815554,-721245.6302558809,-689083.8180162609,-710005.9874088825,19585.192119095205,-344682.03707391536,-336221.0635177649,-318736.59667695506,-333054.9255231476,13928.060330305545,1965805.7480999262,2015452.0271803588,2024041.8308621824,2001046.2463387416,33092.330303212635,957985.333406711,957985.333406711,957985.333406711,957985.333406711,0,1390286.7895739742,1422448.6018135946,1422577.4319392699,1411208.9589665963,19585.192119095642,701202.9715577144,701202.9715577144,701202.9715577144,701202.9715577144,0,575518.9585259523,593003.4253667631,601464.3989229117,589837.2873721448,13928.060330305234,256782.36184899742,256782.36184899742,256782.36184899742,256782.36184899742,0,0,0,0,0,0,-344682.03707391536,-336221.0635177649,-318736.59667695506,-333054.9255231476,13928.060330305545,0,0,0,0,0,0,0,0,0,0,575518.9585259523,593003.4253667631,601464.3989229117,589837.2873721448,13928.060330305234,256782.36184899742,256782.36184899742,256782.36184899742,256782.36184899742,0
65-74,Female,NHW,CED,MJ,-16073584.090628881,-15830631.432039669,-15478899.637457246,-15792463.314147314,314732.3969878512,0,0,0,0,0,-16073584.090628881,-15830631.432039669,-15478899.637457246,-15792463.314147314,314732.3969878512,-412449398.4422219,-402724937.2203896,-389882800.50624317,-401631015.9950163,11914879.419744404,-12062387.50911433,-11874566.274984373,-11564114.709036086,-11831538.088381449,264883.03803547524,-4011196.5815145588,-3956065.157055298,-3914784.9284211756,-3960925.2257658727,50917.23425765613,32679805.457438704,33031537.252021164,33274489.9106104,32993369.134128805,314732.3969878822,17200905.81998148,17200905.81998148,17200905.81998148,17200905.81998148,0,24729159.668418333,25039611.2343666,25227432.468496576,24996583.04776369,264883.03803547175,13165044.959382273,13165044.959382273,13165044.959382273,13165044.959382273,0,7950645.78902036,7991926.017654499,8047057.442113751,7996786.086365066,50917.234257658754,4035860.860599196,4035860.860599196,4035860.860599196,4035860.860599196,0,0,0,0,0,0,-4011196.5815145588,-3956065.157055298,-3914784.9284211756,-3960925.2257658727,50917.23425765613,0,0,0,0,0,0,0,0,0,0,7950645.78902036,7991926.017654499,8047057.442113751,7996786.086365066,50917.234257658754,4035860.860599196,4035860.860599196,4035860.860599196,4035860.860599196,0
65-74,Female,NHW,FL,mrh-eq,-519092.06117548584,-510854.994120616,-504388.0699678881,-511476.09689329733,7757.613114656361,0,0,0,0,0,-519092.06117548584,-510854.994120616,-504388.0699678881,-511476.09689329733,7757.613114656361,-412449398.4422219,-402724937.2203896,-389882800.50624317,-401631015.9950163,11914879.419744404,-383705.1423024144,-377338.85036356904,-370470.7856086156,-377162.7897263381,6967.119500375257,-135408.03153634706,-133938.39702254866,-133537.25642032147,-134313.3071669596,1036.769872062494,1107185.5885203152,1113652.5126730418,1121889.5797279128,1114273.615445724,7757.6131146563575,602797.5185524265,602797.5185524265,602797.5185524265,602797.5185524265,0,829927.5824203214,836795.6471752764,843161.939114121,836619.5865380447,6967.119500375738,459456.79681170604,459456.79681170604,459456.79681170604,459456.7968117061,0,276877.9781610414,277279.1187632688,278748.7532770675,277654.0289076798,1036.7698720627532,143340.72174072004,143340.72174072004,143340.72174072004,143340.72174072004,0,0,0,0,0,0,-135408.03153634706,-133938.39702254866,-133537.25642032147,-134313.3071669596,1036.769872062494,0,0,0,0,0,0,0,0,0,0,276877.9781610414,277279.1187632688,278748.7532770675,277654.0289076798,1036.7698720627532,143340.72174072004,143340.72174072004,143340.72174072004,143340.72174072004,0
65-74,Female,NHW,Food_price,USD,-7820210.785105053,-7814937.008216554,-7786736.007304162,-7806892.36820817,18945.759795015878,0,0,0,0,0,-7820210.785105053,-7814937.008216554,-7786736.007304162,-7806892.36820817,18945.759795015878,-412449398.4422219,-402724937.2203896,-389882800.50624317,-401631015.9950163,11914879.419744404,-5414866.481765541,-5380754.35858577,-5341974.884364362,-5379116.691553616,38390.20520956616,-2444761.122939793,-2434182.6496307855,-2405344.303339518,-2427775.6766545544,21474.88808873824,17772073.373408638,17800274.37432104,17805548.151209537,17792229.734312654,18945.759795020527,9985337.366104474,9985337.366104474,9985337.366104474,9985337.366104474,0,12692766.888831327,12731546.363052746,12765658.486232523,12729908.69602059,38390.20520957459,7350792.004466984,7350792.004466984,7350792.004466984,7350792.004466984,0,5039889.664977014,5068728.011268288,5079306.484577297,5062321.038292055,21474.888088742704,2634545.361637506,2634545.361637506,2634545.361637506,2634545.361637506,0,0,0,0,0,0,-2444761.122939793,-2434182.6496307855,-2405344.303339518,-2427775.6766545544,21474.88808873824,0,0,0,0,0,0,0,0,0,0,5039889.664977014,5068728.011268288,5079306.484577297,5062321.038292055,21474.888088742704,2634545.361637506,2634545.361637506,2634545.361637506,2634545.361637506,0
65-74,Female,OTH,CED,MJ,-1075713.8359019575,-1071613.1655876704,-1043688.6759740666,-1063253.930745805,18344.218135064708,0,0,0,0,0,-1075713.8359019575,-1071613.1655876704,-1043688.6759740666,-1063253.930745805,18344.218135064708,-30772947.3461595,-28505807.31897783,-27415598.651476465,-28918765.69079548,1802853.44257596,-825202.1991321564,-811876.0996040084,-803733.5480459313,-813694.8883654368,11408.54723217134,-259251.51707767084,-250026.08786380774,-239469.5790221424,-249559.04238036834,10419.399978266281,2627732.7943084063,2655657.283922017,2659757.954236304,2647298.049080149,18344.218135068844,1584044.1183343427,1584044.1183343427,1584044.1183343427,1584044.1183343427,0,2023891.540412772,2032034.091970852,2045360.1914990004,2033852.8807322793,11408.54723217294,1220157.992366845,1220157.992366845,1220157.992366845,1220157.992366845,0,603355.704989641,613912.2138313067,623137.6430451697,613445.1683478671,10419.399978266376,363886.12596749864,363886.12596749864,363886.12596749864,363886.12596749864,0,0,0,0,0,0,-259251.51707767084,-250026.08786380774,-239469.5790221424,-249559.04238036834,10419.399978266281,0,0,0,0,0,0,0,0,0,0,603355.704989641,613912.2138313067,623137.6430451697,613445.1683478671,10419.399978266376,363886.12596749864,363886.12596749864,363886.12596749864,363886.12596749864,0
65-74,Female,OTH,FL,mrh-eq,-36310.06279504115,-33833.22339150436,-32222.165190863358,-34137.006269713405,2167.550020041695,0,0,0,0,0,-36310.06279504115,-33833.22339150436,-32222.165190863358,-34137.006269713405,2167.550020041695,-30772947.3461595,-28505807.31897783,-27415598.651476465,-28918765.69079548,1802853.44257596,-27012.78837309033,-25609.883596411477,-24539.931693634036,-25726.709166201443,1305.4300292183589,-9297.274421950895,-8223.33979509292,-7682.233497229292,-8410.29710351199,865.3042203171036,90811.31345787592,92422.37165851684,94899.21106205374,92726.15453672595,2167.5500200417177,58589.14826701254,58589.14826701254,58589.14826701254,58589.14826701253,0,69345.55901968847,70415.51092246597,71818.4156991448,70532.3364922559,1305.4300292183768,44805.62732605447,44805.62732605447,44805.62732605447,44805.62732605447,0,21465.75443818726,22006.86073605089,23080.79536290887,22193.818044469965,865.3042203171055,13783.52094095797,13783.52094095797,13783.52094095797,13783.52094095797,0,0,0,0,0,0,-9297.274421950895,-8223.33979509292,-7682.233497229292,-8410.29710351199,865.3042203171036,0,0,0,0,0,0,0,0,0,0,21465.75443818726,22006.86073605089,23080.79536290887,22193.818044469965,865.3042203171055,13783.52094095797,13783.52094095797,13783.52094095797,13783.52094095797,0
