"","age","female","race","outcome","pathway","V1","V2","V3"
"550",55,1,2,"HSTK","direct",0.02852185771331,0.044752687915679,0.0278587582012326
"551",65,1,2,"HSTK","direct",0.0145844821269886,0.0175424838872449,0.00504577373226989
"552",75,1,2,"HSTK","direct",0,0.00748912258221157,0.0215596009874421
"553",25,0,3,"HSTK","direct",0.0199779089193134,0.012532880427213,0.02391197040974
"554",35,0,3,"HSTK","direct",0.0114275700662859,0.00176721441118,0.00679686585197603
"555",45,0,3,"HSTK","direct",0.00696389040658985,0,0.00110692876676555
"556",55,0,3,"HSTK","direct",0.00775507735342085,0.00534798436354811,0.0205151112892585
"557",65,0,3,"HSTK","direct",0.000551482702765504,0,0.0060716037704952
"558",75,0,3,"HSTK","direct",0,0,6.35801122362833e-05
"559",25,1,3,"HSTK","direct",0.0011458892563565,0.0314669377515784,0.0252177691122522
"560",35,1,3,"HSTK","direct",0.0106887983188355,0.0133162499884285,0.0185876337751375
"561",45,1,3,"HSTK","direct",0.00815125210624479,0.00680641406069615,0.0366717957975202
"562",55,1,3,"HSTK","direct",0.0150845060898527,0.0239586130856111,0.0288834570099574
"563",65,1,3,"HSTK","direct",0.00538186719526124,0.00605970905579367,0.00277691062208252
"564",75,1,3,"HSTK","direct",0.00789803431444636,0.0164966233048162,0.00594878326529991
"565",25,0,4,"HSTK","direct",0.025053851221052,0.042800379102368,0.061939336648303
"566",35,0,4,"HSTK","direct",0.00278330066497923,0.0142361017352788,0
"567",45,0,4,"HSTK","direct",0.0256595417842663,0.0346024544460332,0.0470309385526061
"568",55,0,4,"HSTK","direct",0.00822109745166888,0.00441777387929565,0.0150740267149483
"569",65,0,4,"HSTK","direct",0.00364216478495349,0.000912875872739582,0
"570",75,0,4,"HSTK","direct",0.00586910842928245,0.00674113092031292,0.00576290717703098
"571",25,1,4,"HSTK","direct",0.0139987141506785,0.038169277143508,0.0730877240246658
"572",35,1,4,"HSTK","direct",0.0396481972979221,0.0221913444130424,0.0389802906338026
"573",45,1,4,"HSTK","direct",0.0289504460004919,0.0599710256774213,0.0188225430851405
"574",55,1,4,"HSTK","direct",0.0236385460864086,0.0211615835422986,0.0306763078503125
"575",65,1,4,"HSTK","direct",0.01607993878355,0.0169206052815847,0.0146894279394767
"576",75,1,4,"HSTK","direct",0.00217165490919091,0.0122341736867844,0.0157589119251906
"577",25,0,1,"IHD","direct",0.00927251865951217,0.0158832897950892,0.0119046478014828
"578",35,0,1,"IHD","direct",0.00865486768436918,0.0169577960788557,0.0109802565280473
"579",45,0,1,"IHD","direct",0.00912184306196884,0.012771986781935,0.0101715240599822
"580",55,0,1,"IHD","direct",0.00437029404372868,0.00720796447894079,0.0100931836533866
"581",65,0,1,"IHD","direct",0.00647661516283515,0.0154977989310456,0.00899384947122095
"582",75,0,1,"IHD","direct",0.00552980209838116,0.00170533662564987,0.00293163683770792
"583",25,1,1,"IHD","direct",0.0127274376333998,0.00916475451639409,0.013894555458728
"584",35,1,1,"IHD","direct",0.0122310956246177,0.0168474163479174,0.0130858014665036
"585",45,1,1,"IHD","direct",0.00949085906278024,0.0106905822265927,0.00968497637286425
"586",55,1,1,"IHD","direct",0.0119090618727896,0.0024864151407944,0.00787674142149386
"587",65,1,1,"IHD","direct",0.0141163048607442,0.00486067043940752,0.00642248173940585
"588",75,1,1,"IHD","direct",0.00416239850375688,0.00287828153818925,0.00287270634767389
"589",25,0,2,"IHD","direct",0.019441480009214,0.0108016113146916,0.0164183389981576
"590",35,0,2,"IHD","direct",0.0221968466319881,0.0154057577842444,0.0120705660679407
"591",45,0,2,"IHD","direct",0.0162540785367101,0.00605798114528677,0.00410171843675189
"592",55,0,2,"IHD","direct",0.00667696417954566,0.00366768861602462,0.0087566051677106
"593",65,0,2,"IHD","direct",0.00482789031566799,0.00732694538855749,0.00850272327145529
"594",75,0,2,"IHD","direct",0.00228487988865878,0.00145283875302271,0.00355643301652797
"595",25,1,2,"IHD","direct",0.0124082325515771,0.0123591668813443,0.0139767974095083
"596",35,1,2,"IHD","direct",0.0103564738924213,0.0080263912474059,0.0148983169256741
"597",45,1,2,"IHD","direct",0.00752386354940471,0.0120778036449078,0.010175933550261
"598",55,1,2,"IHD","direct",0.00523069130548659,0.00819960542259768,0.00439994831877988
"599",65,1,2,"IHD","direct",0.0050314325961236,0.00406097972516106,0.00632941514610941
"600",75,1,2,"IHD","direct",0,0.00137083879033173,0.00818339928776546
"601",25,0,3,"IHD","direct",0.0031861836383873,0.006380394191008,0.00302868721946958
"602",35,0,3,"IHD","direct",0.00693361880300869,0.000115134737277423,0.00121913497843129
"603",45,0,3,"IHD","direct",0.00304969240305386,0,0.000239779187796052
"604",55,0,3,"IHD","direct",0.00229143000963117,0.00140745624476768,0.00267542081214389
"605",65,0,3,"IHD","direct",0.0019837676858121,0,0.00186442115807872
"606",75,0,3,"IHD","direct",0,0,0
"607",25,1,3,"IHD","direct",0.00606149078856677,0.0106726200016625,0.00560212644630043
"608",35,1,3,"IHD","direct",0.00164808146080508,0.00390436625576485,0.00214387519037362
"609",45,1,3,"IHD","direct",0.00563708823129083,0.00224341049462307,0.00118205163035423
"610",55,1,3,"IHD","direct",0.0054740540534427,0.00605574953133992,0.00764153079682173
"611",65,1,3,"IHD","direct",0.00204251358787855,0.00239804272958599,0.000598723727516681
"612",75,1,3,"IHD","direct",0.00155641511851046,0.00251481209170779,0.00157744659611925
"613",25,0,4,"IHD","direct",0.00631430994595095,0.0103737168501716,0.0119863172340391
"614",35,0,4,"IHD","direct",0.000214020760188949,0.00579707803665053,0
"615",45,0,4,"IHD","direct",0.00913422386154505,0.0146073637489532,0.0118920703577197
"616",55,0,4,"IHD","direct",0.00193605910456407,0.00163642287688515,0.00538197562833376
"617",65,0,4,"IHD","direct",0.00106682747424025,0.000294866451089448,0
"618",75,0,4,"IHD","direct",0.00183380743368133,0.00454197953965829,0.00175270804721073
"619",25,1,4,"IHD","direct",0.00410475502736063,0.0173283515036005,0.00850701268165655
"620",35,1,4,"IHD","direct",0.00793488633115258,0.015941724547433,0.0114250718791689
"621",45,1,4,"IHD","direct",0.00877854607862505,0.00665502489137415,0.00763192733618667
"622",55,1,4,"IHD","direct",0.00729859527215271,0.00425577398993315,0.0125110780007367
"623",65,1,4,"IHD","direct",0.00439476283258389,0.00436091422862228,0.00744195562621919
"624",75,1,4,"IHD","direct",0.00146786167383373,0.00306895621493941,0.00559479124330342
"625",25,0,1,"ISTK","direct",0.0264196555802746,0.0316855041871422,0.0493414789418273
"626",35,0,1,"ISTK","direct",0.048714435591902,0.0477870531705866,0.0293082919806276
"627",45,0,1,"ISTK","direct",0.0267719644953044,0.0595930930791493,0.030123798536955
"628",55,0,1,"ISTK","direct",0.0289008977491225,0.0259997200633342,0.0139358471971287
"629",65,0,1,"ISTK","direct",0.0316126167343507,0.0284150682779086,0.0177715188632538
"630",75,0,1,"ISTK","direct",0.0148101932994246,0.00906359848546789,0.0139510138717146
"631",25,1,1,"ISTK","direct",0.0637456900822996,0.0241019552650813,0.0515136053728671
"632",35,1,1,"ISTK","direct",0.0518003095196203,0.0366957055415305,0.0414075183069924
"633",45,1,1,"ISTK","direct",0.0509612243420472,0.0460385315327348,0.0515665250329852
"634",55,1,1,"ISTK","direct",0.0288688241351427,0.0179637947202781,0.0235935163204042
"635",65,1,1,"ISTK","direct",0.0212063039802303,0.0255368886854258,0.0132518270352777
"636",75,1,1,"ISTK","direct",0.0103950644872396,0.0206349812473401,0.013224326081466
"637",25,0,2,"ISTK","direct",0.0549902633593146,0.0106041946343876,0.04709649673148
"638",35,0,2,"ISTK","direct",0.0936528975363469,0.0404874350386001,0.0170901131043983
"639",45,0,2,"ISTK","direct",0.0536614421233884,0.045537642531864,0.0166450188128349
"640",55,0,2,"ISTK","direct",0.0162522432470432,0.0152028369216985,0.0334679581483011
"641",65,0,2,"ISTK","direct",0.0251581221223073,0.0213395970194784,0.0217340320198818
"642",75,0,2,"ISTK","direct",0.0063522202235039,0.00677755378131595,0.00851282981589685
"643",25,1,2,"ISTK","direct",0.0408262222678851,0.0495272087093631,0.0714811651263975
"644",35,1,2,"ISTK","direct",0.0381880950304559,0.0331025699937256,0.064119173810312
"645",45,1,2,"ISTK","direct",0.0270696307339807,0.0433343710055846,0.0337259850835887
"646",55,1,2,"ISTK","direct",0.0299826928823612,0.0260074644528482,0.0245110075630247
"647",65,1,2,"ISTK","direct",0.0190122783789424,0.0178509410465157,0.019609952985708
"648",75,1,2,"ISTK","direct",0,0.00587854590634418,0.02479241711463
"649",25,0,3,"ISTK","direct",0.0155137977935584,0.0214307303128097,0.0370642100445863
"650",35,0,3,"ISTK","direct",0.0257114241089178,0.00147504813630861,0.00421740416121996
"651",45,0,3,"ISTK","direct",0.00728656375357084,0,0.00175615786801342
"652",55,0,3,"ISTK","direct",0.0116731915259175,0.00458915675314719,0.0122948787504784
"653",65,0,3,"ISTK","direct",0.00312063696791165,0,0.00695212099677134
"654",75,0,3,"ISTK","direct",0,0,0.000248783583715828
"655",25,1,3,"ISTK","direct",0.0065016936260669,0.0293895181514499,0.0312854148567068
"656",35,1,3,"ISTK","direct",0.0112380446482878,0.0158148259158342,0.0125264385728769
"657",45,1,3,"ISTK","direct",0.0145333927833844,0.000485136056358026,0.0229093079397026
"658",55,1,3,"ISTK","direct",0.0195440535783394,0.0207062878080548,0.0155942060280596
"659",65,1,3,"ISTK","direct",0.00664226584439465,0.00284454561060055,0.002057356742585
"660",75,1,3,"ISTK","direct",0.0050990213892077,0.0210746505720384,0.0041692284715894
"661",25,0,4,"ISTK","direct",0.0294030226450555,0.00967666448181914,0.0347924978649301
"662",35,0,4,"ISTK","direct",0.00147700889491809,0.0194043616630534,0
"663",45,0,4,"ISTK","direct",0.0434658737972954,0.0512039180868598,0.0283292540312224
"664",55,0,4,"ISTK","direct",0.00522656338266969,0.00447184573105075,0.0143491135908383
"665",65,0,4,"ISTK","direct",0.00220130409119312,0.00170038830498209,5.82256320214025e-06
"666",75,0,4,"ISTK","direct",0.00542873678880162,0.0157918796344512,0.00596416569861646
"667",25,1,4,"ISTK","direct",0.0208083871835111,0.0297348387709399,0.0740021482833578
"668",35,1,4,"ISTK","direct",0.0312538283263554,0.0234248279321246,0.0538761345419754
"669",45,1,4,"ISTK","direct",0.0378251376157973,0.0494958417092053,0.0508463224152259
"670",55,1,4,"ISTK","direct",0.014365668578699,0.0205392532036847,0.00824401291248034
"671",65,1,4,"ISTK","direct",0.0141659437675234,0.027209397885539,0.0212695475634308
"672",75,1,4,"ISTK","direct",0.00545184578225633,0.0108018905397581,0.0222264454500309
"673",25,0,1,"KC","direct",0,0,0
"674",35,0,1,"KC","direct",0,0,0
"675",45,0,1,"KC","direct",0,0,0
"676",55,0,1,"KC","direct",0,0,0
"677",65,0,1,"KC","direct",0,0,0
"678",75,0,1,"KC","direct",0,0,0
"679",25,1,1,"KC","direct",0,0,0
"680",35,1,1,"KC","direct",0,0,0
"681",45,1,1,"KC","direct",0,0,0
"682",55,1,1,"KC","direct",0,0,0
"683",65,1,1,"KC","direct",0,0,0
"684",75,1,1,"KC","direct",0,0,0
"685",25,0,2,"KC","direct",0,0,0
"686",35,0,2,"KC","direct",0,0,0
"687",45,0,2,"KC","direct",0,0,0
"688",55,0,2,"KC","direct",0,0,0
"689",65,0,2,"KC","direct",0,0,0
"690",75,0,2,"KC","direct",0,0,0
"691",25,1,2,"KC","direct",0,0,0
"692",35,1,2,"KC","direct",0,0,0
"693",45,1,2,"KC","direct",0,0,0
"694",55,1,2,"KC","direct",0,0,0
"695",65,1,2,"KC","direct",0,0,0
"696",75,1,2,"KC","direct",0,0,0
"697",25,0,3,"KC","direct",0,0,0
"698",35,0,3,"KC","direct",0,0,0
"699",45,0,3,"KC","direct",0,0,0
"700",55,0,3,"KC","direct",0,0,0
"701",65,0,3,"KC","direct",0,0,0
"702",75,0,3,"KC","direct",0,0,0
"703",25,1,3,"KC","direct",0,0,0
"704",35,1,3,"KC","direct",0,0,0
"705",45,1,3,"KC","direct",0,0,0
"706",55,1,3,"KC","direct",0,0,0
"707",65,1,3,"KC","direct",0,0,0
"708",75,1,3,"KC","direct",0,0,0
"709",25,0,4,"KC","direct",0,0,0
"710",35,0,4,"KC","direct",0,0,0
"711",45,0,4,"KC","direct",0,0,0
"712",55,0,4,"KC","direct",0,0,0
"713",65,0,4,"KC","direct",0,0,0
"714",75,0,4,"KC","direct",0,0,0
"715",25,1,4,"KC","direct",0,0,0
"716",35,1,4,"KC","direct",0,0,0
"717",45,1,4,"KC","direct",0,0,0
"718",55,1,4,"KC","direct",0,0,0
"719",65,1,4,"KC","direct",0,0,0
"720",75,1,4,"KC","direct",0,0,0
"721",25,0,1,"LC","direct",0,0,0
"722",35,0,1,"LC","direct",0,0,0
"723",45,0,1,"LC","direct",0,0,0
"724",55,0,1,"LC","direct",0,0,0
"725",65,0,1,"LC","direct",0,0,0
"726",75,0,1,"LC","direct",0,0,0
"727",25,1,1,"LC","direct",0,0,0
"728",35,1,1,"LC","direct",0,0,0
"729",45,1,1,"LC","direct",0,0,0
"730",55,1,1,"LC","direct",0,0,0
"731",65,1,1,"LC","direct",0,0,0
"732",75,1,1,"LC","direct",0,0,0
"733",25,0,2,"LC","direct",0,0,0
"734",35,0,2,"LC","direct",0,0,0
"735",45,0,2,"LC","direct",0,0,0
"736",55,0,2,"LC","direct",0,0,0
"737",65,0,2,"LC","direct",0,0,0
"738",75,0,2,"LC","direct",0,0,0
"739",25,1,2,"LC","direct",0,0,0
"740",35,1,2,"LC","direct",0,0,0
"741",45,1,2,"LC","direct",0,0,0
"742",55,1,2,"LC","direct",0,0,0
"743",65,1,2,"LC","direct",0,0,0
"744",75,1,2,"LC","direct",0,0,0
"745",25,0,3,"LC","direct",0,0,0
"746",35,0,3,"LC","direct",0,0,0
"747",45,0,3,"LC","direct",0,0,0
"748",55,0,3,"LC","direct",0,0,0
"749",65,0,3,"LC","direct",0,0,0
"750",75,0,3,"LC","direct",0,0,0
"751",25,1,3,"LC","direct",0,0,0
"752",35,1,3,"LC","direct",0,0,0
"753",45,1,3,"LC","direct",0,0,0
"754",55,1,3,"LC","direct",0,0,0
"755",65,1,3,"LC","direct",0,0,0
"756",75,1,3,"LC","direct",0,0,0
"757",25,0,4,"LC","direct",0,0,0
"758",35,0,4,"LC","direct",0,0,0
"759",45,0,4,"LC","direct",0,0,0
"760",55,0,4,"LC","direct",0,0,0
"761",65,0,4,"LC","direct",0,0,0
"762",75,0,4,"LC","direct",0,0,0
"763",25,1,4,"LC","direct",0,0,0
"764",35,1,4,"LC","direct",0,0,0
"765",45,1,4,"LC","direct",0,0,0
"766",55,1,4,"LC","direct",0,0,0
"767",65,1,4,"LC","direct",0,0,0
"768",75,1,4,"LC","direct",0,0,0
"769",25,0,1,"LVC","direct",0,0,0
"770",35,0,1,"LVC","direct",0,0,0
"771",45,0,1,"LVC","direct",0,0,0
"772",55,0,1,"LVC","direct",0,0,0
"773",65,0,1,"LVC","direct",0,0,0
"774",75,0,1,"LVC","direct",0,0,0
"775",25,1,1,"LVC","direct",0,0,0
"776",35,1,1,"LVC","direct",0,0,0
"777",45,1,1,"LVC","direct",0,0,0
"778",55,1,1,"LVC","direct",0,0,0
"779",65,1,1,"LVC","direct",0,0,0
"780",75,1,1,"LVC","direct",0,0,0
"781",25,0,2,"LVC","direct",0,0,0
"782",35,0,2,"LVC","direct",0,0,0
"783",45,0,2,"LVC","direct",0,0,0
"784",55,0,2,"LVC","direct",0,0,0
"785",65,0,2,"LVC","direct",0,0,0
"786",75,0,2,"LVC","direct",0,0,0
"787",25,1,2,"LVC","direct",0,0,0
"788",35,1,2,"LVC","direct",0,0,0
"789",45,1,2,"LVC","direct",0,0,0
"790",55,1,2,"LVC","direct",0,0,0
"791",65,1,2,"LVC","direct",0,0,0
"792",75,1,2,"LVC","direct",0,0,0
"793",25,0,3,"LVC","direct",0,0,0
"794",35,0,3,"LVC","direct",0,0,0
"795",45,0,3,"LVC","direct",0,0,0
"796",55,0,3,"LVC","direct",0,0,0
"797",65,0,3,"LVC","direct",0,0,0
"798",75,0,3,"LVC","direct",0,0,0
"799",25,1,3,"LVC","direct",0,0,0
"800",35,1,3,"LVC","direct",0,0,0
"801",45,1,3,"LVC","direct",0,0,0
"802",55,1,3,"LVC","direct",0,0,0
"803",65,1,3,"LVC","direct",0,0,0
"804",75,1,3,"LVC","direct",0,0,0
"805",25,0,4,"LVC","direct",0,0,0
"806",35,0,4,"LVC","direct",0,0,0
"807",45,0,4,"LVC","direct",0,0,0
"808",55,0,4,"LVC","direct",0,0,0
"809",65,0,4,"LVC","direct",0,0,0
"810",75,0,4,"LVC","direct",0,0,0
"811",25,1,4,"LVC","direct",0,0,0
"812",35,1,4,"LVC","direct",0,0,0
"813",45,1,4,"LVC","direct",0,0,0
"814",55,1,4,"LVC","direct",0,0,0
"815",65,1,4,"LVC","direct",0,0,0
"816",75,1,4,"LVC","direct",0,0,0
"817",25,0,1,"MLPC","direct",0.0202323785502142,0.00784565273073967,0.0159547061129595
"818",35,0,1,"MLPC","direct",0.0129318515780201,0.0219197032085792,0.00972055008699457
"819",45,0,1,"MLPC","direct",0.0138462128423865,0.0184185797627242,0.00568420364686228
"820",55,0,1,"MLPC","direct",0.0072276753035363,0.0107912292800592,0.00725632195644543
"821",65,0,1,"MLPC","direct",0.0177810652109638,0.0219694537164218,0.01944313282112
"822",75,0,1,"MLPC","direct",0.0151755070641107,0.0153241362591704,0.0136999141369784
"823",25,1,1,"MLPC","direct",0.013202954012448,0.0117796636828493,0.0127324827118461
"824",35,1,1,"MLPC","direct",0.00578617174574059,0.0122357787330968,0.0169081904623944
"825",45,1,1,"MLPC","direct",0.0178916392065545,0.00804254682449446,0.0219264742300785
"826",55,1,1,"MLPC","direct",0.0181100712224845,0.00968595223942414,0.0208559429634076
"827",65,1,1,"MLPC","direct",0.0205838308105554,0.010415651550159,0.0202718309962278
"828",75,1,1,"MLPC","direct",0.0209459821172401,0.0206427338104174,0.0173312672997246
"829",25,0,2,"MLPC","direct",0.0217303664091348,0.015451811353019,0.0121957917077372
"830",35,0,2,"MLPC","direct",0.02203749804051,0.0267312061659373,0.0160959034819066
"831",45,0,2,"MLPC","direct",0.0172488580000507,0.0155399565041231,0.00834537255643086
"832",55,0,2,"MLPC","direct",0.00968085733443114,0.0117089423291149,0.00984787922025043
"833",65,0,2,"MLPC","direct",0.0125286584142575,0.0183172340821905,0.0187369450467979
"834",75,0,2,"MLPC","direct",0.00687894930489552,0.00933945895663979,0.00389098678977884
"835",25,1,2,"MLPC","direct",0.0193182635670398,0.0189366793954058,0.014448845176559
"836",35,1,2,"MLPC","direct",0.0185325692874253,0.0151636223207878,0.0202439932082873
"837",45,1,2,"MLPC","direct",0.013157263227266,0.020650483541711,0.0154781261595439
"838",55,1,2,"MLPC","direct",0.0121545429338401,0.0148977747959137,0.0161410612319636
"839",65,1,2,"MLPC","direct",0.0098757612038104,0.0121014302212362,0.0106648178647621
"840",75,1,2,"MLPC","direct",0,0.00310010554599705,0.00947883348812961
"841",25,0,3,"MLPC","direct",0.002808118511615,0.00754507072279254,0.0106875051732395
"842",35,0,3,"MLPC","direct",0.0064385819348709,0.000178456856255726,0.0010163581684991
"843",45,0,3,"MLPC","direct",0.00322888558926926,0,0.000683602568386954
"844",55,0,3,"MLPC","direct",0.00432809591427263,0.00400500870348852,0.00726976029327386
"845",65,0,3,"MLPC","direct",0.00278010473721024,0,0.00335624549013747
"846",75,0,3,"MLPC","direct",0,0,0.000134986815536253
"847",25,1,3,"MLPC","direct",0.00957565425678408,0.00586653380154623,0.00822613069543432
"848",35,1,3,"MLPC","direct",0.00177511238840755,0.00431940163485778,0.00367087130521759
"849",45,1,3,"MLPC","direct",0.00552109551331159,0.00520594833410815,0.0100161729857919
"850",55,1,3,"MLPC","direct",0.00598141197339896,0.00557774810421752,0.0109735137543099
"851",65,1,3,"MLPC","direct",0.00145975033767187,0.00339080795796187,0.00215883544786499
"852",75,1,3,"MLPC","direct",0.00516303774366578,0.019093638918986,0.00296519475331414
"853",25,0,4,"MLPC","direct",0.0104307641327934,0.010003916576485,0.0160649521900851
"854",35,0,4,"MLPC","direct",0.000183770311436682,0.009815615299406,0
"855",45,0,4,"MLPC","direct",0.00846947545771926,0.017028550078008,0.0153388858001673
"856",55,0,4,"MLPC","direct",0.00480751507107224,0.00175463690683841,0.00515507743735166
"857",65,0,4,"MLPC","direct",0.00362653423862724,0.00127916423533214,0
"858",75,0,4,"MLPC","direct",0.00680465548563591,0.00982619512086447,0.00845325590811508
"859",25,1,4,"MLPC","direct",0.0100599226063869,0.0130161871343515,0.0201119097598677
"860",35,1,4,"MLPC","direct",0.01559829642463,0.0203777621181173,0.0240629934380685
"861",45,1,4,"MLPC","direct",0.0180080675508184,0.0194042691004587,0.00793511770161814
"862",55,1,4,"MLPC","direct",0.0103124053469179,0.0102769315577792,0.00943838872680991
"863",65,1,4,"MLPC","direct",0.0128109244051354,0.00944375574321243,0.0108280167295201
"864",75,1,4,"MLPC","direct",0.00287619546288176,0.00931427250584616,0.0161238664557256
"865",25,0,1,"MMC","direct",0,0,0
"866",35,0,1,"MMC","direct",0,0,0
"867",45,0,1,"MMC","direct",0,0,0
"868",55,0,1,"MMC","direct",0,0,0
"869",65,0,1,"MMC","direct",0,0,0
"870",75,0,1,"MMC","direct",0,0,0
"871",25,1,1,"MMC","direct",0,0,0
"872",35,1,1,"MMC","direct",0,0,0
"873",45,1,1,"MMC","direct",0,0,0
"874",55,1,1,"MMC","direct",0,0,0
"875",65,1,1,"MMC","direct",0,0,0
"876",75,1,1,"MMC","direct",0,0,0
"877",25,0,2,"MMC","direct",0,0,0
"878",35,0,2,"MMC","direct",0,0,0
"879",45,0,2,"MMC","direct",0,0,0
"880",55,0,2,"MMC","direct",0,0,0
"881",65,0,2,"MMC","direct",0,0,0
"882",75,0,2,"MMC","direct",0,0,0
"883",25,1,2,"MMC","direct",0,0,0
"884",35,1,2,"MMC","direct",0,0,0
"885",45,1,2,"MMC","direct",0,0,0
"886",55,1,2,"MMC","direct",0,0,0
"887",65,1,2,"MMC","direct",0,0,0
"888",75,1,2,"MMC","direct",0,0,0
"889",25,0,3,"MMC","direct",0,0,0
"890",35,0,3,"MMC","direct",0,0,0
"891",45,0,3,"MMC","direct",0,0,0
"892",55,0,3,"MMC","direct",0,0,0
"893",65,0,3,"MMC","direct",0,0,0
"894",75,0,3,"MMC","direct",0,0,0
"895",25,1,3,"MMC","direct",0,0,0
"896",35,1,3,"MMC","direct",0,0,0
"897",45,1,3,"MMC","direct",0,0,0
"898",55,1,3,"MMC","direct",0,0,0
"899",65,1,3,"MMC","direct",0,0,0
"900",75,1,3,"MMC","direct",0,0,0
"901",25,0,4,"MMC","direct",0,0,0
"902",35,0,4,"MMC","direct",0,0,0
"903",45,0,4,"MMC","direct",0,0,0
"904",55,0,4,"MMC","direct",0,0,0
"905",65,0,4,"MMC","direct",0,0,0
"906",75,0,4,"MMC","direct",0,0,0
"907",25,1,4,"MMC","direct",0,0,0
"908",35,1,4,"MMC","direct",0,0,0
"909",45,1,4,"MMC","direct",0,0,0
"910",55,1,4,"MMC","direct",0,0,0
"911",65,1,4,"MMC","direct",0,0,0
"912",75,1,4,"MMC","direct",0,0,0
"913",25,0,1,"OC","direct",0,0,0
"914",35,0,1,"OC","direct",0,0,0
"915",45,0,1,"OC","direct",0,0,0
"916",55,0,1,"OC","direct",0,0,0
"917",65,0,1,"OC","direct",0,0,0
"918",75,0,1,"OC","direct",0,0,0
"919",25,1,1,"OC","direct",0,0,0
"920",35,1,1,"OC","direct",0,0,0
"921",45,1,1,"OC","direct",0,0,0
"922",55,1,1,"OC","direct",0,0,0
"923",65,1,1,"OC","direct",0,0,0
"924",75,1,1,"OC","direct",0,0,0
"925",25,0,2,"OC","direct",0,0,0
"926",35,0,2,"OC","direct",0,0,0
"927",45,0,2,"OC","direct",0,0,0
"928",55,0,2,"OC","direct",0,0,0
"929",65,0,2,"OC","direct",0,0,0
"930",75,0,2,"OC","direct",0,0,0
"931",25,1,2,"OC","direct",0,0,0
"932",35,1,2,"OC","direct",0,0,0
"933",45,1,2,"OC","direct",0,0,0
"934",55,1,2,"OC","direct",0,0,0
"935",65,1,2,"OC","direct",0,0,0
"936",75,1,2,"OC","direct",0,0,0
"937",25,0,3,"OC","direct",0,0,0
"938",35,0,3,"OC","direct",0,0,0
"939",45,0,3,"OC","direct",0,0,0
"940",55,0,3,"OC","direct",0,0,0
"941",65,0,3,"OC","direct",0,0,0
"942",75,0,3,"OC","direct",0,0,0
"943",25,1,3,"OC","direct",0,0,0
"944",35,1,3,"OC","direct",0,0,0
"945",45,1,3,"OC","direct",0,0,0
"946",55,1,3,"OC","direct",0,0,0
"947",65,1,3,"OC","direct",0,0,0
"948",75,1,3,"OC","direct",0,0,0
"949",25,0,4,"OC","direct",0,0,0
"950",35,0,4,"OC","direct",0,0,0
"951",45,0,4,"OC","direct",0,0,0
"952",55,0,4,"OC","direct",0,0,0
"953",65,0,4,"OC","direct",0,0,0
"954",75,0,4,"OC","direct",0,0,0
"955",25,1,4,"OC","direct",0,0,0
"956",35,1,4,"OC","direct",0,0,0
"957",45,1,4,"OC","direct",0,0,0
"958",55,1,4,"OC","direct",0,0,0
"959",65,1,4,"OC","direct",0,0,0
"960",75,1,4,"OC","direct",0,0,0
"961",25,0,1,"OSTK","direct",0.0544173749848652,0.0328787345357103,0.0330511440327166
"962",35,0,1,"OSTK","direct",0.0443503324936063,0.0373424394187156,0.0314863878842347
"963",45,0,1,"OSTK","direct",0.016935937573954,0.0579641601128651,0.0167973784062967
"964",55,0,1,"OSTK","direct",0.0236558592008455,0.0314882436740997,0.0258470023036786
"965",65,0,1,"OSTK","direct",0.0380872265027402,0.0286358745301825,0.0403965558264427
"966",75,0,1,"OSTK","direct",0.0118457957741942,0.0214046840831182,0.0152975377723794
"967",25,1,1,"OSTK","direct",0.0468737268500641,0.0315483259336464,0.0239332034950431
"968",35,1,1,"OSTK","direct",0.0247640608938337,0.0577025782404238,0.0495320820970638
