age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,NHB,added_sugar,FL,mrh-eq,-141314.18034193577,-135768.5224025418,-132581.63437942424,-136596.16096965634,4651.62996760271,0,0,0,0,0,-141314.18034193577,-135768.5224025418,-132581.63437942424,-136596.16096965634,4651.62996760271,-138482430.05810213,-133081387.8809816,-129908683.89188439,-133863260.92941083,4563017.876080844,-93477.98215639354,-89807.9114204724,-87702.29407109176,-90356.84243329363,3076.783359702749,-47836.198185542155,-45960.61098206945,-44879.34030833242,-46239.31853636267,1574.8474333605288,233408.0450118794,236594.93303499708,242140.590974391,237422.57160211157,4651.629967602703,100826.4106324554,100826.4106324554,100826.4106324554,100826.41063245542,0,154399.10553096104,156504.7228803417,160174.79361626293,157053.65389316296,3076.7833597028116,66696.8114598694,66696.8114598694,66696.8114598694,66696.8114598694,0,79008.93948091827,80090.2101546554,81965.79735812805,80368.91770894856,1574.847433360546,34129.599172585935,34129.599172585935,34129.599172585935,34129.599172585935,0,0,0,0,0,0,-47836.198185542155,-45960.61098206945,-44879.34030833242,-46239.31853636267,1574.8474333605288,0,0,0,0,0,0,0,0,0,0,79008.93948091827,80090.2101546554,81965.79735812805,80368.91770894856,1574.847433360546,34129.599172585935,34129.599172585935,34129.599172585935,34129.599172585935,0
20-34,NHB,added_sugar,Food_price,USD,-6444631.707877295,-6189621.372343916,-6046317.014650668,-6228816.452287822,212369.56455395243,0,0,0,0,0,-6444631.707877295,-6189621.372343916,-6046317.014650668,-6228816.452287822,212369.56455395243,-138482430.05810213,-133081387.8809816,-129908683.89188439,-133863260.92941083,4563017.876080844,-4263009.367980212,-4094290.361414711,-3999700.961407786,-4120300.749680878,140402.12314993728,-2181622.339897077,-2095331.010929209,-2046616.0532428809,-2108515.702606942,71967.51857047982,10722553.724257704,10865858.08195094,11120868.41748433,10905053.161894852,212369.56455395263,4676236.709607032,4676236.709607032,4676236.709607032,4676236.709607032,0,7093025.788947563,7187615.18895449,7356334.195519992,7213625.577220657,140402.1231499381,3093324.827539775,3093324.827539775,3093324.827539775,3093324.827539775,0,3629527.9353101407,3678242.8929964723,3764534.2219643407,3691427.5846742042,71967.51857048126,1582911.882067259,1582911.882067259,1582911.882067259,1582911.8820672587,0,0,0,0,0,0,-2181622.339897077,-2095331.010929209,-2046616.0532428809,-2108515.702606942,71967.51857047982,0,0,0,0,0,0,0,0,0,0,3629527.9353101407,3678242.8929964723,3764534.2219643407,3691427.5846742042,71967.51857048126,1582911.882067259,1582911.882067259,1582911.882067259,1582911.8820672587,0
20-34,NHB,oil,CED,MJ,-255433.0263103761,-195635.9640522096,-171156.63125402707,-208028.14982764257,45635.8324827977,0,0,0,0,0,-255433.0263103761,-195635.9640522096,-171156.63125402707,-208028.14982764257,45635.8324827977,-27591193.485965904,-21155720.04626111,-18578392.561000418,-22509455.46887308,4886306.943318087,-213385.46518038874,-163457.87082020778,-143081.96319622046,-173826.8837101003,38075.89418119914,-42047.561129986374,-32178.093232002164,-28074.668057806677,-34201.26611754207,7559.99378998081,2814402.4067253564,2838881.7395235393,2898678.8017817084,2851273.9252989725,45635.832482799204,2643245.775471328,2643245.775471328,2643245.775471328,2643245.775471328,0,2349622.5684148916,2369998.476038879,2419926.07039906,2380367.488928771,38075.89418119925,2206540.60521867,2206540.60521867,2206540.60521867,2206540.60521867,0,464779.83831046557,468883.26348466077,478752.7313826461,470906.4363702012,7559.99378998131,436705.1702526589,436705.1702526589,436705.1702526589,436705.1702526589,0,0,0,0,0,0,-42047.561129986374,-32178.093232002164,-28074.668057806677,-34201.26611754207,7559.99378998081,0,0,0,0,0,0,0,0,0,0,464779.83831046557,468883.26348466077,478752.7313826461,470906.4363702012,7559.99378998131,436705.1702526589,436705.1702526589,436705.1702526589,436705.1702526589,0
20-34,NHB,oil,FL,mrh-eq,-13167.972435027694,-10131.11074628859,-8998.592141594176,-10799.301302093743,2269.426623612174,0,0,0,0,0,-13167.972435027694,-10131.11074628859,-8998.592141594176,-10799.301302093743,2269.426623612174,-27591193.485965904,-21155720.04626111,-18578392.561000418,-22509455.46887308,4886306.943318087,-11000.343405333582,-8464.679067703373,-7522.23140949705,-9023.702463992457,1893.521261002125,-2167.6290296941106,-1666.431678585209,-1476.3607320971269,-1775.598838101286,375.9082835233058,142468.86850390927,143601.3871086037,146638.24879734297,144269.57766440892,2269.4266236122753,133470.2763623151,133470.2763623151,133470.2763623151,133470.2763623151,0,118942.85287749705,119885.3005357034,122420.96487333368,120444.3239319925,1893.5212610021783,111420.6214680001,111420.6214680001,111420.6214680001,111420.6214680001,0,23526.015626412227,23716.08657290032,24217.283924009207,23825.25373241639,375.9082835233028,22049.65489431511,22049.65489431511,22049.65489431511,22049.65489431511,0,0,0,0,0,0,-2167.6290296941106,-1666.431678585209,-1476.3607320971269,-1775.598838101286,375.9082835233058,0,0,0,0,0,0,0,0,0,0,23526.015626412227,23716.08657290032,24217.283924009207,23825.25373241639,375.9082835233028,22049.65489431511,22049.65489431511,22049.65489431511,22049.65489431511,0
20-34,NHB,oil,Food_price,USD,-172851.91485301053,-169349.2660368726,-168202.19377157302,-170175.78412488606,2549.753474085397,0,0,0,0,0,-172851.91485301053,-169349.2660368726,-168202.19377157302,-170175.78412488606,2549.753474085397,-27591193.485965904,-21155720.04626111,-18578392.561000418,-22509455.46887308,4886306.943318087,-144382.104658864,-141486.4492085588,-140531.1891703565,-142167.2897040335,2110.821273832485,-28469.81019414604,-27862.816828313673,-27671.004601216693,-28008.494420852407,438.9451074710635,1625454.9116483205,1626601.9839136198,1630104.6327297585,1627428.5020016336,2549.7534740858036,1457252.7178767482,1457252.7178767482,1457252.7178767482,1457252.7178767482,0,1357351.424247222,1358306.684285426,1361202.3397357308,1358987.5247809,2110.821273832873,1216820.235076867,1216820.235076867,1216820.235076867,1216820.235076867,0,268103.48740109836,268295.29962819477,268902.2929940277,268440.97722073394,438.94510747117084,240432.482799882,240432.482799882,240432.482799882,240432.48279988198,0,0,0,0,0,0,-28469.81019414604,-27862.816828313673,-27671.004601216693,-28008.494420852407,438.9451074710635,0,0,0,0,0,0,0,0,0,0,268103.48740109836,268295.29962819477,268902.2929940277,268440.97722073394,438.94510747117084,240432.482799882,240432.482799882,240432.482799882,240432.48279988198,0
20-34,NHB,sat_fat,CED,MJ,-6559189.002874064,-6172197.911026089,-6105121.27865067,-6284448.598560319,257998.14538401895,0,0,0,0,0,-6559189.002874064,-6172197.911026089,-6105121.27865067,-6284448.598560319,257998.14538401895,-136421813.16241843,-128373665.2984052,-126980696.53415097,-130708815.85972415,5364768.7818477405,-5047311.488897364,-4749652.435044675,-4698427.4199801395,-4836120.518829991,198305.38210347586,-1511877.5139767006,-1422545.475981412,-1406693.858670534,-1448328.0797303282,59693.10266277449,13732260.11211498,13799336.744490389,14186327.836338365,13911587.432024622,257998.14538401586,7627138.8334643,7627138.8334643,7627138.8334643,7627138.833464299,0,10564556.284659449,10615781.29972399,10913440.353576673,10702249.383509303,198305.38210347397,5866128.86467932,5866128.86467932,5866128.86467932,5866128.864679319,0,3167703.82745552,3183555.4447663995,3272887.4827616857,3209338.0485153142,59693.10266277366,1761009.968784986,1761009.968784986,1761009.968784986,1761009.968784986,0,0,0,0,0,0,-1511877.5139767006,-1422545.475981412,-1406693.858670534,-1448328.0797303282,59693.10266277449,0,0,0,0,0,0,0,0,0,0,3167703.82745552,3183555.4447663995,3272887.4827616857,3209338.0485153142,59693.10266277366,1761009.968784986,1761009.968784986,1761009.968784986,1761009.968784986,0
20-34,NHB,sat_fat,FL,mrh-eq,-173921.0442144859,-163650.8625697225,-161845.94280298214,-166621.1298953446,6856.158852875582,0,0,0,0,0,-173921.0442144859,-163650.8625697225,-161845.94280298214,-166621.1298953446,6856.158852875582,-136421813.16241843,-128373665.2984052,-126980696.53415097,-130708815.85972415,5364768.7818477405,-133820.587485958,-125921.86793055481,-124543.48982419053,-128209.70703548075,5269.368928961776,-40100.45672852788,-37728.994639167795,-37302.45297879143,-38411.42285986384,1586.7989120331395,364284.8021429696,366089.7219097101,376359.90355447313,369059.98923533206,6856.158852875407,202438.8593399876,202438.8593399876,202438.8593399876,202438.8593399876,0,280227.58238845004,281605.9604948142,289504.6800502173,283893.79959974013,5269.368928961685,155684.09256425942,155684.09256425942,155684.09256425942,155684.09256425942,0,84057.21975451954,84483.7614148959,86855.22350425596,85166.18963559193,1586.798912033116,46754.7667757281,46754.7667757281,46754.7667757281,46754.76677572811,0,0,0,0,0,0,-40100.45672852788,-37728.994639167795,-37302.45297879143,-38411.42285986384,1586.7989120331395,0,0,0,0,0,0,0,0,0,0,84057.21975451954,84483.7614148959,86855.22350425596,85166.18963559193,1586.798912033116,46754.7667757281,46754.7667757281,46754.7667757281,46754.76677572811,0
20-34,NHB,sat_fat,Food_price,USD,-674504.867523948,-642478.173592756,-631658.9991918764,-649919.4085156727,23453.189432434694,0,0,0,0,0,-674504.867523948,-642478.173592756,-631658.9991918764,-649919.4085156727,23453.189432434694,-136421813.16241843,-128373665.2984052,-126980696.53415097,-130708815.85972415,5364768.7818477405,-519268.7650963075,-494730.6541083166,-486463.30853846704,-500439.69460591004,17959.973315044896,-155236.10242764058,-147747.5194844392,-145195.6906534098,-149479.7139097627,5493.227148189404,1417690.4653132283,1428509.6397141078,1460536.3336453002,1435950.8746370245,23453.189432434905,786031.4661213516,786031.4661213516,786031.4661213516,786031.4661213517,0,1091366.5757009308,1099633.921270781,1124172.032258772,1105342.9617683745,17959.973315045372,604903.2671624644,604903.2671624644,604903.2671624644,604903.2671624644,0,326323.8896122974,328875.71844332723,336364.30138652865,330607.9128686506,5493.227148189596,181128.19895888772,181128.19895888772,181128.19895888772,181128.19895888772,0,0,0,0,0,0,-155236.10242764058,-147747.5194844392,-145195.6906534098,-149479.7139097627,5493.227148189404,0,0,0,0,0,0,0,0,0,0,326323.8896122974,328875.71844332723,336364.30138652865,330607.9128686506,5493.227148189596,181128.19895888772,181128.19895888772,181128.19895888772,181128.19895888772,0
20-34,NHW,added_sugar,CED,MJ,-10308397.053988248,-10154102.509076271,-9939812.270802286,-10133051.388598373,194846.74717728584,0,0,0,0,0,-10308397.053988248,-10154102.509076271,-9939812.270802286,-10133051.388598373,194846.74717728584,-404626058.6078301,-398322358.25727785,-389645993.32938564,-397489844.3704919,7917141.334475363,-6828630.71711698,-6726358.40009219,-6584338.439856373,-6712411.8586146375,129140.93074383528,-3479766.3368712673,-3427744.108984081,-3355473.830945917,-3420639.529983738,65705.81672204133,20735452.55638749,20949742.794661492,21104037.33957346,20928691.674183585,194846.74717729035,10795640.28558522,10795640.28558522,10795640.28558522,10795640.28558522,0,13735060.016400253,13877079.97663607,13979352.293660859,13863133.435158515,129140.93074383533,7150721.57654388,7150721.57654388,7150721.57654388,7150721.57654388,0,7000392.539987245,7072662.81802541,7124685.045912588,7065558.239025064,65705.81672203793,3644918.709041329,3644918.709041329,3644918.709041329,3644918.709041329,0,0,0,0,0,0,-3479766.3368712673,-3427744.108984081,-3355473.830945917,-3420639.529983738,65705.81672204133,0,0,0,0,0,0,0,0,0,0,7000392.539987245,7072662.81802541,7124685.045912588,7065558.239025064,65705.81672203793,3644918.709041329,3644918.709041329,3644918.709041329,3644918.709041329,0
20-34,NHW,added_sugar,FL,mrh-eq,-452968.87596356194,-445622.3224282674,-435598.8850269481,-444683.06493141665,9178.21632493616,0,0,0,0,0,-452968.87596356194,-445622.3224282674,-435598.8850269481,-444683.06493141665,9178.21632493616,-404626058.6078301,-398322358.25727785,-389645993.32938564,-397489844.3704919,7917141.334475363,-300068.76033513836,-295199.3634289506,-288556.47568545805,-294577.08594217704,6083.015751958722,-152900.1156284244,-150422.9589993163,-147042.4093414901,-150105.97898923978,3095.200582815004,903843.7734448474,913867.210846166,921213.764381462,912927.953349316,9178.216324936393,468244.888417899,468244.888417899,468244.888417899,468244.88841789897,0,598715.7968723512,605358.6846158451,610228.0815220309,604736.4071290704,6083.015751958521,310159.3211868936,310159.3211868936,310159.3211868936,310159.3211868936,0,305127.97657249554,308508.5262303218,310985.6828594298,308191.54622024525,3095.200582814978,158085.5672310056,158085.5672310056,158085.5672310056,158085.5672310056,0,0,0,0,0,0,-152900.1156284244,-150422.9589993163,-147042.4093414901,-150105.97898923978,3095.200582815004,0,0,0,0,0,0,0,0,0,0,305127.97657249554,308508.5262303218,310985.6828594298,308191.54622024525,3095.200582814978,158085.5672310056,158085.5672310056,158085.5672310056,158085.5672310056,0
20-34,NHW,added_sugar,Food_price,USD,-21652611.91873967,-21413979.511489492,-20326605.498350874,-21116175.439247936,744027.7074080372,0,0,0,0,0,-21652611.91873967,-21413979.511489492,-20326605.498350874,-21116175.439247936,744027.7074080372,-404626058.6078301,-398322358.25727785,-389645993.32938564,-397489844.3704919,7917141.334475363,-14343547.4788074,-14185510.10291819,-13465002.21798711,-13988152.029570168,492969.81935522665,-7309064.43993228,-7228469.408571317,-6861603.280363767,-7128023.409677777,251057.89263253132,42435826.44823678,43523200.461375386,43761832.8686257,43225396.38913388,744027.7074080816,22109220.94988595,22109220.94988595,22109220.94988595,22109220.94988595,0,28109794.73698371,28830302.62191479,28988339.99780404,28632944.548566777,492969.81935524003,14644792.5189966,14644792.5189966,14644792.5189966,14644792.518996602,0,14326031.71125311,14692897.83946066,14773492.870821629,14592451.840567121,251057.89263253406,7464428.430889346,7464428.430889346,7464428.430889346,7464428.430889346,0,0,0,0,0,0,-7309064.43993228,-7228469.408571317,-6861603.280363767,-7128023.409677777,251057.89263253132,0,0,0,0,0,0,0,0,0,0,14326031.71125311,14692897.83946066,14773492.870821629,14592451.840567121,251057.89263253406,7464428.430889346,7464428.430889346,7464428.430889346,7464428.430889346,0
20-34,NHW,oil,CED,MJ,-137890.50176451192,117737.37662409001,248947.9815531701,74082.19295408233,207079.61330757654,0,0,0,0,0,-137890.50176451192,117737.37662409001,248947.9815531701,74082.19295408233,207079.61330757654,-14867718.646706928,12481784.4714614,26516660.986982863,7809985.663515131,22153831.178342145,-114065.08333551424,99262.93172023003,208790.3491793728,62841.669405633,172826.55201047054,-23825.41842899733,18474.444903859694,40157.63237379805,11240.52354844963,34253.063559714596,11086750.618743908,11217961.223673001,11473589.102061601,11261616.407343006,207079.61330758184,11335698.60029708,11335698.60029708,11335698.60029708,11335698.60029708,0,9256408.405617723,9365935.82307687,9579263.838132618,9402357.085391467,172826.55201047377,9465198.75479711,9465198.75479711,9465198.75479711,9465198.75479711,0,1830342.2131261786,1852025.4005961171,1894325.2639289747,1859259.3219515271,34253.063559714974,1870499.845499977,1870499.845499977,1870499.845499977,1870499.8454999768,0,0,0,0,0,0,-23825.41842899733,18474.444903859694,40157.63237379805,11240.52354844963,34253.063559714596,0,0,0,0,0,0,0,0,0,0,1830342.2131261786,1852025.4005961171,1894325.2639289747,1859259.3219515271,34253.063559714974,1870499.845499977,1870499.845499977,1870499.845499977,1870499.8454999768,0
20-34,NHW,oil,FL,mrh-eq,-8333.086397414234,5152.037357353798,12043.524082724036,2838.480504933519,10910.08670864474,0,0,0,0,0,-8333.086397414234,5152.037357353798,12043.524082724036,2838.480504933519,10910.08670864474,-14867718.646706928,12481784.4714614,26516660.986982863,7809985.663515131,22153831.178342145,-6901.811450878477,4351.669636273196,10104.182278631706,2421.505269679103,9105.27391752244,-1431.2749465357997,800.36772108064,1939.3418040922766,416.9752352543931,1804.812906733728,580414.2933160741,587305.780041444,600790.9037962119,589619.3368938644,10910.086708644556,592457.817398797,592457.817398797,592457.817398797,592457.817398797,0,484581.23047936894,490333.743121726,501587.22420887783,492263.90748832066,9105.27391752188,494685.41275799996,494685.41275799996,494685.41275799996,494685.41275799996,0,95833.06283670553,96972.0369197172,99203.67958733373,97355.42940554347,1804.8129067337882,97772.4046407978,97772.4046407978,97772.4046407978,97772.4046407978,0,0,0,0,0,0,-1431.2749465357997,800.36772108064,1939.3418040922766,416.9752352543931,1804.812906733728,0,0,0,0,0,0,0,0,0,0,95833.06283670553,96972.0369197172,99203.67958733373,97355.42940554347,1804.8129067337882,97772.4046407978,97772.4046407978,97772.4046407978,97772.4046407978,0
20-34,NHW,oil,Food_price,USD,-9307.243002568825,80386.54339354072,180757.03932583277,84132.75726588546,100086.42912166487,0,0,0,0,0,-9307.243002568825,80386.54339354072,180757.03932583277,84132.75726588546,100086.42912166487,-14867718.646706928,12481784.4714614,26516660.986982863,7809985.663515131,22153831.178342145,-6997.239062155011,67705.3725229032,151529.8181080462,70906.01603170487,83481.32275212737,-2310.0039404135077,12681.170870637681,29227.22121778569,13226.741234180423,16605.26274076127,7801437.933816699,7901808.42974899,7991502.216145098,7898062.215876645,100086.42912166346,7982194.973142524,7982194.973142524,7982194.973142524,7982194.973142524,0,6513596.51035772,6597420.955942858,6672123.567527924,6594220.312434061,83481.32275212868,6665126.328465773,6665126.328465773,6665126.328465773,6665126.328465772,0,1287841.4234589795,1304387.4738061274,1319378.64861718,1303841.9034425851,16605.26274076197,1317068.644676765,1317068.644676765,1317068.644676765,1317068.644676765,0,0,0,0,0,0,-2310.0039404135077,12681.170870637681,29227.22121778569,13226.741234180423,16605.26274076127,0,0,0,0,0,0,0,0,0,0,1287841.4234589795,1304387.4738061274,1319378.64861718,1303841.9034425851,16605.26274076197,1317068.644676765,1317068.644676765,1317068.644676765,1317068.644676765,0
20-34,NHW,sat_fat,CED,MJ,-31074615.39241095,-31072433.57433217,-31071518.323552888,-31072877.983910937,1674.8561289034703,0,0,0,0,0,-31074615.39241095,-31072433.57433217,-31071518.323552888,-31072877.983910937,1674.8561289034703,-603119186.370247,-603095956.108939,-603068933.811746,-603094625.570032,26473.803570994416,-24059354.24329622,-24052397.005879797,-24048140.44434248,-24053344.611451413,5958.780474183639,-7026426.776974826,-7019073.14657944,-7013031.159942301,-7019533.372459527,7061.581623958556,65743206.92047725,65744122.1712565,65746303.98933524,65744566.58083526,1674.8561288672145,34671688.596924275,34671688.596924275,34671688.596924275,34671688.596924275,0,50876682.23782421,50880938.79936154,50887896.03677787,50881886.40493312,5958.780474134623,26828541.79348168,26828541.79348168,26828541.79348168,26828541.79348168,0,14856177.963384872,14862219.95002201,14869573.580417404,14862680.1759021,7061.5816239629075,7843146.803442569,7843146.803442569,7843146.803442569,7843146.80344257,0,0,0,0,0,0,-7026426.776974826,-7019073.14657944,-7013031.159942301,-7019533.372459527,7061.581623958556,0,0,0,0,0,0,0,0,0,0,14856177.963384872,14862219.95002201,14869573.580417404,14862680.1759021,7061.5816239629075,7843146.803442569,7843146.803442569,7843146.803442569,7843146.80344257,0
20-34,NHW,sat_fat,FL,mrh-eq,-828350.7252319792,-827811.814254689,-827407.5968485624,-827859.0751568517,498.06790143013745,0,0,0,0,0,-828350.7252319792,-827811.814254689,-827407.5968485624,-827859.0751568517,498.06790143013745,-603119186.370247,-603095956.108939,-603068933.811746,-603094625.570032,26473.803570994416,-640898.1572588242,-640658.2494222489,-640511.7932257379,-640691.0394713943,205.32268754832248,-187452.56797315503,-187153.5648324382,-186895.80362282606,-187168.03568545738,293.3017257596837,1751876.5658434604,1752280.783249585,1752819.6942268761,1752328.0441517488,498.0679014297507,924468.968994898,924468.968994898,924468.968994898,924468.9689948981,0,1355687.680212673,1355834.136409186,1356074.0442457611,1355866.9264583306,205.3226875491519,715175.886986936,715175.886986936,715175.886986936,715175.886986936,0,396188.8856307878,396446.6468403998,396745.6499811173,396461.1176934193,293.30172575991213,209293.0820079615,209293.0820079615,209293.0820079615,209293.0820079615,0,0,0,0,0,0,-187452.56797315503,-187153.5648324382,-186895.80362282606,-187168.03568545738,293.3017257596837,0,0,0,0,0,0,0,0,0,0,396188.8856307878,396446.6468403998,396745.6499811173,396461.1176934193,293.30172575991213,209293.0820079615,209293.0820079615,209293.0820079615,209293.0820079615,0
20-34,NHW,sat_fat,Food_price,USD,-3661914.926856087,-3616987.4283247245,-3580310.8088027677,-3619882.4735911824,43022.65208309437,0,0,0,0,0,-3661914.926856087,-3616987.4283247245,-3580310.8088027677,-3619882.4735911824,43022.65208309437,-603119186.370247,-603095956.108939,-603068933.811746,-603094625.570032,26473.803570994416,-2835472.698823152,-2799889.7584391655,-2772567.1731423535,-2802788.1286451914,33203.183982338334,-826442.2280329334,-817097.6698855541,-807743.635660419,-817094.3449459906,9841.364827840003,7627222.999182516,7663899.618704473,7708827.117235825,7666794.663970928,43022.65208308908,4046912.190379739,4046912.190379739,4046912.190379739,4046912.190379739,0,5904475.813787585,5931798.399084407,5967381.339468383,5934696.769290426,33203.18398233789,3131908.640645241,3131908.640645241,3131908.640645241,3131908.640645241,0,1722747.1853949223,1732101.219620057,1741445.777767437,1732097.8946804937,9841.364827840061,915003.5497345036,915003.5497345036,915003.5497345036,915003.5497345036,0,0,0,0,0,0,-826442.2280329334,-817097.6698855541,-807743.635660419,-817094.3449459906,9841.364827840003,0,0,0,0,0,0,0,0,0,0,1722747.1853949223,1732101.219620057,1741445.777767437,1732097.8946804937,9841.364827840061,915003.5497345036,915003.5497345036,915003.5497345036,915003.5497345036,0
20-34,OTH,added_sugar,CED,MJ,-1818507.634052022,-1804002.064444195,-1761728.7784901026,-1794259.0060770845,31051.979457694106,0,0,0,0,0,-1818507.634052022,-1804002.064444195,-1761728.7784901026,-1794259.0060770845,31051.979457694106,-70110304.05364913,-69486268.9267453,-67835837.49008946,-69126129.87069196,1237050.517376544,-1205529.1095880026,-1195970.779594241,-1167965.2689229953,-1189498.084619685,20549.750121406647,-612978.5244640198,-608031.2848499541,-593763.5095671074,-604760.9214573993,10502.265409305197,3996330.688508976,4038603.974463069,4053109.544070897,4028860.9160959586,31051.979457694833,2234601.9100188743,2234601.9100188743,2234601.9100188743,2234601.9100188743,0,2649463.423971619,2677468.934642864,2687027.2646366265,2670996.2396683088,20549.75012140663,1481498.155048625,1481498.155048625,1481498.155048625,1481498.1550486248,0,1346867.2645373584,1361135.039820205,1366082.2794342698,1357864.67642765,10502.265409304739,753103.754970251,753103.754970251,753103.754970251,753103.754970251,0,0,0,0,0,0,-612978.5244640198,-608031.2848499541,-593763.5095671074,-604760.9214573993,10502.265409305197,0,0,0,0,0,0,0,0,0,0,1346867.2645373584,1361135.039820205,1366082.2794342698,1357864.67642765,10502.265409304739,753103.754970251,753103.754970251,753103.754970251,753103.754970251,0
20-34,OTH,added_sugar,FL,mrh-eq,-80564.60619940345,-79734.8573722626,-77802.44090046264,-79347.95644431203,1491.8847063265557,0,0,0,0,0,-80564.60619940345,-79734.8573722626,-77802.44090046264,-79347.95644431203,1491.8847063265557,-70110304.05364913,-69486268.9267453,-67835837.49008946,-69126129.87069196,1237050.517376544,-53407.06376269219,-52859.5485934436,-51579.3378080808,-52602.46241235089,987.3899934684374,-27157.542436711272,-26875.308778819046,-26223.103092381956,-26745.494031961203,504.4959422372303,176376.8418710138,178309.25834281358,179139.00716995457,177922.35741486316,1491.8847063264845,98574.4009705511,98574.4009705511,98574.4009705511,98574.40097055111,0,116931.01456332389,118211.2253486866,118758.74051793512,117954.13916759391,987.3899934683504,65351.6767552431,65351.6767552431,65351.6767552431,65351.6767552431,0,59445.827307689935,60098.032994127105,60380.266652019236,59968.2182472692,504.4959422372364,33222.724215308015,33222.724215308015,33222.724215308015,33222.724215308015,0,0,0,0,0,0,-27157.542436711272,-26875.308778819046,-26223.103092381956,-26745.494031961203,504.4959422372303,0,0,0,0,0,0,0,0,0,0,59445.827307689935,60098.032994127105,60380.266652019236,59968.2182472692,504.4959422372364,33222.724215308015,33222.724215308015,33222.724215308015,33222.724215308015,0
