age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
55-64,Male,NHW,FL,mrh-eq,-624119.8014924655,-596057.1856950226,-570158.7596978995,-596816.5505372401,28408.16116361178,0,0,0,0,0,-624119.8014924655,-596057.1856950226,-570158.7596978995,-596816.5505372401,28408.16116361178,-482294757.74896747,-441203487.6207621,-432919171.2266142,-452714699.4572735,27833666.758533526,-447127.17663710925,-427622.7088477194,-409189.35862975084,-427998.53957453393,19969.92521392797,-176992.62485535652,-168434.47684730391,-160969.40106814788,-168818.0109627062,8439.814125062472,1437080.381315604,1462978.8073127258,1491041.423110171,1463738.1721549446,28408.161163612214,866921.6216177042,866921.6216177042,866921.6216177042,866921.6216177042,0,1062797.7246337153,1081231.074851682,1100735.5426410723,1081606.9055784973,19969.925213927225,653608.3660039639,653608.3660039639,653608.3660039639,653608.3660039639,0,374282.6566818885,381747.7324610449,390305.88046909793,382131.26657644723,8439.81412506288,213313.25561374088,213313.25561374088,213313.25561374088,213313.25561374088,0,0,0,0,0,0,-176992.62485535652,-168434.47684730391,-160969.40106814788,-168818.0109627062,8439.814125062472,0,0,0,0,0,0,0,0,0,0,374282.6566818885,381747.7324610449,390305.88046909793,382131.26657644723,8439.81412506288,213313.25561374088,213313.25561374088,213313.25561374088,213313.25561374088,0
55-64,Male,NHW,Food_price,USD,-9695352.83138852,-8605255.465039376,-8519835.416751342,-8957773.8222538009,689915.4932240681,0,0,0,0,0,-9695352.83138852,-8605255.465039376,-8519835.416751342,-8957773.8222538009,689915.4932240681,-482294757.74896747,-441203487.6207621,-432919171.2266142,-452714699.4572735,27833666.758533526,-6573675.146711447,-5823455.309424346,-5770538.874203356,-6068123.169798422,472837.0251702888,-3121677.684677065,-2781800.15561502,-2749296.542547973,-2889650.6524553704,217108.05299094302,20660391.791972715,20745811.84026076,21835909.206609912,21098330.197475184,689915.4932240759,12140556.375221377,12140556.375221377,12140556.375221377,12140556.375221377,0,14621424.2458233,14674340.681044307,15424560.518331409,14919008.541418374,472837.0251702944,8850885.371619932,8850885.371619932,8850885.371619932,8850885.371619932,0,6038967.5461494345,6071471.159216471,6411348.6882785065,6179321.656056821,217108.05299093385,3289671.003601442,3289671.003601442,3289671.003601442,3289671.0036014416,0,0,0,0,0,0,-3121677.684677065,-2781800.15561502,-2749296.542547973,-2889650.6524553704,217108.05299094302,0,0,0,0,0,0,0,0,0,0,6038967.5461494345,6071471.159216471,6411348.6882785065,6179321.656056821,217108.05299093385,3289671.003601442,3289671.003601442,3289671.003601442,3289671.0036014416,0
55-64,Male,OTH,CED,MJ,-1705558.4828807868,-1687776.2764500212,-1198025.8770902832,-1522173.401738101,303187.43961754214,0,0,0,0,0,-1705558.4828807868,-1687776.2764500212,-1198025.8770902832,-1522173.401738101,303187.43961754214,-43836669.065942444,-41745777.527025044,-35321704.96027441,-40225363.13129408,4670987.634659417,-1265884.0538098249,-1233643.5463075635,-872857.8723139276,-1118364.5405211162,229687.383283396,-453371.7669281669,-438913.4658566689,-324407.0415620666,-403808.86121698323,74373.54753610276,4503943.393212477,4993693.79257222,5011475.999002982,4828090.917860297,303187.4396175442,3305917.516122195,3305917.516122195,3305917.516122195,3305917.5161221945,0,3357283.010786051,3718068.6847796896,3750309.1922819507,3602789.6789932414,229687.38328339774,2484425.138472125,2484425.138472125,2484425.138472125,2484425.138472125,0,1145899.4192121394,1260405.8435067409,1274864.1445782394,1225301.2388670556,74373.54753610249,821492.3776500712,821492.3776500712,821492.3776500712,821492.3776500713,0,0,0,0,0,0,-453371.7669281669,-438913.4658566689,-324407.0415620666,-403808.86121698323,74373.54753610276,0,0,0,0,0,0,0,0,0,0,1145899.4192121394,1260405.8435067409,1274864.1445782394,1225301.2388670556,74373.54753610249,821492.3776500712,821492.3776500712,821492.3776500712,821492.3776500713,0
55-64,Male,OTH,FL,mrh-eq,-58674.924001946594,-55414.36850589326,-44933.496786291806,-52880.92421692901,7557.800860345524,0,0,0,0,0,-58674.924001946594,-55414.36850589326,-44933.496786291806,-52880.92421692901,7557.800860345524,-43836669.065942444,-41745777.527025044,-35321704.96027441,-40225363.13129408,4670987.634659417,-42167.95544332858,-40781.574530022204,-32206.642839839275,-38259.27601181991,5679.648174122513,-16506.968558618024,-14632.793975871107,-12726.853946452524,-14621.64820510912,1989.5574215860079,169181.1538099936,179662.0255295951,182922.58102564848,177128.58124063085,7557.800860345571,124247.65702370161,124247.65702370161,124247.65702370161,124247.65702370163,0,125111.18480304675,133686.1164932297,135072.49740653604,131163.81797502737,5679.648174122524,92904.5419632075,92904.5419632075,92904.5419632075,92904.54196320749,0,44069.96900694679,45975.9090363654,47850.08361911228,45964.7632656034,1989.5574215860026,31343.1150604943,31343.1150604943,31343.1150604943,31343.1150604943,0,0,0,0,0,0,-16506.968558618024,-14632.793975871107,-12726.853946452524,-14621.64820510912,1989.5574215860079,0,0,0,0,0,0,0,0,0,0,44069.96900694679,45975.9090363654,47850.08361911228,45964.7632656034,1989.5574215860026,31343.1150604943,31343.1150604943,31343.1150604943,31343.1150604943,0
55-64,Male,OTH,Food_price,USD,-663081.5584298199,-548272.3470304426,-516779.415010366,-577506.1292687937,81056.36464232439,0,0,0,0,0,-663081.5584298199,-548272.3470304426,-516779.415010366,-577506.1292687937,81056.36464232439,-43836669.065942444,-41745777.527025044,-35321704.96027441,-40225363.13129408,4670987.634659417,-454700.97311509284,-381692.5212992496,-371689.6916638933,-403799.7571520521,47700.90619268207,-208380.58531472605,-166579.8257311929,-145089.72334647254,-173706.37211674126,33877.90039223601,2262755.3231094363,2294248.2551295133,2409057.4665288907,2323482.0373678645,81056.36464232474,1745975.908099071,1745975.908099071,1745975.908099071,1745975.908099071,0,1658015.167790696,1668017.9974260528,1741026.449241896,1690125.233278855,47700.90619268217,1286325.476126803,1286325.476126803,1286325.476126803,1286325.476126803,0,604740.1553187409,626230.2577034611,668031.0172869951,633356.8040890098,33877.90039223637,459650.43197226874,459650.43197226874,459650.43197226874,459650.43197226874,0,0,0,0,0,0,-208380.58531472605,-166579.8257311929,-145089.72334647254,-173706.37211674126,33877.90039223601,0,0,0,0,0,0,0,0,0,0,604740.1553187409,626230.2577034611,668031.0172869951,633356.8040890098,33877.90039223637,459650.43197226874,459650.43197226874,459650.43197226874,459650.43197226874,0
65-74,Female,HIS,CED,MJ,-1600863.733511828,-1481731.853503739,-1406478.6961523471,-1497127.8965411766,103173.0970492297,0,0,0,0,0,-1600863.733511828,-1481731.853503739,-1406478.6961523471,-1497127.8965411766,103173.0970492297,-42613502.5441974,-37320101.82170883,-36716978.209955186,-38965813.088633366,3415051.3765897495,-1191722.9953714528,-1100156.563867705,-1044151.9757420318,-1112634.4036494857,78417.08585743206,-409140.7381403753,-381575.289636033,-362326.72041031456,-384493.4928916905,24768.22803405704,3814130.1328744534,3889383.2902258458,4008515.170233939,3904779.333263284,103173.09704923227,2407651.436722106,2407651.436722106,2407651.436722106,2407651.436722106,0,2882731.9754919596,2938736.563617639,3030302.9951213817,2951214.4033994153,78417.08585743252,1838579.9997499299,1838579.9997499299,1838579.9997499299,1838579.9997499299,0,931398.1573824949,950646.7266082148,978212.1751125556,953564.9298638712,24768.22803405695,569071.4369721804,569071.4369721804,569071.4369721804,569071.4369721804,0,0,0,0,0,0,-409140.7381403753,-381575.289636033,-362326.72041031456,-384493.4928916905,24768.22803405704,0,0,0,0,0,0,0,0,0,0,931398.1573824949,950646.7266082148,978212.1751125556,953564.9298638712,24768.22803405695,569071.4369721804,569071.4369721804,569071.4369721804,569071.4369721804,0
65-74,Female,HIS,FL,mrh-eq,-54833.42033223598,-50291.999275721806,-48680.1381249713,-51319.915032130106,3358.6888876692824,0,0,0,0,0,-54833.42033223598,-50291.999275721806,-48680.1381249713,-51319.915032130106,3358.6888876692824,-42613502.5441974,-37320101.82170883,-36716978.209955186,-38965813.088633366,3415051.3765897495,-39970.315252753375,-36499.387570462415,-35350.78671777394,-37314.23908962118,2531.670742034193,-14863.105079482595,-13792.61170525943,-13329.351407197402,-14005.675942508953,828.0590054923701,135433.75411532796,137045.61526607833,141587.03632259244,138073.53102248666,3358.688887669192,86753.61599035647,86753.61599035647,86753.61599035647,86753.61599035647,0,101083.46594307134,102232.06679575978,105702.99447805053,103046.91831491848,2531.670742034063,65732.67922529735,65732.67922529735,65732.67922529735,65732.67922529735,0,34350.288172256645,34813.54847031858,35884.0418445418,35026.61270756816,828.059005492364,21020.93676505919,21020.93676505919,21020.93676505919,21020.93676505919,0,0,0,0,0,0,-14863.105079482595,-13792.61170525943,-13329.351407197402,-14005.675942508953,828.0590054923701,0,0,0,0,0,0,0,0,0,0,34350.288172256645,34813.54847031858,35884.0418445418,35026.61270756816,828.059005492364,21020.93676505919,21020.93676505919,21020.93676505919,21020.93676505919,0
65-74,Female,HIS,Food_price,USD,-642507.1902607444,-591066.1802622708,-568940.5573806833,-601352.2810050378,39730.78882875264,0,0,0,0,0,-642507.1902607444,-591066.1802622708,-568940.5573806833,-601352.2810050378,39730.78882875264,-42613502.5441974,-37320101.82170883,-36716978.209955186,-38965813.088633366,3415051.3765897495,-445303.50796573254,-407668.22885709355,-390154.1479741533,-414728.2984099703,29662.95484546986,-197203.68229501144,-183397.95140517797,-178786.40940653044,-186623.9825950678,10087.891369912171,1679960.5197187776,1702086.1426003645,1753527.1525988379,1712372.2433431316,39730.7888287521,1111019.9623380937,1111019.9623380937,1111019.9623380937,1111019.9623380937,0,1215440.3063998218,1232954.387282759,1270589.6663913978,1240014.4568356366,29662.954845468503,825286.1584256665,825286.1584256665,825286.1584256665,825286.1584256665,0,464520.2133189573,469131.755317605,482937.48620743916,472357.786507495,10087.891369912637,285733.80391242675,285733.80391242675,285733.80391242675,285733.80391242675,0,0,0,0,0,0,-197203.68229501144,-183397.95140517797,-178786.40940653044,-186623.9825950678,10087.891369912171,0,0,0,0,0,0,0,0,0,0,464520.2133189573,469131.755317605,482937.48620743916,472357.786507495,10087.891369912637,285733.80391242675,285733.80391242675,285733.80391242675,285733.80391242675,0
65-74,Female,NHB,CED,MJ,-1838558.3846834556,-1806885.4488067948,-1727426.4811824427,-1790118.4201233943,60265.95776646532,0,0,0,0,0,-1838558.3846834556,-1806885.4488067948,-1727426.4811824427,-1790118.4201233943,60265.95776646532,-56888481.77357896,-53418339.94725692,-52285233.16518611,-54238352.24348542,2524696.594591786,-1359471.6332784581,-1333356.2121150151,-1273588.3798261988,-1321548.3485622527,46343.97512111383,-479086.751404997,-473529.2366917792,-453838.10135624424,-468570.0715611416,13965.536725929378,3727447.286587035,3806906.2542113867,3838579.1900880425,3790139.2255279846,60265.95776646316,2000020.805404592,2000020.805404592,2000020.805404592,2000020.805404592,0,2807211.573216784,2866979.405505603,2893094.8266690467,2855171.5419528396,46343.97512111569,1533623.1933905906,1533623.1933905906,1533623.1933905906,1533623.1933905904,0,920235.7133702447,939926.8487057809,945484.3634189983,934967.6835751428,13965.5367259299,466397.61201400147,466397.61201400147,466397.61201400147,466397.61201400147,0,0,0,0,0,0,-479086.751404997,-473529.2366917792,-453838.10135624424,-468570.0715611416,13965.536725929378,0,0,0,0,0,0,0,0,0,0,920235.7133702447,939926.8487057809,945484.3634189983,934967.6835751428,13965.5367259299,466397.61201400147,466397.61201400147,466397.61201400147,466397.61201400147,0
65-74,Female,NHB,FL,mrh-eq,-64554.958214472965,-62942.22017898258,-60779.0028646277,-62749.06955481959,1994.3721336854148,0,0,0,0,0,-64554.958214472965,-62942.22017898258,-60779.0028646277,-62749.06955481959,1994.3721336854148,-56888481.77357896,-53418339.94725692,-52285233.16518611,-54238352.24348542,2524696.594591786,-46708.346569722584,-45381.87966187786,-43799.23009679322,-45291.991010214726,1533.0915998301475,-17846.611644750283,-17560.34051710466,-16979.772767834456,-17457.078544604807,464.9128848487681,131419.446267595,133582.6635819499,135195.40161744028,133389.5129577869,1994.3721336854187,70640.4434029673,70640.4434029673,70640.4434029673,70640.4434029673,0,97643.10930505524,99225.75887014,100552.2257779847,99135.87021847682,1533.0915998301966,53843.87920826213,53843.87920826213,53843.87920826213,53843.87920826213,0,33776.336962539615,34356.90471180984,34643.17583945551,34253.64273930999,464.9128848487991,16796.56419470519,16796.56419470519,16796.56419470519,16796.56419470519,0,0,0,0,0,0,-17846.611644750283,-17560.34051710466,-16979.772767834456,-17457.078544604807,464.9128848487681,0,0,0,0,0,0,0,0,0,0,33776.336962539615,34356.90471180984,34643.17583945551,34253.64273930999,464.9128848487991,16796.56419470519,16796.56419470519,16796.56419470519,16796.56419470519,0
65-74,Female,NHB,Food_price,USD,-1103541.9336633922,-1072279.636115663,-1022184.92328263,-1065671.7711032757,43200.181764695415,0,0,0,0,0,-1103541.9336633922,-1072279.636115663,-1022184.92328263,-1065671.7711032757,43200.181764695415,-56888481.77357896,-53418339.94725692,-52285233.16518611,-54238352.24348542,2524696.594591786,-756810.3562565959,-729169.8849913495,-696006.843524989,-727232.141061134,32045.818224276485,-346731.5774067964,-343109.75112431386,-326178.07975764043,-338439.6300421416,11548.967460359272,2007866.0105871712,2057960.7234202046,2089223.0209679338,2051352.858407817,43200.181764695706,985681.0873045417,985681.0873045417,985681.0873045417,985681.0873045417,0,1416182.4891832827,1449345.5306496432,1476986.0019148898,1447407.7867194277,32045.81822427648,720175.6456582939,720175.6456582939,720175.6456582939,720175.6456582939,0,591683.521403888,608615.1927705616,612237.0190530441,603945.0716883893,11548.96746035937,265505.4416462475,265505.4416462475,265505.4416462475,265505.4416462475,0,0,0,0,0,0,-346731.5774067964,-343109.75112431386,-326178.07975764043,-338439.6300421416,11548.967460359272,0,0,0,0,0,0,0,0,0,0,591683.521403888,608615.1927705616,612237.0190530441,603945.0716883893,11548.96746035937,265505.4416462475,265505.4416462475,265505.4416462475,265505.4416462475,0
65-74,Female,NHW,CED,MJ,-15930866.90408649,-15345078.47800057,-14952536.746280396,-15412884.33567276,518248.1658380057,0,0,0,0,0,-15930866.90408649,-15345078.47800057,-14952536.746280396,-15412884.33567276,518248.1658380057,-436713214.0551453,-397786522.7704976,-385502144.7007441,-407134702.8458991,28142779.55794248,-11913907.414410697,-11508115.702620782,-11171274.196859185,-11532308.75736756,391420.7398690551,-4016959.4896757924,-3836962.775379788,-3781262.5494212266,-3880575.5783052067,129673.48723505576,32731457.683293033,33123999.41501318,33709787.84109913,33191805.27268539,518248.16583800863,17778920.937012628,17778920.937012628,17778920.937012628,17778920.937012628,0,24768750.15903215,25105591.664793678,25511383.376583617,25129784.719540488,391420.7398690325,13597475.962172933,13597475.962172933,13597475.962172933,13597475.962172933,0,7962707.524260905,8018407.75021947,8198404.464515472,8062020.553144887,129673.48723505565,4181444.9748396883,4181444.9748396883,4181444.9748396883,4181444.9748396887,0,0,0,0,0,0,-4016959.4896757924,-3836962.775379788,-3781262.5494212266,-3880575.5783052067,129673.48723505576,0,0,0,0,0,0,0,0,0,0,7962707.524260905,8018407.75021947,8198404.464515472,8062020.553144887,129673.48723505565,4181444.9748396883,4181444.9748396883,4181444.9748396883,4181444.9748396887,0
65-74,Female,NHW,FL,mrh-eq,-528829.0266929683,-497845.23241074354,-490015.74971068796,-505969.55226413626,21605.746207292726,0,0,0,0,0,-528829.0266929683,-497845.23241074354,-490015.74971068796,-505969.55226413626,21605.746207292726,-436713214.0551453,-397786522.7704976,-385502144.7007441,-407134702.8458991,28142779.55794248,-389360.91120771796,-367707.0339186314,-360034.6887407367,-372612.83465940045,16008.899916022656,-139468.1154852505,-130138.19849211196,-129981.06096995092,-133356.71760473566,5718.484174266601,1111249.9549109114,1119079.4376109666,1150063.2318931923,1127203.7574643597,21605.74620729307,621234.2052002231,621234.2052002231,621234.2052002231,621234.2052002231,0,833047.7245479451,840720.0697258384,862373.947014926,845625.8704666084,16008.89991602274,473013.03580720804,473013.03580720804,473013.03580720804,473013.035807208,0,278202.2303629664,278359.36788512755,287689.284878266,281577.88699775113,5718.48417426656,148221.1693930154,148221.1693930154,148221.1693930154,148221.1693930154,0,0,0,0,0,0,-139468.1154852505,-130138.19849211196,-129981.06096995092,-133356.71760473566,5718.484174266601,0,0,0,0,0,0,0,0,0,0,278202.2303629664,278359.36788512755,287689.284878266,281577.88699775113,5718.48417426656,148221.1693930154,148221.1693930154,148221.1693930154,148221.1693930154,0
65-74,Female,NHW,Food_price,USD,-8626782.503711203,-7965900.1564490115,-7711566.659601165,-8108548.875892642,497281.81662255956,0,0,0,0,0,-8626782.503711203,-7965900.1564490115,-7711566.659601165,-8108548.875892642,497281.81662255956,-436713214.0551453,-397786522.7704976,-385502144.7007441,-407134702.8458991,28142779.55794248,-5964037.073329973,-5467540.168293311,-5319093.278832756,-5589662.980776155,355538.72451288404,-2662745.430381233,-2498359.9881557035,-2392473.3807684076,-2518885.8951164875,143354.82329930438,17968678.114340343,18223011.611188207,18883893.95845039,18365660.330631826,497281.8166225612,10257111.454739185,10257111.454739185,10257111.454739185,10257111.454739185,0,12855458.53616856,13003905.42562911,13500402.330665782,13126028.23811196,355538.7245128883,7536365.257335808,7536365.257335808,7536365.257335808,7536365.257335808,0,5113219.578171785,5219106.185559085,5383491.627784608,5239632.092519865,143354.82329930237,2720746.1974033774,2720746.1974033774,2720746.1974033774,2720746.1974033774,0,0,0,0,0,0,-2662745.430381233,-2498359.9881557035,-2392473.3807684076,-2518885.8951164875,143354.82329930438,0,0,0,0,0,0,0,0,0,0,5113219.578171785,5219106.185559085,5383491.627784608,5239632.092519865,143354.82329930237,2720746.1974033774,2720746.1974033774,2720746.1974033774,2720746.1974033774,0
65-74,Female,OTH,CED,MJ,-1048691.3041516733,-1008934.0447851566,-869516.4994150745,-973965.5233803969,99045.77253295008,0,0,0,0,0,-1048691.3041516733,-1008934.0447851566,-869516.4994150745,-973965.5233803969,99045.77253295008,-29964245.195655897,-28876799.873886295,-23939030.11046757,-27525808.841728706,3380114.691163665,-801189.5637420891,-764939.8691182458,-663778.848741852,-742163.965345421,74962.96038383908,-247501.74040958396,-243994.17566690993,-205737.65067322255,-231801.55803497543,24385.727273322198,2506169.540346102,2645587.085716186,2685344.3450827086,2610618.5643114275,99045.77253295369,1636653.0409310316,1636653.0409310316,1636653.0409310316,1636653.0409310318,0,1923630.2008847655,2024791.2212611504,2061040.9158849958,2002015.3174883295,74962.9603838349,1259851.3521429095,1259851.3521429095,1259851.3521429095,1259851.3521429095,0,582539.3394613443,620795.8644550322,624303.4291977067,608603.2468230977,24385.727273322664,376801.6887881233,376801.6887881233,376801.6887881233,376801.68878812325,0,0,0,0,0,0,-247501.74040958396,-243994.17566690993,-205737.65067322255,-231801.55803497543,24385.727273322198,0,0,0,0,0,0,0,0,0,0,582539.3394613443,620795.8644550322,624303.4291977067,608603.2468230977,24385.727273322664,376801.6887881233,376801.6887881233,376801.6887881233,376801.68878812325,0
65-74,Female,OTH,FL,mrh-eq,-34465.63524159861,-34136.12610733658,-28301.397185694885,-32204.470041589328,3650.2309889964104,0,0,0,0,0,-34465.63524159861,-34136.12610733658,-28301.397185694885,-32204.470041589328,3650.2309889964104,-29964245.195655897,-28876799.873886295,-23939030.11046757,-27525808.841728706,3380114.691163665,-25925.79573802105,-25396.146826702392,-21252.515107237206,-24128.08268349308,2693.6457375024293,-8729.445608157537,-8529.305831100912,-7038.348405980971,-8076.387358096239,972.6471215711481,88608.57685760623,94443.30577924792,94772.81491350994,92511.64971350068,3650.230988996404,60307.179671911355,60307.179671911355,60307.179671911355,60307.179671911355,0,67323.59851809038,71467.23023755557,71996.87914887423,70199.16609434626,2693.6457375024356,46071.083410853156,46071.083410853156,46071.083410853156,46071.08341085315,0,21274.444667039093,22765.402092159024,22965.541869215653,22312.483619154358,972.6471215711455,14236.09626105812,14236.09626105812,14236.09626105812,14236.09626105812,0,0,0,0,0,0,-8729.445608157537,-8529.305831100912,-7038.348405980971,-8076.387358096239,972.6471215711481,0,0,0,0,0,0,0,0,0,0,21274.444667039093,22765.402092159024,22965.541869215653,22312.483619154358,972.6471215711455,14236.09626105812,14236.09626105812,14236.09626105812,14236.09626105812,0
