age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
55-64,Female,NHW,added_sugar,Food_price,USD,-10508755.726813605,-9928231.005542781,-9046380.65632273,-9822502.71503428,775098.3421022736,0,0,0,0,0,-10508755.726813605,-9928231.005542781,-9046380.65632273,-9822502.71503428,775098.3421022736,-236056401.790864,-228060314.6527591,-208525155.99917793,-224011517.62978497,14908333.8098763,-6965058.08574543,-6580294.322177719,-5995816.096122798,-6510219.0721822055,513724.470836497,-3543697.6410681857,-3347936.68336506,-3050564.5601999317,-3312283.642852077,261373.87126578108,17204193.36883676,18086043.718056828,18666568.439327653,17980315.427548323,775098.3421022831,8157812.71251403,8157812.71251403,8157812.71251403,8157812.712514031,0,11402701.637321038,11987179.86337596,12371943.626943659,11917104.613380441,513724.47083649284,5406885.541198241,5406885.541198241,5406885.541198241,5406885.541198241,0,5801491.731515722,6098863.85468085,6294624.8123839665,6063210.814167864,261373.8712657763,2750927.17131579,2750927.17131579,2750927.17131579,2750927.17131579,0,0,0,0,0,0,-3543697.6410681857,-3347936.68336506,-3050564.5601999317,-3312283.642852077,261373.87126578108,0,0,0,0,0,0,0,0,0,0,5801491.731515722,6098863.85468085,6294624.8123839665,6063210.814167864,261373.8712657763,2750927.17131579,2750927.17131579,2750927.17131579,2750927.17131579,0
55-64,Female,NHW,oil,CED,MJ,-543313.590962907,-340905.321008872,-198766.80416759982,-362052.6028028238,182262.8635581783,0,0,0,0,0,-543313.590962907,-340905.321008872,-198766.80416759982,-362052.6028028238,182262.8635581783,-58859107.73026274,-36931494.7183989,-21533119.97766588,-39222455.515286915,19745188.966070663,-452845.36591088196,-284140.498969717,-165669.74885477967,-301766.5048736565,151913.91217305925,-90468.22505202533,-56764.8220391548,-33097.05531282008,-60286.097929167365,30348.951385119344,5170405.400526104,5312543.91736738,5514952.187321414,5333691.19916133,182262.86355818,4971638.5963585,4971638.5963585,4971638.5963585,4971638.5963585,0,4309470.928859378,4427941.67897431,4596646.545915471,4445567.68487825,151913.91217305447,4143801.1800046004,4143801.1800046004,4143801.1800046004,4143801.1800046004,0,860934.471666726,884602.238393061,918305.6414059312,888123.5142830735,30348.95138511928,827837.416353907,827837.416353907,827837.416353907,827837.416353907,0,0,0,0,0,0,-90468.22505202533,-56764.8220391548,-33097.05531282008,-60286.097929167365,30348.951385119344,0,0,0,0,0,0,0,0,0,0,860934.471666726,884602.238393061,918305.6414059312,888123.5142830735,30348.95138511928,827837.416353907,827837.416353907,827837.416353907,827837.416353907,0
55-64,Female,NHW,oil,FL,mrh-eq,-28193.51260279583,-17690.18597011309,-10314.36446930197,-18787.55619182243,9457.945514747826,0,0,0,0,0,-28193.51260279583,-17690.18597011309,-10314.36446930197,-18787.55619182243,9457.945514747826,-58859107.73026274,-36931494.7183989,-21533119.97766588,-39222455.515286915,19745188.966070663,-23498.95482698827,-14744.55797152022,-8596.899157190666,-15659.202898235482,7883.084223607372,-4694.557775807566,-2945.62799859287,-1717.4653121113056,-3128.353293586951,1574.8612911404546,268301.57066924666,275677.392170058,286180.71880274,276774.762391767,9457.945514747544,257987.2061999439,257987.2061999439,257987.2061999439,257987.2061999439,0,223626.14329019052,229773.8021045204,238528.19895998872,230688.44703123564,7883.084223607686,215029.24413300038,215029.24413300038,215029.24413300038,215029.24413300038,0,44675.42737905547,45903.5900655371,47652.519842751826,46086.315360531175,1574.8612911405,42957.9620669442,42957.9620669442,42957.9620669442,42957.9620669442,0,0,0,0,0,0,-4694.557775807566,-2945.62799859287,-1717.4653121113056,-3128.353293586951,1574.8612911404546,0,0,0,0,0,0,0,0,0,0,44675.42737905547,45903.5900655371,47652.519842751826,46086.315360531175,1574.8612911405,42957.9620669442,42957.9620669442,42957.9620669442,42957.9620669442,0
55-64,Female,NHW,oil,Food_price,USD,-530095.7212369882,-260477.2902720535,-78399.12645832653,-291193.1734830036,239218.6302405912,0,0,0,0,0,-530095.7212369882,-260477.2902720535,-78399.12645832653,-291193.1734830036,239218.6302405912,-58859107.73026274,-36931494.7183989,-21533119.97766588,-39222455.515286915,19745188.966070663,-441828.42992371507,-217104.6993609559,-65344.73221108559,-242706.01985670638,199385.86103103065,-88267.29131327324,-43372.59091109831,-13054.394247240973,-48487.15362629748,39832.769209560516,4246295.719144416,4428373.88295814,4697992.313923071,4459089.76616909,239218.63024058758,4167896.592686088,4167896.592686088,4167896.592686088,4167896.5926860883,0,3539236.5858063772,3690996.552956245,3915720.2835190035,3716597.873451996,199385.86103102914,3473891.853595293,3473891.853595293,3473891.853595293,3473891.8535952927,0,707059.1333380336,737377.330001891,782272.0304040664,742491.8927170903,39832.76920956085,694004.7390907931,694004.7390907931,694004.7390907931,694004.7390907931,0,0,0,0,0,0,-88267.29131327324,-43372.59091109831,-13054.394247240973,-48487.15362629748,39832.769209560516,0,0,0,0,0,0,0,0,0,0,707059.1333380336,737377.330001891,782272.0304040664,742491.8927170903,39832.76920956085,694004.7390907931,694004.7390907931,694004.7390907931,694004.7390907931,0
55-64,Female,NHW,sat_fat,CED,MJ,-16609946.969227364,-15895495.716106921,-15378828.828026487,-15964893.738927977,650738.2190382566,0,0,0,0,0,-16609946.969227364,-15895495.716106921,-15378828.828026487,-15964893.738927977,650738.2190382566,-311125215.172571,-297742643.8573669,-288064822.66839164,-299042556.1823595,12189145.98549841,-12916996.584103435,-12361391.89655305,-11959597.451283718,-12415360.402616575,506057.20584391954,-3692950.3851239774,-3534103.81955385,-3419231.376742787,-3549533.3363114167,144681.0131943548,31232879.192674093,31749546.080754526,32463997.33387495,31818944.103575576,650738.2190382439,15854050.36464761,15854050.36464761,15854050.36464761,15854050.36464761,0,24288758.693264663,24690553.13853396,25246157.826084338,24744521.6445975,506057.2058438972,12329161.24198091,12329161.24198091,12329161.24198091,12329161.24198091,0,6944120.499409476,7058992.94222053,7217839.507790658,7074422.458978099,144681.01319435047,3524889.12266669,3524889.12266669,3524889.12266669,3524889.12266669,0,0,0,0,0,0,-3692950.3851239774,-3534103.81955385,-3419231.376742787,-3549533.3363114167,144681.0131943548,0,0,0,0,0,0,0,0,0,0,6944120.499409476,7058992.94222053,7217839.507790658,7074422.458978099,144681.01319435047,3524889.12266669,3524889.12266669,3524889.12266669,3524889.12266669,0
55-64,Female,NHW,sat_fat,FL,mrh-eq,-445857.98960305227,-426680.0957798,-412811.2941249382,-428542.93513713003,17467.65565451835,0,0,0,0,0,-445857.98960305227,-426680.0957798,-412811.2941249382,-428542.93513713003,17467.65565451835,-311125215.172571,-297742643.8573669,-288064822.66839164,-299042556.1823595,12189145.98549841,-346728.748705074,-331814.746302526,-321029.4461487476,-333263.41375823464,13584.007753891538,-99129.24089797858,-94865.34947727411,-91781.84797619052,-95279.52137889546,3883.647900627058,838378.8793642614,852247.6810191231,871425.5748423754,854110.5203764531,17467.65565451832,425567.585239323,425567.585239323,425567.585239323,425567.58523932303,0,651979.0304566126,662764.330610391,677678.3330129382,664212.9980660992,13584.00775389102,330949.584307865,330949.584307865,330949.584307865,330949.584307865,0,186399.84890764876,189483.35040873318,193747.2418294375,189897.5223103542,3883.6479006273776,94618.0009314587,94618.0009314587,94618.0009314587,94618.00093145871,0,0,0,0,0,0,-99129.24089797858,-94865.34947727411,-91781.84797619052,-95279.52137889546,3883.647900627058,0,0,0,0,0,0,0,0,0,0,186399.84890764876,189483.35040873318,193747.2418294375,189897.5223103542,3883.6479006273776,94618.0009314587,94618.0009314587,94618.0009314587,94618.00093145871,0
55-64,Female,NHW,sat_fat,Food_price,USD,-1696390.924155251,-1634504.614936669,-1573504.9769048677,-1634815.7276337848,64677.37554046213,0,0,0,0,0,-1696390.924155251,-1634504.614936669,-1573504.9769048677,-1634815.7276337848,64677.37554046213,-311125215.172571,-297742643.8573669,-288064822.66839164,-299042556.1823595,12189145.98549841,-1319226.1127150771,-1271099.213438391,-1223661.8484938669,-1271341.155309325,50297.41759397057,-377164.81144017435,-363405.4014982845,-349843.1284109994,-363474.5723244616,14379.9579464926,3200626.0341974343,3261625.672229235,3323511.9814478178,3261936.784926351,64677.375540462366,1627121.057292567,1627121.057292567,1627121.057292567,1627121.0572925669,0,2489019.117719902,2536456.482664418,2584583.3819411127,2536698.424535358,50297.41759397058,1265357.269226036,1265357.269226036,1265357.269226036,1265357.269226036,0,711606.9164775298,725169.1895648139,738928.5995067043,725238.3603909916,14379.957946492368,361763.78806653037,361763.78806653037,361763.78806653037,361763.78806653037,0,0,0,0,0,0,-377164.81144017435,-363405.4014982845,-349843.1284109994,-363474.5723244616,14379.9579464926,0,0,0,0,0,0,0,0,0,0,711606.9164775298,725169.1895648139,738928.5995067043,725238.3603909916,14379.957946492368,361763.78806653037,361763.78806653037,361763.78806653037,361763.78806653037,0
55-64,Female,OTH,added_sugar,CED,MJ,-685792.6101381305,-536117.430312648,-478687.91815366916,-568484.3312482634,112548.88074392617,0,0,0,0,0,-685792.6101381305,-536117.430312648,-478687.91815366916,-568484.3312482634,112548.88074392617,-26856072.423443966,-20994697.70175443,-18745721.67753918,-22262206.01665769,4407485.364748446,-454962.61365602753,-355666.397852359,-317567.00662739726,-377138.9678799754,74666.20694119684,-230829.9964821027,-180451.03246028943,-161120.91152627105,-191345.36336828765,37882.67380272946,1231716.605105444,1289146.117264423,1438821.2970899038,1321513.0182000378,112548.88074392517,753028.686951775,753028.686951775,753028.686951775,753028.686951775,0,817134.7979813183,855234.18920628,954530.4050099484,876706.7592338963,74666.20694119671,499567.79135392094,499567.79135392094,499567.79135392094,499567.79135392094,0,414581.8071241259,433911.928058144,484290.8920799573,444806.2589661423,37882.67380272934,253460.8955978545,253460.8955978545,253460.8955978545,253460.8955978545,0,0,0,0,0,0,-230829.9964821027,-180451.03246028943,-161120.91152627105,-191345.36336828765,37882.67380272946,0,0,0,0,0,0,0,0,0,0,414581.8071241259,433911.928058144,484290.8920799573,444806.2589661423,37882.67380272934,253460.8955978545,253460.8955978545,253460.8955978545,253460.8955978545,0
55-64,Female,OTH,added_sugar,FL,mrh-eq,-32711.609318217146,-25572.2556204587,-22832.92635777981,-27116.123843293633,5368.467028765991,0,0,0,0,0,-32711.609318217146,-25572.2556204587,-22832.92635777981,-27116.123843293633,5368.467028765991,-26856072.423443966,-20994697.70175443,-18745721.67753918,-22262206.01665769,4407485.364748446,-21701.253487279988,-16964.92508401427,-15147.622910457963,-17989.14481373687,3561.5020556165305,-11010.355830937177,-8607.33053644452,-7685.303447321862,-9126.9790295568,1806.96497314945,58751.628088927224,61490.9573516062,68630.31104936455,63034.82557444106,5368.4670287659665,35918.7017311474,35918.7017311474,35918.7017311474,35918.7017311474,0,38976.49796270245,40793.8001362587,45530.128539524456,41818.01986598133,3561.5020556165314,23828.87505224451,23828.87505224451,23828.87505224451,23828.875052244508,0,19775.13012622482,20697.157215347477,23100.18250984008,21216.80570845974,1806.9649731494183,12089.82667890294,12089.82667890294,12089.82667890294,12089.826678902939,0,0,0,0,0,0,-11010.355830937177,-8607.33053644452,-7685.303447321862,-9126.9790295568,1806.96497314945,0,0,0,0,0,0,0,0,0,0,19775.13012622482,20697.157215347477,23100.18250984008,21216.80570845974,1806.9649731494183,12089.82667890294,12089.82667890294,12089.82667890294,12089.826678902939,0
55-64,Female,OTH,added_sugar,Food_price,USD,-1202987.4590762332,-1189694.554081088,-1040340.9273663287,-1141953.9499689427,95064.8332139826,0,0,0,0,0,-1202987.4590762332,-1189694.554081088,-1040340.9273663287,-1141953.9499689427,95064.8332139826,-26856072.423443966,-20994697.70175443,-18745721.67753918,-22262206.01665769,4407485.364748446,-798075.555912607,-789256.8916250849,-690173.9978104838,-757585.2321418993,63067.09105118034,-404911.9031636253,-400437.66245600296,-350166.9295558438,-384368.7178270426,31997.742162802515,2547479.726780624,2696833.35349539,2710126.258490529,2649092.74938324,95064.83321398449,1507138.7994142938,1507138.7994142938,1507138.7994142938,1507138.7994142938,0,1690027.010495799,1789109.904310401,1797928.56859792,1757438.244827214,63067.09105117988,999853.012685315,999853.012685315,999853.012685315,999853.0126853151,0,857452.7162848238,907723.449184984,912197.6898926053,891654.504556023,31997.742162802762,507285.786728979,507285.786728979,507285.786728979,507285.7867289789,0,0,0,0,0,0,-404911.9031636253,-400437.66245600296,-350166.9295558438,-384368.7178270426,31997.742162802515,0,0,0,0,0,0,0,0,0,0,857452.7162848238,907723.449184984,912197.6898926053,891654.504556023,31997.742162802762,507285.786728979,507285.786728979,507285.786728979,507285.7867289789,0
55-64,Female,OTH,oil,CED,MJ,-165754.50394144256,-143552.0523613512,-79101.53091922472,-128728.16819923364,47379.25081642462,0,0,0,0,0,-165754.50394144256,-143552.0523613512,-79101.53091922472,-128728.16819923364,47379.25081642462,-18009791.621392697,-15597419.607762441,-8594650.853600156,-13986754.084768748,5147917.034477423,-138244.8811662547,-119727.2831082636,-65973.36109708512,-107363.66066854873,39515.90299577473,-27509.62277518832,-23824.769253087412,-13128.169822139595,-21364.507530684987,7863.347820650054,862545.3994490493,926995.9208911749,949198.3724712674,912172.0367290579,47379.25081642454,783443.868529825,783443.868529825,783443.868529825,783443.868529825,0,719392.133618637,773146.055629815,791663.6536878071,760782.4331901007,39515.902995774864,653418.7725215519,653418.7725215519,653418.7725215519,653418.7725215519,0,143153.2658304119,153849.86526135978,157534.71878346067,151389.60353895734,7863.3478206500895,130025.0960082723,130025.0960082723,130025.0960082723,130025.0960082723,0,0,0,0,0,0,-27509.62277518832,-23824.769253087412,-13128.169822139595,-21364.507530684987,7863.347820650054,0,0,0,0,0,0,0,0,0,0,143153.2658304119,153849.86526135978,157534.71878346067,151389.60353895734,7863.3478206500895,130025.0960082723,130025.0960082723,130025.0960082723,130025.0960082723,0
55-64,Female,OTH,oil,FL,mrh-eq,-8788.778311239656,-7611.54076858805,-4194.189616556879,-6825.53599336715,2512.183512824986,0,0,0,0,0,-8788.778311239656,-7611.54076858805,-4194.189616556879,-6825.53599336715,2512.183512824986,-18009791.621392697,-15597419.607762441,-8594650.853600156,-13986754.084768748,5147917.034477423,-7330.1393587658695,-6348.28329863842,-3498.0964700330715,-5692.72864303214,2095.2463006435505,-1458.6389524737938,-1263.257469949634,-696.0931465238052,-1132.8073503350133,416.9372121814403,45734.626323128,49151.977475159205,50329.21501781083,48365.972699938306,2512.1835128250077,41540.4367065712,41540.4367065712,41540.4367065712,41540.4367065712,0,38144.23035803309,40994.4171866384,41976.273246765944,40338.862531032166,2095.2463006435682,34646.133888,34646.133888,34646.133888,34646.133888,0,7590.395965094977,8157.56028852081,8352.941771044974,8027.11016890619,416.9372121814446,6894.302818571179,6894.302818571179,6894.302818571179,6894.302818571178,0,0,0,0,0,0,-1458.6389524737938,-1263.257469949634,-696.0931465238052,-1132.8073503350133,416.9372121814403,0,0,0,0,0,0,0,0,0,0,7590.395965094977,8157.56028852081,8352.941771044974,8027.11016890619,416.9372121814446,6894.302818571179,6894.302818571179,6894.302818571179,6894.302818571178,0
55-64,Female,OTH,oil,Food_price,USD,-142469.4100147464,-134043.75087746148,-66171.78689849515,-113185.39830143291,44032.478820003314,0,0,0,0,0,-142469.4100147464,-134043.75087746148,-66171.78689849515,-113185.39830143291,44032.478820003314,-18009791.621392697,-15597419.607762441,-8594650.853600156,-13986754.084768748,5147917.034477423,-118824.32265172753,-111797.03700648919,-55189.51581293329,-94400.46312988654,36724.5815780517,-23645.087363019153,-22246.7138709725,-10982.271085561837,-18784.93517154653,7307.897241951783,717979.9043863626,785851.868365329,794277.5275026148,764993.5157893008,44032.478820003664,651808.1174878675,651808.1174878675,651808.1174878675,651808.1174878675,0,598819.6049062817,655427.1260998377,662454.4117450761,638030.552223235,36724.58157805178,543630.0890933485,543630.0890933485,543630.0890933485,543630.0890933485,0,119160.29948008087,130424.74226549122,131823.11575753777,126962.96356606534,7307.897241951564,108178.02839451893,108178.02839451893,108178.02839451893,108178.02839451893,0,0,0,0,0,0,-23645.087363019153,-22246.7138709725,-10982.271085561837,-18784.93517154653,7307.897241951783,0,0,0,0,0,0,0,0,0,0,119160.29948008087,130424.74226549122,131823.11575753777,126962.96356606534,7307.897241951564,108178.02839451893,108178.02839451893,108178.02839451893,108178.02839451893,0
55-64,Female,OTH,sat_fat,CED,MJ,-1906794.8392376567,-1874622.8159832251,-1831786.0934280595,-1870880.8162285816,39611.07278595279,0,0,0,0,0,-1906794.8392376567,-1874622.8159832251,-1831786.0934280595,-1870880.8162285816,39611.07278595279,-39823878.88340319,-39151958.2702601,-38257302.79097375,-39073805.685648434,827286.9910326685,-1484279.800352707,-1459236.579514053,-1425891.7850487153,-1456323.746662585,30833.896755247755,-422515.0388849476,-415386.23646916694,-405894.3083793395,-414557.0695659926,8777.176030706396,4078366.8730492783,4121203.59560444,4153375.6188588766,4117461.5958497995,39611.07278595326,2246580.779621226,2246580.779621226,2246580.779621226,2246580.779621226,0,3174666.431609846,3208011.22607519,3233054.4469138347,3205098.3932237164,30833.896755246053,1748774.646561128,1748774.646561128,1748774.646561128,1748774.646561128,0,903700.4414394307,913192.369529259,920321.1719450406,912363.2026260846,8777.176030707386,497806.133060092,497806.133060092,497806.133060092,497806.13306009193,0,0,0,0,0,0,-422515.0388849476,-415386.23646916694,-405894.3083793395,-414557.0695659926,8777.176030706396,0,0,0,0,0,0,0,0,0,0,903700.4414394307,913192.369529259,920321.1719450406,912363.2026260846,8777.176030707386,497806.133060092,497806.133060092,497806.133060092,497806.13306009193,0
55-64,Female,OTH,sat_fat,FL,mrh-eq,-49563.525294159415,-48727.2744005011,-47613.81481995663,-48630.008194576134,1029.6149158555772,0,0,0,0,0,-49563.525294159415,-48727.2744005011,-47613.81481995663,-48630.008194576134,1029.6149158555772,-39823878.88340319,-39151958.2702601,-38257302.79097375,-39073805.685648434,827286.9910326685,-38581.04601216739,-37930.0948537407,-37063.35999065912,-37854.38127316004,801.4688262724616,-10982.479281992024,-10797.17954676049,-10550.454829297625,-10775.626921416164,228.14608958305953,106009.43295611984,107122.8925366643,107959.14343032261,107025.62633073934,1029.614915855577,58395.6181361631,58395.6181361631,58395.6181361631,58395.6181361631,0,82519.4492589049,83386.1841219864,84037.13528041317,83310.4705414058,801.4688262724571,45456.0892682458,45456.0892682458,45456.0892682458,45456.0892682458,0,23489.98369721503,23736.70841467783,23922.008149909394,23715.155789333538,228.14608958303725,12939.52886791738,12939.52886791738,12939.52886791738,12939.528867917377,0,0,0,0,0,0,-10982.479281992024,-10797.17954676049,-10550.454829297625,-10775.626921416164,228.14608958305953,0,0,0,0,0,0,0,0,0,0,23489.98369721503,23736.70841467783,23922.008149909394,23715.155789333538,228.14608958303725,12939.52886791738,12939.52886791738,12939.52886791738,12939.528867917377,0
55-64,Female,OTH,sat_fat,Food_price,USD,-280797.5477610226,-263152.7284177764,-254959.50928474302,-266469.0793687283,13898.94089589528,0,0,0,0,0,-280797.5477610226,-263152.7284177764,-254959.50928474302,-266469.0793687283,13898.94089589528,-39823878.88340319,-39151958.2702601,-38257302.79097375,-39073805.685648434,827286.9910326685,-218577.3317369014,-204842.3202961713,-198464.5866203843,-207423.82126632673,10819.159352414312,-62220.216024121306,-58310.40812160449,-56494.92266435918,-59045.25810240151,3079.7815434809195,568071.7718883856,576264.991021419,593909.8103646651,579581.3419723709,13898.940895895255,313112.26260364265,313112.26260364265,313112.26260364265,313112.26260364265,0,442196.21262537444,448573.9463011624,462308.95774189255,451155.44727131753,10819.159352414748,243731.6260049911,243731.6260049911,243731.6260049911,243731.6260049911,0,125875.5592630103,127691.0447202556,131600.85262277254,128425.89470105268,3079.7815434809936,69380.63659865157,69380.63659865157,69380.63659865157,69380.63659865157,0,0,0,0,0,0,-62220.216024121306,-58310.40812160449,-56494.92266435918,-59045.25810240151,3079.7815434809195,0,0,0,0,0,0,0,0,0,0,125875.5592630103,127691.0447202556,131600.85262277254,128425.89470105268,3079.7815434809936,69380.63659865157,69380.63659865157,69380.63659865157,69380.63659865157,0
