"","age_gp","sex_gp","race_gp","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"11","20-34","Female","OTH","FL","mrh-eq",-0.0312976672980319,-0.0301172561175583,-0.0292405778008405,-0.0302238290522095,0.00108660548169203,0,0,0,0,0,-0.0312976672980319,-0.0301172561175583,-0.0292405778008405,-0.0302238290522095,0.00108660548169203,-27.692778210245,-27.4340032011358,-25.0241698164992,-26.6792458763893,1.54917737716873,-0.0230673908987267,-0.0223062437793716,-0.0216040168945522,-0.0223269175458754,0.000770404914599759,-0.00823027639930523,-0.00781101233818665,-0.00763656090628836,-0.00789691150633412,0.000321214725168182,0.0816679276722086,0.0825446059889264,0.0837250171694,0.0826511789235775,0.00108660548169199,0.0524273498713681,0.0524273498713681,0.0524273498713681,0.0524273498713681,0,0.0617722687945522,0.0624744956793716,0.0632356427987267,0.0624951694458753,0.000770404914599742,0.0401682519,0.0401682519,0.0401682519,0.0401682519,0,0.0198956588776564,0.0200701103095547,0.0204893743706733,0.0201560094777022,0.00032121472516819,0.0122590979713681,0.0122590979713681,0.0122590979713681,0.0122590979713681,0,0,0,0,0,0,-0.00823027639930523,-0.00781101233818665,-0.00763656090628836,-0.00789691150633412,0.000321214725168182,0,0,0,0,0,0,0,0,0,0,0.0198956588776564,0.0200701103095547,0.0204893743706733,0.0201560094777022,0.00032121472516819,0.0122590979713681,0.0122590979713681,0.0122590979713681,0.0122590979713681,0
"12","20-34","Female","OTH","Food_price","USD",-0.639946344167855,-0.588806737137414,-0.576351500002294,-0.602380200258579,0.0354751328346051,0,0,0,0,0,-0.639946344167855,-0.588806737137414,-0.576351500002294,-0.602380200258579,0.0354751328346051,-27.692778210245,-27.4340032011358,-25.0241698164992,-26.6792458763893,1.54917737716873,-0.440085200121435,-0.407158805700414,-0.394601286874422,-0.414305779593406,0.0247261085070281,-0.199866527293307,-0.181755596374761,-0.181653314683888,-0.188074420665173,0.0110378965591261,1.49262771735035,1.50508295448547,1.55622256151591,1.51865641760663,0.0354751328346049,0.916276217348055,0.916276217348055,0.916276217348055,0.916276217348055,0,1.05653072502849,1.06908824385449,1.10201463827551,1.07623521774748,0.0247261085070282,0.661929438154074,0.661929438154074,0.661929438154074,0.661929438154074,0,0.436000093877869,0.436102375568741,0.454213306487288,0.442421199859153,0.0110378965591262,0.254346779193981,0.254346779193981,0.254346779193981,0.254346779193981,0,0,0,0,0,0,-0.199866527293307,-0.181755596374761,-0.181653314683888,-0.188074420665173,0.0110378965591261,0,0,0,0,0,0,0,0,0,0,0.436000093877869,0.436102375568741,0.454213306487288,0.442421199859153,0.0110378965591262,0.254346779193981,0.254346779193981,0.254346779193981,0.254346779193981,0
"13","20-34","Male","HIS","CED","MJ",-0.945960197488876,-0.935436294103689,-0.922128483453314,-0.934459484536956,0.0125715015813962,0,0,0,0,0,-0.945960197488876,-0.935436294103689,-0.922128483453314,-0.934459484536956,0.0125715015813962,-20.9226463943383,-20.1500730458466,-20.0020716168898,-20.3692210877887,0.520357843108043,-0.689267269597873,-0.68199138138784,-0.673483941596455,-0.681559258025962,0.00831543996433274,-0.256692927891004,-0.25344491271585,-0.24864454185686,-0.252900226510995,0.00426217620745043,2.45005597830513,2.46336378895551,2.4738876923407,2.46238697938878,0.0125715015813962,1.52792749485182,1.52792749485182,1.52792749485182,1.52792749485182,0,1.83088002935646,1.83938746914784,1.84666335735787,1.83895534578596,0.00831543996433181,1.15739608776,1.15739608776,1.15739608776,1.15739608776,0,0.61917594894868,0.623976319807669,0.627224334982824,0.623431633602815,0.00426217620745071,0.370531407091819,0.370531407091819,0.370531407091819,0.370531407091819,0,0,0,0,0,0,-0.256692927891004,-0.25344491271585,-0.24864454185686,-0.252900226510995,0.00426217620745043,0,0,0,0,0,0,0,0,0,0,0.61917594894868,0.623976319807669,0.627224334982824,0.623431633602815,0.00426217620745071,0.370531407091819,0.370531407091819,0.370531407091819,0.370531407091819,0
"14","20-34","Male","HIS","FL","mrh-eq",-0.0278666774823607,-0.0273797994106522,-0.026995020849758,-0.0274156238004116,0.000459814504089124,0,0,0,0,0,-0.0278666774823607,-0.0273797994106522,-0.026995020849758,-0.0274156238004116,0.000459814504089124,-20.9226463943383,-20.1500730458466,-20.0020716168898,-20.3692210877887,0.520357843108043,-0.0200365280552536,-0.0196877839007032,-0.019459118379773,-0.019729916754605,0.000306082487609858,-0.00783014942710706,-0.00769201550994902,-0.00753590246998509,-0.0076857070458066,0.000154963154761556,0.079142272856567,0.079527051417461,0.0800139294891696,0.0795628758072205,0.000459814504089106,0.0521472520068089,0.0521472520068089,0.0521472520068089,0.0521472520068089,0,0.059288579739773,0.0595172452607032,0.0598659894152536,0.059559378114605,0.00030608248760982,0.03982946136,0.03982946136,0.03982946136,0.03982946136,0,0.019853693116794,0.0200098061567579,0.0201479400739159,0.0200034976926155,0.000154963154761554,0.0123177906468089,0.0123177906468089,0.0123177906468089,0.0123177906468089,0,0,0,0,0,0,-0.00783014942710706,-0.00769201550994902,-0.00753590246998509,-0.0076857070458066,0.000154963154761556,0,0,0,0,0,0,0,0,0,0,0.019853693116794,0.0200098061567579,0.0201479400739159,0.0200034976926155,0.000154963154761554,0.0123177906468089,0.0123177906468089,0.0123177906468089,0.0123177906468089,0
"15","20-34","Male","HIS","Food_price","USD",-0.576961173058919,-0.559469117294462,-0.530482621811409,-0.555435980551095,0.0247104923540055,0,0,0,0,0,-0.576961173058919,-0.559469117294462,-0.530482621811409,-0.555435980551095,0.0247104923540055,-20.9226463943383,-20.1500730458466,-20.0020716168898,-20.3692210877887,0.520357843108043,-0.385593076580442,-0.372857473866262,-0.355397594219896,-0.371199832837425,0.0159570645570813,-0.191368096478478,-0.186611643428202,-0.175085027591513,-0.184236147713671,0.00881349853075199,1.3158495267692,1.34483602225225,1.36232807801671,1.34080288550888,0.0247104923540055,0.785366904957787,0.785366904957787,0.785366904957787,0.785366904957787,0,0.91129899998011,0.928758879626473,0.941494482340654,0.927101238597637,0.0159570645570806,0.555901405760212,0.555901405760212,0.555901405760212,0.555901405760212,0,0.404550526789088,0.416077142625776,0.420833595676053,0.413701646911246,0.00881349853075202,0.229465499197575,0.229465499197575,0.229465499197575,0.229465499197575,0,0,0,0,0,0,-0.191368096478478,-0.186611643428202,-0.175085027591513,-0.184236147713671,0.00881349853075199,0,0,0,0,0,0,0,0,0,0,0.404550526789088,0.416077142625776,0.420833595676053,0.413701646911246,0.00881349853075202,0.229465499197575,0.229465499197575,0.229465499197575,0.229465499197575,0
"16","20-34","Male","NHB","CED","MJ",-1.05641788946701,-1.03087614100688,-1.01788131170989,-1.03527856878342,0.0206376393179678,0,0,0,0,0,-1.05641788946701,-1.03087614100688,-1.01788131170989,-1.03527856878342,0.0206376393179678,-27.7476721272117,-27.6536273420405,-26.5399803978039,-27.2958721985088,0.707116346494862,-0.768791722245367,-0.74491991665257,-0.738022365000568,-0.750875795228287,0.0169959675099515,-0.287626167221644,-0.285956224354308,-0.279858946709319,-0.284402773555131,0.00430368903465196,2.49267335444493,2.50566818374192,2.53120993220206,2.51007061151847,0.0206376393179679,1.47479204273504,1.47479204273504,1.47479204273504,1.47479204273504,0,1.85544015240057,1.86233770405257,1.88620950964537,1.86829358262829,0.0169959675099509,1.1174177874,1.1174177874,1.1174177874,1.1174177874,0,0.637233202044364,0.643330479689353,0.645000422556688,0.641777028890176,0.00430368903465168,0.357374255335045,0.357374255335045,0.357374255335045,0.357374255335045,0,0,0,0,0,0,-0.287626167221644,-0.285956224354308,-0.279858946709319,-0.284402773555131,0.00430368903465196,0,0,0,0,0,0,0,0,0,0,0.637233202044364,0.643330479689353,0.645000422556688,0.641777028890176,0.00430368903465168,0.357374255335045,0.357374255335045,0.357374255335045,0.357374255335045,0
"17","20-34","Male","NHB","FL","mrh-eq",-0.0327241400730102,-0.0321099063081681,-0.0319971658061679,-0.0322858688565337,0.000411847878063712,0,0,0,0,0,-0.0327241400730102,-0.0321099063081681,-0.0319971658061679,-0.0322858688565337,0.000411847878063712,-27.7476721272117,-27.6536273420405,-26.5399803978039,-27.2958721985088,0.707116346494862,-0.0235077805623217,-0.0229039291042473,-0.0228578690372322,-0.023099645381812,0.000381749654165419,-0.00925258370813418,-0.00921690594788674,-0.00909378313911883,-0.00918622347472166,8.77014887199069e-05,0.0820682760815179,0.0821810165835181,0.0827952503483601,0.0823569791318837,0.000411847878063697,0.05007111027535,0.05007111027535,0.05007111027535,0.05007111027535,0,0.0609730880672322,0.0610191481342473,0.0616229995923217,0.061214864411812,0.000381749654165401,0.03811521903,0.03811521903,0.03811521903,0.03811521903,0,0.0210496743844688,0.0211727971932368,0.0212084749534842,0.0211421147200717,8.77014887199183e-05,0.01195589124535,0.01195589124535,0.01195589124535,0.01195589124535,0,0,0,0,0,0,-0.00925258370813418,-0.00921690594788674,-0.00909378313911883,-0.00918622347472166,8.77014887199069e-05,0,0,0,0,0,0,0,0,0,0,0.0210496743844688,0.0211727971932368,0.0212084749534842,0.0211421147200717,8.77014887199183e-05,0.01195589124535,0.01195589124535,0.01195589124535,0.01195589124535,0
"18","20-34","Male","NHB","Food_price","USD",-0.770586737560434,-0.746802068111978,-0.71818164982077,-0.745105314132065,0.0276207399457388,0,0,0,0,0,-0.770586737560434,-0.746802068111978,-0.71818164982077,-0.745105314132065,0.0276207399457388,-27.7476721272117,-27.6536273420405,-26.5399803978039,-27.2958721985088,0.707116346494862,-0.515266978480501,-0.499676477185279,-0.482457095536364,-0.499104940219071,0.0172754516228881,-0.255319759079933,-0.247125590926699,-0.235724554284407,-0.246000373912995,0.0103592004527617,1.4332852707884,1.46190568907961,1.48569035852807,1.4602089350997,0.0276207399457384,0.715103620967633,0.715103620967633,0.715103620967633,0.715103620967633,0,0.981722496635252,0.998941878284167,1.01453237957939,0.998370341317959,0.017275451622888,0.499265401098888,0.499265401098888,0.499265401098888,0.499265401098888,0,0.451562774153151,0.462963810795444,0.471157978948676,0.461838593781738,0.0103592004527612,0.215838219868744,0.215838219868744,0.215838219868744,0.215838219868744,0,0,0,0,0,0,-0.255319759079933,-0.247125590926699,-0.235724554284407,-0.246000373912995,0.0103592004527617,0,0,0,0,0,0,0,0,0,0,0.451562774153151,0.462963810795444,0.471157978948676,0.461838593781738,0.0103592004527612,0.215838219868744,0.215838219868744,0.215838219868744,0.215838219868744,0
"19","20-34","Male","NHW","CED","MJ",-1.02795330113557,-1.00112655212016,-0.98348297102467,-1.00434871630259,0.0235711949848931,0,0,0,0,0,-1.02795330113557,-1.00112655212016,-0.98348297102467,-1.00434871630259,0.0235711949848931,-21.9142275855729,-21.0282454173647,-20.53457802424,-21.1658997244115,0.7358520679024,-0.762160822265141,-0.741629208751585,-0.727491907614998,-0.743872827129469,0.0183499584482811,-0.265792478870426,-0.259497343368575,-0.255991063409673,-0.260475889173118,0.00522778419984042,2.51688557955521,2.5345291606507,2.5613559096661,2.53775132483312,0.023571194984892,1.53340260853053,1.53340260853053,1.53340260853053,1.53340260853053,0,1.892238215005,1.90637551614159,1.92690712965514,1.90861913451947,0.0183499584482827,1.16474630739,1.16474630739,1.16474630739,1.16474630739,0,0.624647364550206,0.628153644509108,0.634448780010959,0.629132190313651,0.00522778419984052,0.368656301140533,0.368656301140533,0.368656301140533,0.368656301140533,0,0,0,0,0,0,-0.265792478870426,-0.259497343368575,-0.255991063409673,-0.260475889173118,0.00522778419984042,0,0,0,0,0,0,0,0,0,0,0.624647364550206,0.628153644509108,0.634448780010959,0.629132190313651,0.00522778419984052,0.368656301140533,0.368656301140533,0.368656301140533,0.368656301140533,0
"20","20-34","Male","NHW","FL","mrh-eq",-0.0304683447323629,-0.0296153045708488,-0.0291305033457819,-0.0297445112152163,0.000712962596503602,0,0,0,0,0,-0.0304683447323629,-0.0296153045708488,-0.0291305033457819,-0.0297445112152163,0.000712962596503602,-21.9142275855729,-21.0282454173647,-20.53457802424,-21.1658997244115,0.7358520679024,-0.0222879221460889,-0.0216325358471894,-0.0212336875522857,-0.0217225491819248,0.000560309527619622,-0.00818042258627398,-0.00798276872365933,-0.0078968157934963,-0.00802196203329148,0.000153077249232666,0.0822233198653953,0.0827081210904622,0.0835611612519762,0.0828373277348296,0.000712962596503555,0.0530928165196134,0.0530928165196134,0.0530928165196134,0.0530928165196134,0,0.0617193418222857,0.0621181901171894,0.062773576416089,0.0622082034519248,0.000560309527619642,0.04048565427,0.04048565427,0.04048565427,0.04048565427,0,0.0205039780431097,0.0205899309732727,0.0207875848358874,0.0206291242829048,0.000153077249232679,0.0126071622496134,0.0126071622496134,0.0126071622496134,0.0126071622496134,0,0,0,0,0,0,-0.00818042258627398,-0.00798276872365933,-0.0078968157934963,-0.00802196203329148,0.000153077249232666,0,0,0,0,0,0,0,0,0,0,0.0205039780431097,0.0205899309732727,0.0207875848358874,0.0206291242829048,0.000153077249232679,0.0126071622496134,0.0126071622496134,0.0126071622496134,0.0126071622496134,0
"21","20-34","Male","NHW","Food_price","USD",-0.528753101822851,-0.518370289871945,-0.508693421691679,-0.518617989440591,0.010559905431589,0,0,0,0,0,-0.528753101822851,-0.518370289871945,-0.508693421691679,-0.518617989440591,0.010559905431589,-21.9142275855729,-21.0282454173647,-20.53457802424,-21.1658997244115,0.7358520679024,-0.35659949228789,-0.349388671614947,-0.342473205691837,-0.349492304860502,0.00743542935768492,-0.172153609534962,-0.168981618256999,-0.166220215999843,-0.169125684580089,0.00312533004531224,1.41072659010882,1.42040345828908,1.43078627023999,1.42065115785773,0.0105599054315911,0.902033168417137,0.902033168417137,0.902033168417137,0.902033168417137,0,0.98822072946748,0.99513619539059,1.00234701606353,0.995239828636146,0.00743542935768483,0.645747523775644,0.645747523775644,0.645747523775644,0.645747523775644,0,0.422505860641336,0.425267262898492,0.428439254176455,0.425411329221582,0.00312533004531217,0.256285644641493,0.256285644641493,0.256285644641493,0.256285644641493,0,0,0,0,0,0,-0.172153609534962,-0.168981618256999,-0.166220215999843,-0.169125684580089,0.00312533004531224,0,0,0,0,0,0,0,0,0,0,0.422505860641336,0.425267262898492,0.428439254176455,0.425411329221582,0.00312533004531217,0.256285644641493,0.256285644641493,0.256285644641493,0.256285644641493,0
"22","20-34","Male","OTH","CED","MJ",-0.862874464711302,-0.850537738550509,-0.819105243833727,-0.843837468881741,0.0237559973774494,0,0,0,0,0,-0.862874464711302,-0.850537738550509,-0.819105243833727,-0.843837468881741,0.0237559973774494,-20.5267972605463,-20.2065445640755,-19.068968919878,-19.919764582417,0.806472387193981,-0.633420614126592,-0.624416539340609,-0.60179357582055,-0.619637981890056,0.0171525198404727,-0.229453850584709,-0.226121199209902,-0.217311668013178,-0.224199486991686,0.00660377075042599,2.30150944359232,2.33294193830911,2.3452786644699,2.32624166864034,0.0237559973774495,1.4824041997586,1.4824041997586,1.4824041997586,1.4824041997586,0,1.72319743472055,1.74582039824061,1.75482447302659,1.74104184079006,0.0171525198404727,1.1214038589,1.1214038589,1.1214038589,1.1214038589,0,0.578312008871775,0.587121540068499,0.590454191443306,0.585199827850283,0.00660377075042605,0.361000340858597,0.361000340858597,0.361000340858597,0.361000340858597,0,0,0,0,0,0,-0.229453850584709,-0.226121199209902,-0.217311668013178,-0.224199486991686,0.00660377075042599,0,0,0,0,0,0,0,0,0,0,0.578312008871775,0.587121540068499,0.590454191443306,0.585199827850283,0.00660377075042605,0.361000340858597,0.361000340858597,0.361000340858597,0.361000340858597,0
"23","20-34","Male","OTH","FL","mrh-eq",-0.0265726595951504,-0.0264138691114431,-0.0251366445988382,-0.0260214361188475,0.000828693187757944,0,0,0,0,0,-0.0265726595951504,-0.0264138691114431,-0.0251366445988382,-0.0260214361188475,0.000828693187757944,-20.5267972605463,-20.2065445640755,-19.068968919878,-19.919764582417,0.806472387193981,-0.019221168979911,-0.0191214869942065,-0.0182005132569894,-0.0188333144498161,0.000592328180673196,-0.00735149061523934,-0.00729238211723659,-0.00693613134184875,-0.00718812166903129,0.000236522886432771,0.0777169409368359,0.0789941654494408,0.0791529559331481,0.0786017324568452,0.000828693187757943,0.0525802963379977,0.0525802963379977,0.0525802963379977,0.0525802963379977,0,0.0581632654269894,0.0590842391642066,0.059183921149911,0.0587960666198162,0.000592328180673213,0.03996275217,0.03996275217,0.03996275217,0.03996275217,0,0.0195536755098464,0.0199099262852343,0.0199690347832371,0.019805665837029,0.000236522886432791,0.0126175441679977,0.0126175441679977,0.0126175441679977,0.0126175441679977,0,0,0,0,0,0,-0.00735149061523934,-0.00729238211723659,-0.00693613134184875,-0.00718812166903129,0.000236522886432771,0,0,0,0,0,0,0,0,0,0,0.0195536755098464,0.0199099262852343,0.0199690347832371,0.019805665837029,0.000236522886432791,0.0126175441679977,0.0126175441679977,0.0126175441679977,0.0126175441679977,0
"24","20-34","Male","OTH","Food_price","USD",-0.478446476124914,-0.462426260188632,-0.458673850154878,-0.466730753487765,0.0110541739730596,0,0,0,0,0,-0.478446476124914,-0.462426260188632,-0.458673850154878,-0.466730753487765,0.0110541739730596,-20.5267972605463,-20.2065445640755,-19.068968919878,-19.919764582417,0.806472387193981,-0.323701294385587,-0.312343138624647,-0.311075443288641,-0.315883651054448,0.00731846309439869,-0.154745181739328,-0.150083121563985,-0.147598406866237,-0.150847102433316,0.00381920605166467,1.34992538208245,1.3536777921162,1.36969800805249,1.35798228541534,0.0110541739730619,0.891251531927572,0.891251531927572,0.891251531927572,0.891251531927572,0,0.954902776296325,0.956170471632332,0.967528627393272,0.959710984062133,0.00731846309439924,0.643827333007684,0.643827333007684,0.643827333007684,0.643827333007684,0,0.395022605786125,0.397507320483873,0.402169380659215,0.398271301353204,0.00381920605166455,0.247424198919888,0.247424198919888,0.247424198919888,0.247424198919888,0,0,0,0,0,0,-0.154745181739328,-0.150083121563985,-0.147598406866237,-0.150847102433316,0.00381920605166467,0,0,0,0,0,0,0,0,0,0,0.395022605786125,0.397507320483873,0.402169380659215,0.398271301353204,0.00381920605166455,0.247424198919888,0.247424198919888,0.247424198919888,0.247424198919888,0
"25","35-44","Female","HIS","CED","MJ",-0.966420370516691,-0.946889675539662,-0.871569206024987,-0.927314316052769,0.0527216152329031,0,0,0,0,0,-0.966420370516691,-0.946889675539662,-0.871569206024987,-0.927314316052769,0.0527216152329031,-25.5622616228909,-25.4378550298759,-21.6343557753577,-24.1469453240853,2.35024322140069,-0.717736037981337,-0.702227682983165,-0.64483283369923,-0.687530667444301,0.04042606646918,-0.248684332535355,-0.244661992556499,-0.226736372325756,-0.239783648608468,0.0122998850442008,2.36411126762109,2.43943173713576,2.45896243211279,2.41985637764887,0.0527216152329042,1.4925420615961,1.4925420615961,1.4925420615961,1.4925420615961,0,1.78637671754923,1.84377156683316,1.85927992183134,1.8290745512943,0.04042606646918,1.14154388385,1.14154388385,1.14154388385,1.14154388385,0,0.577734550071857,0.5956601703026,0.599682510281457,0.59078182635457,0.0122998850442009,0.350998177746102,0.350998177746102,0.350998177746102,0.350998177746102,0,0,0,0,0,0,-0.248684332535355,-0.244661992556499,-0.226736372325756,-0.239783648608468,0.0122998850442008,0,0,0,0,0,0,0,0,0,0,0.577734550071857,0.5956601703026,0.599682510281457,0.59078182635457,0.0122998850442009,0.350998177746102,0.350998177746102,0.350998177746102,0.350998177746102,0
"26","35-44","Female","HIS","FL","mrh-eq",-0.0324116791819091,-0.0320479164322712,-0.029050362782939,-0.0311237792744837,0.00194172245324496,0,0,0,0,0,-0.0324116791819091,-0.0320479164322712,-0.029050362782939,-0.0311237792744837,0.00194172245324496,-25.5622616228909,-25.4378550298759,-21.6343557753577,-24.1469453240853,2.35024322140069,-0.0236058962313948,-0.0233036798169273,-0.0210259216225497,-0.0226105072625729,0.001484657524795,-0.00880578295051428,-0.008744236615344,-0.00802444116038934,-0.00851327201191088,0.000457297138034611,0.0826292324616976,0.0856267861110297,0.0859905488606676,0.0847026489532423,0.00194172245324495,0.0535788696787585,0.0535788696787585,0.0535788696787585,0.0535788696787585,0,0.0618711153925497,0.0641488735869272,0.0644510900013947,0.0634557010325729,0.00148465752479496,0.04084519377,0.04084519377,0.04084519377,0.04084519377,0,0.0207581170691478,0.0214779125241025,0.0215394588592728,0.0212469479206694,0.000457297138034625,0.0127336759087585,0.0127336759087585,0.0127336759087585,0.0127336759087585,0,0,0,0,0,0,-0.00880578295051428,-0.008744236615344,-0.00802444116038934,-0.00851327201191088,0.000457297138034611,0,0,0,0,0,0,0,0,0,0,0.0207581170691478,0.0214779125241025,0.0215394588592728,0.0212469479206694,0.000457297138034625,0.0127336759087585,0.0127336759087585,0.0127336759087585,0.0127336759087585,0
"27","35-44","Female","HIS","Food_price","USD",-0.561901526235654,-0.523751668522363,-0.493648423073008,-0.526575041246551,0.0360058041936883,0,0,0,0,0,-0.561901526235654,-0.523751668522363,-0.493648423073008,-0.526575041246551,0.0360058041936883,-25.5622616228909,-25.4378550298759,-21.6343557753577,-24.1469453240853,2.35024322140069,-0.382330797603408,-0.357807033067656,-0.334513246387536,-0.358238604245071,0.0251699073177371,-0.179570728632247,-0.165944635454706,-0.159135176685472,-0.16833643700148,0.0109531945308527,1.26116734233449,1.29127058778385,1.32942044549714,1.29409396050804,0.0360058041936883,0.767518919261487,0.767518919261487,0.767518919261487,0.767518919261487,0,0.887538797690254,0.910832584370376,0.935356348906127,0.91126415554779,0.0251699073177376,0.553025551302719,0.553025551302719,0.553025551302719,0.553025551302719,0,0.373628544644239,0.380438003413474,0.394064096591014,0.382829804960248,0.0109531945308527,0.214493367958768,0.214493367958768,0.214493367958768,0.214493367958768,0,0,0,0,0,0,-0.179570728632247,-0.165944635454706,-0.159135176685472,-0.16833643700148,0.0109531945308527,0,0,0,0,0,0,0,0,0,0,0.373628544644239,0.380438003413474,0.394064096591014,0.382829804960248,0.0109531945308527,0.214493367958768,0.214493367958768,0.214493367958768,0.214493367958768,0
"28","35-44","Female","NHB","CED","MJ",-1.22829797977266,-1.21101773833856,-1.19371472339461,-1.21100974763335,0.0182017151986792,0,0,0,0,0,-1.22829797977266,-1.21101773833856,-1.19371472339461,-1.21100974763335,0.0182017151986792,-38.5745195587696,-37.6174094875451,-36.66170695319,-37.6179033601308,1.00674356747449,-0.897956507987236,-0.883860693657631,-0.874837955499682,-0.885640720384528,0.0122649216004609,-0.330341471785425,-0.327157044680927,-0.31887676789493,-0.325369027248822,0.00622957226660091,2.66061123512672,2.67791425007067,2.69519449150477,2.67790625936546,0.018201715198679,1.46689651173211,1.46689651173211,1.46689651173211,1.46689651173211,0,1.99610792799968,2.00513066615763,2.01922648048724,2.00691069288453,0.0122649216004619,1.1212699725,1.1212699725,1.1212699725,1.1212699725,0,0.664503307127039,0.672783583913036,0.675968011017534,0.670995566480931,0.00622957226660117,0.345626539232109,0.345626539232109,0.345626539232109,0.345626539232109,0,0,0,0,0,0,-0.330341471785425,-0.327157044680927,-0.31887676789493,-0.325369027248822,0.00622957226660091,0,0,0,0,0,0,0,0,0,0,0.664503307127039,0.672783583913036,0.675968011017534,0.670995566480931,0.00622957226660117,0.345626539232109,0.345626539232109,0.345626539232109,0.345626539232109,0
"29","35-44","Female","NHB","FL","mrh-eq",-0.0412412671196434,-0.0403333300950999,-0.0399442368245974,-0.0405153805351143,0.000700617166259385,0,0,0,0,0,-0.0412412671196434,-0.0403333300950999,-0.0399442368245974,-0.0405153805351143,0.000700617166259385,-38.5745195587696,-37.6174094875451,-36.66170695319,-37.6179033601308,1.00674356747449,-0.0297412647185023,-0.0289997573945908,-0.0288915908784709,-0.0292219822394299,0.000486849927117356,-0.0115000024011411,-0.0113335727005091,-0.0110526459461265,-0.0112933982956844,0.000238007458321672,0.0902544537335313,0.0906435470040339,0.0915514840285773,0.0908255974440482,0.000700617166259376,0.0503102169089339,0.0503102169089339,0.0503102169089339,0.0503102169089339,0,0.0673921281384709,0.0675002946545908,0.0682418019785023,0.06772251949943,0.00048684992711734,0.03850053726,0.03850053726,0.03850053726,0.03850053726,0,0.0228623255950604,0.023143252349443,0.023309682050075,0.0231030779446183,0.000238007458321652,0.0118096796489339,0.0118096796489339,0.0118096796489339,0.0118096796489339,0,0,0,0,0,0,-0.0115000024011411,-0.0113335727005091,-0.0110526459461265,-0.0112933982956844,0.000238007458321672,0,0,0,0,0,0,0,0,0,0,0.0228623255950604,0.023143252349443,0.023309682050075,0.0231030779446183,0.000238007458321652,0.0118096796489339,0.0118096796489339,0.0118096796489339,0.0118096796489339,0
